timestamp,gate1_marker1_x,gate1_marker1_y,gate1_marker1_z,gate1_marker2_x,gate1_marker2_y,gate1_marker2_z,gate1_marker3_x,gate1_marker3_y,gate1_marker3_z,gate1_marker4_x,gate1_marker4_y,gate1_marker4_z,gate2_marker1_x,gate2_marker1_y,gate2_marker1_z,gate2_marker2_x,gate2_marker2_y,gate2_marker2_z,gate2_marker3_x,gate2_marker3_y,gate2_marker3_z,gate2_marker4_x,gate2_marker4_y,gate2_marker4_z,gate3_marker1_x,gate3_marker1_y,gate3_marker1_z,gate3_marker2_x,gate3_marker2_y,gate3_marker2_z,gate3_marker3_x,gate3_marker3_y,gate3_marker3_z,gate3_marker4_x,gate3_marker4_y,gate3_marker4_z,gate4_marker1_x,gate4_marker1_y,gate4_marker1_z,gate4_marker2_x,gate4_marker2_y,gate4_marker2_z,gate4_marker3_x,gate4_marker3_y,gate4_marker3_z,gate4_marker4_x,gate4_marker4_y,gate4_marker4_z
1691765277767479.0,3.9786,2.038112,0.370377,4.016455,0.531655,0.374203,3.978909,0.54116,1.902531,3.939685,2.086597,1.896536,4.015974,-0.565366,1.922865,4.018263,-0.596515,0.396502,4.003134,-2.105083,1.931007,3.995716,-2.098069,0.406586,-4.055403,-2.048586,1.933068,-4.017549,-2.045926,0.398453,-3.993584,-0.536156,0.396355,-3.967617,-0.513478,1.927317,-3.965148,0.532442,0.406154,-3.921395,0.520278,1.932984,-3.99495,2.033599,0.41316,-4.021334,2.034095,1.945519
1691765277771119.0,3.97859,2.038115,0.370349,4.016506,0.531681,0.374185,3.978937,0.541216,1.902522,3.939713,2.086607,1.896567,4.015989,-0.565358,1.922879,4.018251,-0.596505,0.396506,4.003073,-2.105078,1.930958,3.995703,-2.098066,0.406557,-4.055581,-2.048515,1.933088,-4.017555,-2.045865,0.398438,-3.993621,-0.53614,0.396395,-3.967504,-0.513458,1.927359,-3.965133,0.53239,0.406161,-3.921341,0.520288,1.933007,-3.994959,2.033599,0.41317,-4.021325,2.034106,1.94552
1691765277774749.0,3.978617,2.038088,0.370277,4.016473,0.531696,0.374234,3.978981,0.54123,1.902451,3.939687,2.086557,1.896603,4.016033,-0.565361,1.922887,4.018258,-0.596515,0.396511,4.003073,-2.105076,1.930981,3.995695,-2.098063,0.406562,-4.055461,-2.04858,1.933127,-4.018029,-2.045644,0.398644,-3.993555,-0.535994,0.396457,-3.967645,-0.513438,1.927356,-3.965147,0.532396,0.406178,-3.921366,0.52028,1.932991,-3.994993,2.033625,0.413155,-4.021342,2.034113,1.945517
1691765277778389.0,3.978611,2.038108,0.370245,4.016499,0.53167,0.374238,3.97894,0.541167,1.902551,3.93969,2.08659,1.896572,4.016006,-0.565373,1.922865,4.018257,-0.596508,0.396473,4.003004,-2.105097,1.93094,3.995698,-2.098069,0.406565,-4.055482,-2.048557,1.933101,-4.017516,-2.045943,0.398489,-3.993664,-0.536142,0.396385,-3.967617,-0.513469,1.927378,-3.96516,0.532386,0.406116,-3.921323,0.520279,1.933045,-3.994945,2.033559,0.413163,-4.021303,2.034094,1.945456
1691765277782029.0,3.978604,2.038092,0.370351,4.016495,0.531683,0.374225,3.97894,0.541219,1.902492,3.939691,2.086598,1.896598,4.016022,-0.565341,1.922886,4.018253,-0.596502,0.396472,4.003064,-2.105092,1.930962,3.995719,-2.098063,0.406577,-4.05548,-2.048531,1.933098,-4.017904,-2.04574,0.398685,-3.993471,-0.536217,0.396382,-3.967749,-0.513438,1.927426,-3.965191,0.532374,0.406148,-3.921373,0.520252,1.933019,-3.994967,2.033594,0.413161,-4.021385,2.034098,1.945446
1691765277785659.0,3.978586,2.038104,0.370327,4.016455,0.531674,0.374243,3.97889,0.541168,1.902549,3.939645,2.086575,1.896625,4.016031,-0.565353,1.922889,4.018264,-0.596497,0.3965,4.00302,-2.105073,1.930962,3.995713,-2.098066,0.406564,-4.055667,-2.048528,1.933138,-4.01774,-2.045979,0.398624,-3.993542,-0.536176,0.396331,-3.967669,-0.513467,1.927356,-3.965192,0.532375,0.406069,-3.921394,0.520276,1.933012,-3.995022,2.033585,0.4131,-4.021427,2.034116,1.945445
1691765277789299.0,3.978555,2.038101,0.370293,4.016462,0.531656,0.374247,3.978884,0.541139,1.902567,3.939619,2.086588,1.896648,4.016062,-0.565373,1.922905,4.018225,-0.596497,0.396475,4.003008,-2.105108,1.930987,3.995714,-2.098078,0.406568,-4.055667,-2.048532,1.933186,-4.017964,-2.045879,0.39874,-3.99357,-0.536203,0.396313,-3.96762,-0.513511,1.92738,-3.965231,0.532378,0.406109,-3.921403,0.520252,1.932978,-3.995008,2.033601,0.413093,-4.021408,2.034113,1.94543
1691765277792939.0,3.978562,2.038064,0.370346,4.016464,0.531664,0.374224,3.97893,0.541166,1.90256,3.939666,2.086575,1.896644,4.016,-0.565372,1.9229,4.018225,-0.596507,0.396487,4.003038,-2.105054,1.930943,3.995686,-2.098071,0.406555,-4.055626,-2.048557,1.93318,-4.017451,-2.045973,0.398537,-3.993449,-0.53624,0.396256,-3.967745,-0.513463,1.927395,-3.965214,0.532372,0.406058,-3.921365,0.52026,1.933011,-3.994979,2.033581,0.413104,-4.021413,2.034125,1.945397
1691765277796569.0,3.978517,2.038087,0.370391,4.016455,0.531637,0.37423,3.97889,0.541132,1.902579,3.939634,2.086578,1.896592,4.016009,-0.565362,1.922889,4.018195,-0.596521,0.396475,4.003098,-2.105059,1.93099,3.995699,-2.098084,0.406598,-4.055664,-2.048552,1.933232,-4.017973,-2.045781,0.398701,-3.993458,-0.536253,0.396288,-3.967703,-0.513462,1.927435,-3.965166,0.532387,0.406068,-3.921452,0.520255,1.932928,-3.994981,2.033607,0.413056,-4.021411,2.034095,1.945456
1691765277800209.0,3.978538,2.038106,0.370386,4.01647,0.53165,0.37423,3.978871,0.541126,1.902543,3.939604,2.086591,1.89661,4.015996,-0.56536,1.922877,4.018209,-0.596511,0.396477,4.003089,-2.105054,1.930965,3.995717,-2.098086,0.406569,-4.05578,-2.048479,1.933244,-4.018097,-2.045625,0.398823,-3.993255,-0.536339,0.39623,-3.96765,-0.513501,1.927381,-3.965148,0.532386,0.406109,-3.921414,0.520268,1.933007,-3.994981,2.03358,0.413084,-4.021382,2.034103,1.945444
1691765277803839.0,3.97856,2.038084,0.370386,4.016427,0.531633,0.374192,3.978865,0.541178,1.902553,3.939624,2.086575,1.89659,4.01601,-0.565356,1.922877,4.018217,-0.596521,0.396477,4.003092,-2.105127,1.931037,3.99569,-2.098098,0.406573,-4.055459,-2.048554,1.933139,-4.017339,-2.046061,0.398466,-3.993588,-0.53628,0.396314,-3.967673,-0.513429,1.927437,-3.965146,0.532395,0.406096,-3.921407,0.520252,1.932953,-3.994963,2.033604,0.413101,-4.021334,2.034073,1.945412
1691765277807479.0,3.979202,2.038823,0.369811,4.016448,0.531642,0.374221,3.978919,0.541139,1.902537,3.939642,2.086613,1.896547,4.015975,-0.565383,1.922846,4.018211,-0.596525,0.396484,4.003105,-2.10508,1.931022,3.995766,-2.098086,0.406626,-4.055441,-2.04857,1.933123,-4.017939,-2.045682,0.398649,-3.993601,-0.536004,0.396496,-3.967709,-0.513452,1.927386,-3.965185,0.532409,0.406132,-3.921425,0.52026,1.932983,-3.994958,2.033599,0.413099,-4.021365,2.034105,1.945485
1691765277811119.0,3.979226,2.038866,0.369799,4.016427,0.531649,0.374204,3.97898,0.541181,1.902473,3.93961,2.086616,1.896542,4.015997,-0.565382,1.922868,4.018211,-0.596527,0.396492,4.003088,-2.1051,1.930988,3.995721,-2.098101,0.406609,-4.055512,-2.048573,1.9331,-4.017491,-2.045946,0.398417,-3.993507,-0.535976,0.396476,-3.967575,-0.513428,1.927355,-3.965135,0.53242,0.40614,-3.921367,0.520295,1.932995,-3.994926,2.033595,0.413154,-4.021385,2.034135,1.945418
1691765277814749.0,3.97925,2.0388,0.369719,4.016431,0.531651,0.37424,3.978984,0.541199,1.902446,3.939634,2.086623,1.896534,4.015961,-0.565379,1.922851,4.018245,-0.596513,0.396489,4.003126,-2.105096,1.931021,3.99572,-2.098098,0.406586,-4.055523,-2.048553,1.933056,-4.017841,-2.045498,0.398757,-3.9936,-0.53595,0.396525,-3.967591,-0.513474,1.927341,-3.965146,0.532412,0.406129,-3.921365,0.520275,1.932999,-3.994956,2.033621,0.413149,-4.021203,2.034185,1.945601
1691765277818389.0,3.979251,2.03881,0.369742,4.01645,0.531664,0.374214,3.978926,0.541146,1.902455,3.93962,2.086593,1.89652,4.015949,-0.565401,1.922846,4.018237,-0.596529,0.396494,4.003069,-2.105104,1.930974,3.995733,-2.098089,0.406643,-4.055523,-2.048493,1.933086,-4.017778,-2.045813,0.398379,-3.993681,-0.536184,0.396335,-3.967662,-0.51346,1.92737,-3.965109,0.53243,0.406128,-3.921346,0.52029,1.932985,-3.994911,2.033577,0.413168,-4.021298,2.034103,1.945488
1691765277822029.0,3.978631,2.038146,0.370224,4.016475,0.531675,0.374193,3.978957,0.541224,1.902396,3.939637,2.086647,1.896516,4.015959,-0.565387,1.922834,4.018246,-0.596531,0.396475,4.003098,-2.105107,1.931006,3.995768,-2.098089,0.406629,-4.055338,-2.04855,1.933059,-4.017928,-2.045661,0.398511,-3.993613,-0.536146,0.396396,-3.967514,-0.513477,1.927294,-3.965183,0.532442,0.406153,-3.921392,0.520306,1.932939,-3.994917,2.03364,0.413222,-4.021326,2.034135,1.945521
1691765277825659.0,3.979294,2.03886,0.369722,4.016438,0.531652,0.37421,3.978914,0.541157,1.90249,3.939582,2.086597,1.89654,4.015927,-0.565358,1.922823,4.018237,-0.59652,0.396462,4.003046,-2.105082,1.930966,3.995707,-2.098104,0.406592,-4.055554,-2.048511,1.9331,-4.017543,-2.045858,0.398379,-3.993596,-0.53625,0.396285,-3.96769,-0.513454,1.927348,-3.965193,0.532439,0.406109,-3.921369,0.52032,1.932987,-3.994973,2.033618,0.413167,-4.021309,2.034128,1.945531
1691765277829299.0,3.978619,2.038128,0.370236,4.016427,0.53167,0.374191,3.978915,0.541166,1.902471,3.939585,2.086622,1.896566,4.015952,-0.565367,1.922858,4.018258,-0.596507,0.396483,4.003054,-2.105101,1.931006,3.995725,-2.098083,0.406559,-4.05546,-2.048522,1.933019,-4.017811,-2.04566,0.398506,-3.993624,-0.536173,0.39639,-3.967601,-0.51348,1.927323,-3.965164,0.532435,0.406089,-3.921376,0.520326,1.932937,-3.994969,2.033634,0.413158,-4.021366,2.034131,1.945507
1691765277832939.0,3.978571,2.038072,0.370291,4.016429,0.531652,0.374224,3.97888,0.54114,1.902505,3.939609,2.086614,1.896546,4.015974,-0.56536,1.922859,4.018259,-0.596511,0.396469,4.003029,-2.105102,1.930991,3.995724,-2.098073,0.406573,-4.055614,-2.048518,1.933112,-4.0179,-2.045721,0.398666,-3.993602,-0.536192,0.396336,-3.967606,-0.5135,1.927323,-3.965244,0.53244,0.406107,-3.921421,0.52031,1.93292,-3.994983,2.03359,0.413135,-4.021393,2.03414,1.945446
1691765277836569.0,3.978555,2.038107,0.370376,4.016424,0.531627,0.374208,3.978891,0.541184,1.902509,3.939583,2.086637,1.896551,4.015983,-0.565373,1.922866,4.018253,-0.596507,0.396476,4.003116,-2.105072,1.931007,3.995672,-2.098076,0.406555,-4.055492,-2.048573,1.933095,-4.017863,-2.045733,0.398665,-3.993577,-0.536092,0.396402,-3.967746,-0.513483,1.927391,-3.96522,0.532416,0.406062,-3.921436,0.520317,1.932964,-3.994998,2.033614,0.41306,-4.021428,2.034105,1.945458
1691765277840209.0,3.978547,2.038092,0.370404,4.016457,0.531643,0.374245,3.978874,0.541167,1.902554,3.939637,2.086628,1.89657,4.015988,-0.565365,1.922867,4.018275,-0.596494,0.396503,4.003069,-2.105069,1.930981,3.995659,-2.098066,0.406554,-4.055563,-2.048573,1.933171,-4.018197,-2.045578,0.398934,-3.993596,-0.536027,0.396423,-3.967501,-0.513501,1.927395,-3.965228,0.532459,0.406044,-3.921493,0.520304,1.932896,-3.99503,2.033602,0.413077,-4.021406,2.034121,1.945466
1691765277843839.0,3.978573,2.038072,0.370286,4.01647,0.531682,0.374217,3.978887,0.541164,1.902523,3.939599,2.086623,1.896594,4.01599,-0.565363,1.92287,4.018233,-0.596499,0.396501,4.003089,-2.105075,1.930971,3.995691,-2.098069,0.406564,-4.055638,-2.048587,1.933194,-4.018092,-2.045625,0.398826,-3.993515,-0.536128,0.396344,-3.967557,-0.513498,1.927441,-3.965202,0.532419,0.406091,-3.921444,0.520306,1.932969,-3.994991,2.033591,0.413118,-4.021396,2.034143,1.945427
1691765277847479.0,3.978523,2.038055,0.37045,4.016492,0.531679,0.374237,3.978867,0.541123,1.902567,3.939617,2.086675,1.8966,4.015988,-0.565361,1.922876,4.018228,-0.596496,0.396479,4.003085,-2.105085,1.93099,3.99569,-2.098081,0.406564,-4.055615,-2.048537,1.933264,-4.018107,-2.045616,0.398711,-3.993489,-0.536079,0.396397,-3.967525,-0.513493,1.927375,-3.965192,0.532412,0.406084,-3.921388,0.520277,1.932982,-3.995009,2.033608,0.413048,-4.021484,2.034142,1.945402
1691765277851119.0,3.978577,2.03808,0.370325,4.016443,0.531661,0.374239,3.978917,0.541133,1.902534,3.939584,2.086617,1.896634,4.015989,-0.565365,1.922885,4.018222,-0.596512,0.396483,4.003121,-2.105054,1.930987,3.995754,-2.09808,0.406603,-4.055431,-2.048558,1.933141,-4.01764,-2.046069,0.398537,-3.993341,-0.536204,0.396244,-3.967616,-0.513478,1.927368,-3.965159,0.532406,0.406083,-3.92142,0.520275,1.932998,-3.995012,2.03359,0.413046,-4.021394,2.034116,1.945423
1691765277854749.0,3.978544,2.038067,0.370396,4.016467,0.531688,0.374267,3.978927,0.541162,1.902497,3.939576,2.086589,1.896632,4.015993,-0.565371,1.922884,4.018213,-0.596517,0.396483,4.003068,-2.10512,1.931018,3.995734,-2.098095,0.406601,-4.055487,-2.048568,1.933116,-4.017923,-2.045798,0.398677,-3.993424,-0.536148,0.396265,-3.967793,-0.51348,1.927417,-3.965109,0.532389,0.4061,-3.921402,0.520286,1.932944,-3.994967,2.033581,0.413083,-4.021407,2.034118,1.945428
1691765277858389.0,3.978616,2.038133,0.370309,4.016407,0.53168,0.374241,3.97894,0.541229,1.90245,3.939612,2.086607,1.896622,4.015971,-0.565393,1.922869,4.018213,-0.596522,0.396481,4.003072,-2.10513,1.931025,3.995741,-2.098078,0.406619,-4.055458,-2.048585,1.933105,-4.017855,-2.045729,0.398645,-3.993592,-0.536138,0.39636,-3.967534,-0.513465,1.92738,-3.965087,0.532372,0.406133,-3.921429,0.520262,1.933027,-3.99492,2.033599,0.413115,-4.021323,2.034096,1.945435
1691765277862029.0,3.979253,2.038813,0.369749,4.016476,0.531652,0.374216,3.978948,0.541208,1.902531,3.939615,2.086592,1.896584,4.016001,-0.565377,1.922886,4.018206,-0.59652,0.396473,4.003083,-2.10511,1.931026,3.995771,-2.098078,0.406625,-4.055341,-2.048558,1.93303,-4.017951,-2.045763,0.398676,-3.993555,-0.536222,0.396324,-3.967595,-0.51345,1.927374,-3.965101,0.532389,0.406138,-3.921391,0.520244,1.932964,-3.994923,2.033609,0.413171,-4.021321,2.0341,1.945463
1691765277865659.0,3.979258,2.03882,0.369747,4.016435,0.531654,0.374201,3.978909,0.541183,1.902491,3.93964,2.086627,1.896535,4.015962,-0.565383,1.922839,4.018238,-0.596498,0.396485,4.003183,-2.105061,1.930983,3.995748,-2.098084,0.406613,-4.055296,-2.04856,1.933057,-4.017444,-2.045908,0.39837,-3.993584,-0.53618,0.396329,-3.967438,-0.513461,1.927282,-3.965127,0.532412,0.406138,-3.921395,0.520251,1.932975,-3.994961,2.033639,0.413146,-4.021298,2.034119,1.945439
1691765277869299.0,3.979236,2.038824,0.369735,4.016467,0.531657,0.374211,3.978894,0.541202,1.902489,3.939644,2.086643,1.896536,4.015985,-0.565382,1.922865,4.018225,-0.596519,0.396493,4.003069,-2.105106,1.931003,3.995678,-2.098108,0.406577,-4.055431,-2.048565,1.933002,-4.017911,-2.045667,0.398569,-3.993554,-0.536237,0.396294,-3.967534,-0.513451,1.927285,-3.965146,0.532391,0.406124,-3.921346,0.520247,1.933031,-3.994884,2.033632,0.413187,-4.021272,2.03413,1.945517
1691765277872939.0,3.978647,2.038085,0.370214,4.016412,0.531678,0.374191,3.97893,0.541145,1.902458,3.939634,2.086636,1.896515,4.015958,-0.565373,1.922856,4.018261,-0.596511,0.396497,4.00311,-2.105081,1.930961,3.9957,-2.098094,0.406602,-4.055525,-2.0486,1.933052,-4.017285,-2.046058,0.398228,-3.993611,-0.536174,0.396346,-3.967544,-0.513473,1.927275,-3.965186,0.532394,0.406141,-3.921395,0.520232,1.93301,-3.994835,2.033588,0.413254,-4.021285,2.034131,1.945527
1691765277876569.0,3.978593,2.03809,0.370262,4.016422,0.531654,0.374196,3.978897,0.541137,1.902467,3.939611,2.086634,1.896545,4.015956,-0.565373,1.922853,4.018242,-0.596511,0.396491,4.003061,-2.105096,1.93096,3.995635,-2.098095,0.406564,-4.055526,-2.048543,1.933089,-4.017916,-2.045645,0.398592,-3.993752,-0.536112,0.396325,-3.967548,-0.513461,1.927314,-3.965192,0.532381,0.406161,-3.921383,0.520258,1.932996,-3.994904,2.03362,0.413185,-4.02125,2.034081,1.945589
1691765277880209.0,3.978622,2.038067,0.370231,4.016457,0.531657,0.374183,3.978938,0.541181,1.90245,3.939655,2.086629,1.89651,4.015969,-0.565366,1.922851,4.018211,-0.596509,0.396483,4.003063,-2.105121,1.930995,3.995643,-2.098113,0.406551,-4.055506,-2.048544,1.933076,-4.017856,-2.045748,0.398479,-3.993615,-0.536206,0.396286,-3.967469,-0.513439,1.927294,-3.965229,0.532412,0.406113,-3.921378,0.520244,1.932991,-3.994919,2.033595,0.413211,-4.021284,2.034095,1.945463
1691765277883839.0,3.978634,2.038096,0.370278,4.016459,0.53168,0.374238,3.978863,0.541155,1.902521,3.939631,2.086629,1.896559,4.015966,-0.565361,1.922854,4.018239,-0.596509,0.396495,4.003084,-2.105071,1.930972,3.995698,-2.098082,0.406603,-4.055556,-2.048534,1.933079,-4.017481,-2.045943,0.398346,-3.993698,-0.536138,0.396339,-3.96753,-0.51347,1.927326,-3.965203,0.532418,0.406087,-3.921394,0.520278,1.93294,-3.994959,2.033591,0.413203,-4.021359,2.034111,1.945499
1691765277887479.0,3.97862,2.038086,0.370259,4.016432,0.531658,0.374235,3.978833,0.541159,1.902557,3.939633,2.086602,1.896567,4.015956,-0.565368,1.922859,4.018233,-0.596503,0.39647,4.003101,-2.105071,1.930998,3.995683,-2.098094,0.406578,-4.055454,-2.048564,1.933064,-4.017866,-2.04571,0.398556,-3.993709,-0.536046,0.396454,-3.967565,-0.513453,1.927343,-3.965167,0.532427,0.4061,-3.921416,0.520273,1.93295,-3.994913,2.033603,0.413147,-4.021384,2.034147,1.945426
1691765277891119.0,3.97858,2.038104,0.370394,4.016464,0.531678,0.374226,3.978893,0.541126,1.902548,3.939648,2.086596,1.896593,4.015958,-0.565368,1.922878,4.01826,-0.596498,0.396497,4.003019,-2.105105,1.931003,3.995672,-2.098064,0.40657,-4.055616,-2.048551,1.93315,-4.018173,-2.045669,0.398754,-3.993586,-0.536158,0.396318,-3.967604,-0.513472,1.927386,-3.965194,0.532431,0.406096,-3.921473,0.520295,1.932894,-3.99499,2.033581,0.413096,-4.021362,2.034118,1.945439
1691765277894749.0,3.978578,2.038055,0.370356,4.016441,0.531658,0.37425,3.978906,0.541177,1.902585,3.939663,2.086622,1.896625,4.016027,-0.565373,1.922891,4.018236,-0.596519,0.396494,4.00308,-2.105051,1.930984,3.995735,-2.098052,0.406622,-4.055626,-2.048541,1.933177,-4.017571,-2.045969,0.398483,-3.993538,-0.536118,0.396311,-3.967672,-0.51348,1.927393,-3.965181,0.532413,0.40608,-3.921431,0.520263,1.932997,-3.994931,2.033593,0.413122,-4.021362,2.034139,1.945417
1691765277898389.0,3.9786,2.038052,0.370382,4.016511,0.531667,0.374295,3.97891,0.541156,1.902573,3.939649,2.086614,1.896631,4.015965,-0.565357,1.922886,4.018245,-0.596515,0.396503,4.003062,-2.105097,1.930983,3.995721,-2.098086,0.406626,-4.055643,-2.048527,1.933208,-4.017601,-2.045918,0.398564,-3.993492,-0.536187,0.396331,-3.967577,-0.513488,1.927371,-3.965176,0.532427,0.406085,-3.921415,0.52026,1.932952,-3.994953,2.033597,0.413083,-4.021345,2.034104,1.945433
1691765277902029.0,3.978567,2.038032,0.370398,4.016486,0.531677,0.374275,3.97892,0.54118,1.902575,3.939663,2.086593,1.896614,4.016031,-0.565356,1.922903,4.018228,-0.596503,0.396509,4.003047,-2.105096,1.930987,3.995768,-2.098064,0.40664,-4.055516,-2.048537,1.933173,-4.01746,-2.046127,0.398513,-3.993432,-0.536198,0.396297,-3.967518,-0.513523,1.927349,-3.965166,0.532409,0.406098,-3.921468,0.520274,1.93292,-3.994946,2.033639,0.413101,-4.021368,2.034095,1.945439
1691765277905659.0,3.978571,2.038092,0.370464,4.016493,0.531662,0.374258,3.978915,0.541146,1.90254,3.939673,2.086603,1.896639,4.015973,-0.565354,1.922879,4.018244,-0.596508,0.396496,4.00307,-2.105083,1.930974,3.995764,-2.098061,0.406634,-4.055468,-2.048579,1.933212,-4.017796,-2.045733,0.398623,-3.993373,-0.535963,0.39649,-3.967617,-0.513504,1.927407,-3.965182,0.532423,0.406083,-3.921427,0.520268,1.932964,-3.99495,2.033633,0.413122,-4.021411,2.034136,1.945406
