timestamp,thrust[0],thrust[1],thrust[2],thrust[3]
1704704259673826,0.05700000,0.05900000,0.05600000,0.05800000
1704704259683523,0.07100000,0.06900000,0.05600000,0.05800000
1704704259693993,0.07800000,0.07600000,0.05600000,0.05800000
1704704259703534,0.06200000,0.06400000,0.06000000,0.05600000
1704704259713528,0.05600000,0.06500000,0.06800000,0.06700000
1704704259723602,0.05600000,0.06800000,0.06700000,0.07100000
1704704259733644,0.06900000,0.07300000,0.05600000,0.06200000
1704704259743192,0.08300000,0.07400000,0.05800000,0.05600000
1704704259753642,0.07500000,0.06500000,0.06500000,0.05600000
1704704259763157,0.06000000,0.05600000,0.07600000,0.06300000
1704704259773196,0.17200001,0.13400000,0.20900001,0.16500001
1704704259783218,0.17200001,0.14300001,0.16500001,0.12400000
1704704259793200,0.18600000,0.32900000,0.19700000,0.34500000
1704704259803352,0.20400000,0.33100000,0.18300000,0.25299999
1704704259813237,0.20700000,0.25000000,0.18900000,0.22000000
1704704259823295,0.20900001,0.19599999,0.21100000,0.22600000
1704704259833473,0.20900001,0.16300000,0.20999999,0.19400001
1704704259843360,0.20299999,0.17700000,0.20200001,0.18000001
1704704259853359,0.20800000,0.12700000,0.22700000,0.15899999
1704704259863370,0.17100000,0.15700001,0.19700000,0.18799999
1704704259873369,0.17200001,0.15400000,0.20400000,0.17700000
1704704259883378,0.17000000,0.21100000,0.15400000,0.17600000
1704704259893881,0.18600000,0.20200001,0.16300000,0.16500001
1704704259903404,0.19000000,0.18600000,0.18000001,0.16300000
1704704259913406,0.20000000,0.16900000,0.19800000,0.16500001
1704704259923669,0.16800000,0.21900000,0.14200000,0.20500000
1704704259933427,0.17200001,0.24699999,0.11000000,0.20000000
1704704259943528,0.17900001,0.21799999,0.14100000,0.18799999
1704704259953402,0.15800001,0.19900000,0.16000000,0.20900001
1704704259963443,0.16100000,0.19200000,0.16200000,0.21200000
1704704259973484,0.20600000,0.18500000,0.17299999,0.16500001
1704704259983692,0.18400000,0.17700000,0.18400000,0.18500000
1704704259993463,0.18700001,0.13100000,0.22000000,0.18900000
1704704260003459,0.16100000,0.12400000,0.22800000,0.21300000
1704704260013965,0.16599999,0.14800000,0.20800000,0.20000000
1704704260023490,0.18400000,0.16599999,0.19599999,0.17800000
1704704260033499,0.19800000,0.17500000,0.19100000,0.16300000
1704704260043712,0.16900000,0.23700000,0.13699999,0.19400001
1704704260053522,0.18500000,0.22100000,0.14200000,0.19800000
1704704260063592,0.18700001,0.18500000,0.17500000,0.20100001
1704704260073540,0.17900001,0.23600000,0.12400000,0.20900001
1704704260083556,0.16800000,0.22300000,0.13699999,0.22000000
1704704260093564,0.19599999,0.24500000,0.11500000,0.18700001
1704704260103582,0.19599999,0.22000000,0.14200000,0.18600000
1704704260113576,0.21600001,0.17100000,0.19400001,0.16700000
1704704260123588,0.19499999,0.17399999,0.18900000,0.19000000
1704704260133681,0.19300000,0.16800000,0.19100000,0.20200001
1704704260143192,0.19000000,0.13200000,0.23100001,0.20800000
1704704260153179,0.22600000,0.14300001,0.21200000,0.17700000
1704704260163230,0.20500000,0.13900000,0.22499999,0.19300000
1704704260173226,0.17500000,0.15000001,0.22000000,0.22200000
1704704260183247,0.16900000,0.19800000,0.18200000,0.22000000
1704704260193251,0.18000001,0.24300000,0.13600001,0.21500000
1704704260203232,0.19000000,0.20900001,0.16700000,0.21100000
1704704260213257,0.20299999,0.19700000,0.18400000,0.20600000
1704704260223318,0.22499999,0.24200000,0.13900000,0.18400000
1704704260233382,0.16900000,0.23300000,0.15000001,0.23999999
1704704260243362,0.21699999,0.22600000,0.15899999,0.18799999
1704704260253375,0.21799999,0.20700000,0.18200000,0.17900001
1704704260263362,0.20100001,0.21200000,0.18000001,0.19400001
1704704260273441,0.21699999,0.18000001,0.21400000,0.18600000
1704704260283408,0.19800000,0.19200000,0.19100000,0.21799999
1704704260293418,0.20200001,0.14000000,0.25000000,0.21400000
1704704260305105,0.22000000,0.19900000,0.19000000,0.19800000
1704704260313429,0.21500000,0.18600000,0.21400000,0.20000000
1704704260323456,0.18300000,0.19700000,0.20600000,0.22700000
1704704260333766,0.17800000,0.21500000,0.19900000,0.22300000
1704704260343496,0.20200001,0.22200000,0.18500000,0.21200000
1704704260353462,0.19599999,0.24300000,0.16300000,0.22400001
1704704260363473,0.21600001,0.18900000,0.21300000,0.21100000
1704704260373510,0.23100001,0.25000000,0.16100000,0.19599999
1704704260383588,0.21400000,0.24200000,0.17299999,0.20999999
1704704260393632,0.21500000,0.22300000,0.19200000,0.21400000
1704704260403614,0.23899999,0.20299999,0.21400000,0.18900000
1704704260413621,0.23500000,0.19400001,0.23199999,0.18600000
1704704260423147,0.22499999,0.20800000,0.21300000,0.20600000
1704704260433651,0.20299999,0.20700000,0.21699999,0.23899999
1704704260443176,0.20500000,0.18900000,0.24200000,0.23199999
1704704260453243,0.20999999,0.19800000,0.23700000,0.23100001
1704704260463229,0.21600001,0.22800000,0.20700000,0.22800000
1704704260473775,0.19900000,0.22200000,0.21900000,0.24300000
1704704260483263,0.19700000,0.23800001,0.20999999,0.24400000
1704704260493288,0.20200001,0.24400000,0.20400000,0.23999999
1704704260503512,0.22300000,0.26100001,0.19200000,0.22400001
1704704260513272,0.24300000,0.25500000,0.19599999,0.21100000
1704704260523829,0.22499999,0.24300000,0.21500000,0.22499999
1704704260533330,0.24500000,0.25099999,0.21400000,0.20600000
1704704260543314,0.24100000,0.23899999,0.22700000,0.20500000
1704704260553320,0.23899999,0.22900000,0.23600000,0.21300000
1704704260563346,0.24300000,0.22000000,0.24100000,0.21300000
1704704260573354,0.22600000,0.20500000,0.25400001,0.23700000
1704704260583399,0.22499999,0.21100000,0.24800000,0.23400000
1704704260593372,0.23199999,0.22300000,0.24200000,0.22700000
1704704260603352,0.23199999,0.22800000,0.23899999,0.22300000
1704704260613368,0.20600000,0.23700000,0.23100001,0.24300000
1704704260623439,0.21300000,0.24100000,0.22700000,0.23899999
1704704260633400,0.23000000,0.25900000,0.20700000,0.22200000
1704704260643397,0.23600000,0.26100001,0.19800000,0.22200000
1704704260653387,0.22499999,0.24699999,0.20999999,0.23300000
1704704260663415,0.22900000,0.23899999,0.22100000,0.22499999
1704704260673442,0.23899999,0.23600000,0.22499999,0.21100000
1704704260683490,0.23700000,0.23300000,0.22800000,0.20600000
1704704260696936,0.23500000,0.22700000,0.23700000,0.20600000
1704704260703437,0.23199999,0.23100001,0.22900000,0.21200000
1704704260713453,0.23000000,0.22100000,0.23899999,0.21500000
1704704260723503,0.23300000,0.22700000,0.23000000,0.22100000
1704704260733508,0.20400000,0.21699999,0.24400000,0.24800000
1704704260743481,0.22300000,0.23400000,0.22900000,0.22800000
1704704260753499,0.22400001,0.23800001,0.22700000,0.22700000
1704704260763502,0.22200000,0.23300000,0.23100001,0.23400000
1704704260773512,0.21600001,0.24300000,0.22499999,0.23999999
1704704260783697,0.24200000,0.25200000,0.21400000,0.21699999
1704704260793665,0.24500000,0.24699999,0.22400001,0.21400000
1704704260803596,0.23500000,0.25000000,0.22300000,0.22200000
1704704260813637,0.24100000,0.24900000,0.22300000,0.21900000
1704704260823651,0.23800001,0.24699999,0.22300000,0.22200000
1704704260833636,0.23800001,0.23600000,0.23400000,0.22700000
1704704260843669,0.23199999,0.23199999,0.23800001,0.23500000
1704704260853669,0.23999999,0.23199999,0.23700000,0.22800000
1704704260863682,0.24100000,0.23600000,0.23199999,0.22800000
1704704260873728,0.23700000,0.23500000,0.23400000,0.22900000
1704704260883213,0.23000000,0.24300000,0.22600000,0.23600000
1704704260893232,0.23300000,0.25000000,0.21699999,0.23600000
1704704260903183,0.23100001,0.24400000,0.22200000,0.23999999
1704704260913188,0.23100001,0.24200000,0.22600000,0.23800001
1704704260923733,0.24100000,0.25500000,0.21300000,0.22499999
1704704260933237,0.24100000,0.24900000,0.22200000,0.22499999
1704704260943254,0.23000000,0.24300000,0.23600000,0.23199999
1704704260953724,0.24400000,0.24600001,0.23000000,0.21900000
1704704260963237,0.23999999,0.23600000,0.23700000,0.22499999
1704704260973261,0.23700000,0.23600000,0.23800001,0.23100001
1704704260983462,0.23800001,0.24200000,0.23199999,0.23400000
1704704260993283,0.23700000,0.24900000,0.22400001,0.23500000
1704704261003348,0.24600001,0.24400000,0.22800000,0.22900000
1704704261013359,0.23700000,0.24800000,0.22400001,0.23700000
1704704261023414,0.23700000,0.23800001,0.23100001,0.23999999
1704704261033614,0.24400000,0.24300000,0.22700000,0.23100001
1704704261043391,0.25000000,0.24500000,0.22300000,0.22700000
1704704261053508,0.24600001,0.23700000,0.23300000,0.23000000
1704704261063414,0.24500000,0.23600000,0.23600000,0.23000000
1704704261073458,0.23700000,0.23700000,0.23500000,0.23700000
1704704261083461,0.23700000,0.24100000,0.23300000,0.23400000
1704704261093466,0.23800001,0.23700000,0.23999999,0.23600000
1704704261103467,0.24600001,0.24200000,0.23300000,0.22800000
1704704261113464,0.24300000,0.25000000,0.22499999,0.23000000
1704704261123507,0.23899999,0.24800000,0.22700000,0.23800001
1704704261133495,0.23400000,0.24699999,0.23100001,0.24400000
1704704261143534,0.24500000,0.24600001,0.23600000,0.22900000
1704704261153601,0.25200000,0.24699999,0.23999999,0.22499999
1704704261163594,0.24600001,0.23999999,0.24400000,0.23199999
1704704261173656,0.24699999,0.23800001,0.24300000,0.23300000
1704704261183666,0.25799999,0.24600001,0.24300000,0.22000000
1704704261193633,0.24400000,0.24699999,0.24400000,0.23400000
1704704261203639,0.24200000,0.24800000,0.24300000,0.23700000
1704704261213678,0.24800000,0.24500000,0.24600001,0.22900000
1704704261224443,0.24500000,0.25099999,0.24300000,0.23000000
1704704261233280,0.24200000,0.25299999,0.24200000,0.23300000
1704704261243280,0.23800001,0.25500000,0.24300000,0.23300000
1704704261253453,0.22800000,0.24500000,0.25200000,0.24400000
1704704261263308,0.23700000,0.24800000,0.25200000,0.23600000
1704704261273284,0.24699999,0.26899999,0.23100001,0.22700000
