timestamp,trajectory_timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z,acceleration_linear_x,acceleration_linear_y,acceleration_linear_z,acceleration_angular_x,acceleration_angular_y,acceleration_angular_z,jerk_linear_x,jerk_linear_y,jerk_linear_z,jerk_angular_x,jerk_angular_y,jerk_angular_z,heading,heading_rate
1704704259758227,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,nan,nan,nan,0.00000000,0.00000000,0.00000000,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704704259762204,3977,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000464,nan,nan,nan,0.00000000,0.00000000,0.00139209,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704704259762204,3977,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000464,nan,nan,nan,0.00000000,0.00000000,0.00139209,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704704259772212,13985,0.00000000,0.00000000,0.00000017,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00003491,nan,nan,nan,0.00000000,0.00000000,0.00489485,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704704259774287,16060,0.00000000,0.00000000,0.00000027,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00004702,nan,nan,nan,0.00000000,0.00000000,0.00562107,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704704259776282,18055,0.00000000,0.00000000,0.00000037,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00005865,nan,nan,nan,0.00000000,0.00000000,0.00631928,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704704259780227,22000,0.00000000,0.00000000,0.00000066,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00008633,nan,nan,nan,0.00000000,0.00000000,0.00770007,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704704259782226,23999,0.00000000,0.00000000,0.00000085,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00010266,nan,nan,nan,0.00000000,0.00000000,0.00839979,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704704259786231,28004,0.00000000,0.00000000,0.00000132,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00013849,nan,nan,nan,0.00000000,0.00000000,0.00980161,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704704259788208,29981,0.00000000,0.00000000,0.00000163,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00015925,nan,nan,nan,0.00000000,0.00000000,0.01049353,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
