timestamp,roll,pitch,yaw,norm_thrust
1704704259762204,0.10162978,0.15304312,0.00900756,6.33744717
1704704259822212,-0.10695787,-0.27148920,0.00625964,10.63534546
1704704259826282,-0.11154027,-0.27933896,0.00613149,10.45750999
1704704259832226,-0.10411286,-0.27636576,0.00593793,10.20225048
1704704259838208,-0.10026094,-0.27033645,0.00524696,9.94072056
1704704259848378,-0.09054548,-0.26326782,0.00421646,9.47862148
1704704259854188,-0.09242304,-0.24638930,0.00130828,9.21819687
1704704259860200,-0.09757195,-0.21325764,-0.00006930,8.95260620
1704704259866492,-0.09386896,-0.15495202,0.00119211,8.66915321
1704704259872215,-0.07691310,-0.07733163,0.00325701,8.42399502
1704704259878250,-0.05223520,0.01096392,0.00616583,8.19390488
1704704259884262,-0.02714243,0.09540446,0.00850764,7.99831629
1704704259892264,0.01443383,0.19420427,0.00932182,7.80237818
1704704259898238,0.04896932,0.25779179,0.00940113,7.68128729
1704704259904184,0.08281080,0.30858091,0.00939648,7.60543776
1704704259910410,0.11520706,0.33972961,0.00937361,7.56154060
1704704259916263,0.13978155,0.34471527,0.00872092,7.54075241
1704704259922214,0.15595129,0.32474157,0.00759786,7.55521107
1704704259928321,0.16241764,0.28765297,0.00640818,7.58830786
1704704259934281,0.15836541,0.22977266,0.00497926,7.64873219
1704704259940248,0.14230002,0.15491791,0.00350337,7.71305943
1704704259946331,0.11244223,0.07208703,0.00263081,7.75528812
1704704259952201,0.07167997,-0.01360269,0.00235373,7.78611088
1704704259962194,-0.00904998,-0.15778919,0.00230533,7.81452227
1704704259968286,-0.05628077,-0.23251420,0.00329576,7.80712271
1704704259974268,-0.10448511,-0.29488382,0.00429449,7.79164839
1704704259980213,-0.15409556,-0.34810516,0.00485703,7.77441549
1704704259986370,-0.19537474,-0.38206306,0.00599284,7.75591946
1704704259992213,-0.21959049,-0.37887916,0.00672449,7.75067663
1704704259998244,-0.22740467,-0.34262368,0.00698294,7.74782991
1704704260004198,-0.21448924,-0.28412822,0.00724853,7.74591017
1704704260012226,-0.16681638,-0.16666183,0.00762445,7.77313137
1704704260018217,-0.11248897,-0.07042947,0.00819969,7.77772570
