timestamp,thrust[0],thrust[1],thrust[2],thrust[3]
1691768151007360,0.06000000,0.05600000,0.06400000,0.05900000
1691768151017382,0.06100000,0.06200000,0.06800000,0.05600000
1691768151027450,0.05900000,0.05900000,0.06900000,0.05600000
1691768151037436,0.06400000,0.05600000,0.06700000,0.05700000
1691768151047453,0.06300000,0.06400000,0.06500000,0.05600000
1691768151057474,0.05600000,0.06000000,0.07400000,0.06200000
1691768151067507,0.06500000,0.05700000,0.06200000,0.05600000
1691768151077531,0.06100000,0.06000000,0.07100000,0.05600000
1691768151087505,0.05600000,0.06000000,0.06900000,0.06200000
1691768151097493,0.07000000,0.06500000,0.06500000,0.05600000
1691768151107568,0.06400000,0.05900000,0.07300000,0.05600000
1691768151117616,0.06300000,0.06300000,0.06500000,0.05600000
1691768151127761,0.06800000,0.06700000,0.06800000,0.05600000
1691768151137752,0.06800000,0.05900000,0.07100000,0.05600000
1691768151147735,0.05600000,0.05800000,0.06800000,0.05900000
1691768151157721,0.41499999,0.20999999,0.33399999,0.25299999
1691768151167757,0.45400000,0.17200001,0.31700000,0.19400001
1691768151177770,0.42199999,0.18099999,0.31200001,0.18700001
1691768151187971,0.29200000,0.27500001,0.23899999,0.29100001
1691768151197332,0.20700000,0.32200000,0.19599999,0.35400000
1691768151207350,0.26499999,0.27900001,0.25000000,0.28799999
1691768151217350,0.27100000,0.26899999,0.26800001,0.27000001
1691768151227389,0.25200000,0.28600001,0.25099999,0.27800000
1691768151237408,0.24600001,0.30000001,0.23700000,0.28600001
1691768151247889,0.25000000,0.28400001,0.26499999,0.28400001
1691768151257952,0.22400001,0.26600000,0.27000001,0.29300001
1691768151267461,0.22200000,0.26699999,0.23000000,0.26100001
1691768151277488,0.22600000,0.25799999,0.22499999,0.23400000
1691768151287503,0.20600000,0.22200000,0.25799999,0.25000000
1691768151297479,0.21799999,0.23899999,0.22900000,0.23600000
1691768151307538,0.22300000,0.25099999,0.22499999,0.23100001
1691768151317491,0.23700000,0.23899999,0.21200000,0.19800000
1691768151327581,0.22400001,0.20500000,0.24300000,0.20299999
1691768151338141,0.20700000,0.22499999,0.21600001,0.22000000
1691768151347705,0.23300000,0.20600000,0.24400000,0.20100001
1691768151357768,0.17500000,0.25400001,0.17700000,0.22700000
1691768151368212,0.05600000,0.14300001,0.22200000,0.30300000
1691768151377757,0.47099999,0.24200000,0.30800000,0.05600000
1691768151387789,0.40599999,0.23600000,0.17700000,0.06600000
1691768151397759,0.20800000,0.25000000,0.21699999,0.26600000
1691768151407361,0.18000001,0.25999999,0.22800000,0.28600001
1691768151417367,0.24800000,0.24600001,0.22300000,0.23800001
1691768151427391,0.25900000,0.20100001,0.25999999,0.20100001
1691768151437497,0.23199999,0.23300000,0.23300000,0.23000000
1691768151447471,0.21400000,0.25700000,0.21600001,0.26499999
1691768151457504,0.25000000,0.25299999,0.22000000,0.22700000
1691768151467511,0.21500000,0.22300000,0.23899999,0.24699999
1691768151477493,0.24100000,0.23700000,0.22900000,0.22800000
1691768151487571,0.27700001,0.22000000,0.26800001,0.21100000
1691768151497668,0.20500000,0.24500000,0.21200000,0.25500000
1691768151507652,0.23400000,0.19800000,0.25200000,0.22300000
1691768151517721,0.20200001,0.27399999,0.20200001,0.26699999
1691768151527715,0.24200000,0.25600001,0.22000000,0.23100001
1691768151537782,0.24600001,0.18900000,0.26600000,0.21600001
1691768151547762,0.22700000,0.24100000,0.23300000,0.24100000
1691768151557742,0.22499999,0.21699999,0.23800001,0.24400000
1691768151567780,0.22700000,0.23300000,0.23700000,0.24500000
1691768151577754,0.23100001,0.23500000,0.23100001,0.23600000
1691768151587396,0.30000001,0.30000001,0.19599999,0.20600000
1691768151597372,0.24400000,0.25900000,0.22499999,0.25299999
1691768151607442,0.15400000,0.16700000,0.28999999,0.31200001
1691768151617535,0.25500000,0.24200000,0.21699999,0.22200000
1691768151627551,0.25900000,0.23500000,0.23500000,0.22800000
1691768151637471,0.21600001,0.22900000,0.23400000,0.25600001
1691768151648025,0.23300000,0.23500000,0.22400001,0.23999999
1691768151658015,0.23100001,0.22700000,0.23400000,0.23899999
1691768151667510,0.22800000,0.21900000,0.24500000,0.23899999
1691768151677567,0.25600001,0.23000000,0.22400001,0.21200000
1691768151687589,0.21100000,0.25700000,0.21300000,0.26400000
1691768151698092,0.23300000,0.24200000,0.23100001,0.23899999
1691768151707621,0.26400000,0.21900000,0.24400000,0.20100001
1691768151717595,0.23300000,0.22900000,0.23500000,0.24200000
1691768151727632,0.23400000,0.24600001,0.22300000,0.23800001
1691768151737644,0.25400001,0.23899999,0.23100001,0.20900001
1691768151747617,0.19599999,0.13200000,0.29499999,0.22000000
1691768151757755,0.25900000,0.30100000,0.17500000,0.20500000
1691768151767696,0.25299999,0.32800001,0.15500000,0.22000000
1691768151777789,0.23400000,0.22800000,0.27000001,0.23199999
1691768151787740,0.25000000,0.25299999,0.24600001,0.21699999
1691768151797757,0.24699999,0.23000000,0.25099999,0.21400000
1691768151807443,0.22100000,0.26600000,0.22800000,0.26100001
1691768151817401,0.23700000,0.24800000,0.24400000,0.24200000
1691768151827463,0.23400000,0.24300000,0.24600001,0.23800001
1691768151837447,0.25099999,0.26499999,0.23199999,0.22700000
1691768151847471,0.22300000,0.24400000,0.25700000,0.25500000
1691768151857525,0.24100000,0.24600001,0.24500000,0.23999999
1691768151867551,0.28299999,0.28900000,0.22900000,0.22100000
1691768151877510,0.22200000,0.20700000,0.28299999,0.25000000
1691768151887488,0.16900000,0.22700000,0.22499999,0.25700000
