timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z
1691768151001237,-0.00790295,-0.00004383,0.07150085,0.01677728,-0.02540615,0.28535289,0.95793879,-0.00229689,-0.00086343,0.00154989,-0.02580149,-0.00540573,-0.01546892
1691768151004873,-0.00790895,-0.00004878,0.07150975,0.01679880,-0.02540898,0.28536847,0.95793372,-0.00171476,-0.00131182,0.00235718,0.01161636,0.00167145,0.00926332
1691768151008510,-0.00791385,-0.00004511,0.07151486,0.01683399,-0.02541190,0.28537634,0.95793068,-0.00138642,0.00077370,0.00150216,0.01891247,0.00386782,0.00511696
1691768151012146,-0.00791390,-0.00004070,0.07151710,0.01684349,-0.02542275,0.28537503,0.95793062,-0.00015244,0.00116674,0.00070693,0.00672630,-0.00421251,-0.00064516
1691768151015782,-0.00791588,-0.00004294,0.07151933,0.01688053,-0.02545343,0.28538677,0.95792568,-0.00050555,-0.00043298,0.00062228,0.02421954,-0.01053197,0.00720394
1691768151019419,-0.00791582,-0.00004277,0.07151909,0.01688946,-0.02548668,0.28539014,0.95792365,-0.00003695,-0.00000256,0.00000444,0.00989142,-0.01617245,0.00188947
1691768151023055,-0.00792348,-0.00003977,0.07152019,0.01691058,-0.02547066,0.28541410,0.95791656,-0.00189600,0.00074034,0.00027284,0.00834476,0.01143253,0.01419255
1691768151026691,-0.00792644,-0.00003681,0.07152355,0.01692307,-0.02547584,0.28541666,0.95791543,-0.00092188,0.00080772,0.00085600,0.00736568,-0.00080789,0.00165056
1691768151030328,-0.00792647,-0.00003900,0.07152347,0.01694795,-0.02550481,0.28542179,0.95791262,-0.00010324,-0.00045931,0.00006870,0.01760766,-0.01143852,0.00321694
1691768151033964,-0.00792705,-0.00003959,0.07152378,0.01696463,-0.02553173,0.28542545,0.95791054,-0.00015361,-0.00019192,0.00008245,0.01298123,-0.01162677,0.00224244
1691768151037600,-0.00793351,-0.00004194,0.07152744,0.01697528,-0.02552731,0.28543687,0.95790708,-0.00161064,-0.00060118,0.00091207,0.00479452,0.00384201,0.00672938
1691768151041237,-0.00795091,-0.00004268,0.07153935,0.01693638,-0.02549045,0.28540811,0.95791733,-0.00446076,-0.00024374,0.00303513,-0.02597192,0.01372235,-0.01693315
