timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1691759714269187,-0.16280572,-0.12928689,9.97903252,0.02130529,-0.01278317,-0.03941479
1691759714271252,-0.04309563,-0.11013328,9.84016895,0.04154531,-0.00213053,-0.04261058
1691759714273298,0.00000000,0.09576806,9.79228497,0.04261058,0.00319579,-0.04048005
1691759714275173,-0.09097967,-0.02873042,9.99818611,0.02769688,-0.00852212,-0.04900216
1691759714277217,-0.00957681,0.04788403,9.75397778,0.02343582,-0.02450108,-0.05752428
1691759714279199,-0.10534488,0.02394202,9.93593693,0.01597897,-0.02556635,-0.05326322
1691759714281242,0.02394202,-0.06703765,9.89284134,-0.01171791,-0.02876214,-0.04687164
1691759714283230,0.12449849,0.10534488,9.81622696,-0.02130529,-0.04261058,-0.04900216
1691759714285216,0.00000000,-0.11971009,10.07480049,-0.01278317,-0.05752428,-0.03941479
1691759714287256,0.11492168,-0.08619126,10.07001209,-0.01704423,-0.06072007,-0.03941479
1691759714289198,0.11013328,0.07182605,9.99339771,-0.03621899,-0.07456851,-0.02876214
1691759714291330,-0.02394202,-0.10534488,10.03170490,-0.01917476,-0.07456851,-0.02982740
1691759714293204,-0.00957681,0.10534488,9.89762974,-0.01065264,-0.06178534,-0.03834952
1691759714295213,-0.10534488,0.12928689,10.01255131,-0.02450108,-0.04793690,-0.03941479
1691759714297215,-0.11492168,0.03351882,10.07001209,-0.04261058,-0.03621899,-0.03941479
1691759714299228,-0.06224924,0.10055647,9.77791977,-0.02450108,-0.01597897,-0.03408846
1691759714301421,-0.11971009,0.04788403,9.88326454,-0.01384844,0.01065264,-0.04048005
1691759714303213,-0.12928689,0.14844051,9.82101536,-0.00958738,0.02130529,-0.04048005
1691759714305263,-0.05267244,0.04788403,9.83059216,-0.01171791,0.02982740,-0.04261058
1691759714307298,-0.10534488,-0.09097967,9.95987892,0.00852212,0.02450108,-0.04261058
1691759714309219,-0.08140286,0.01915361,9.84974575,0.00852212,0.01491370,-0.04048005
1691759714311202,-0.22026655,0.17238252,9.91678333,0.03515373,0.00106526,-0.03408846
1691759714313252,0.08619126,0.03351882,10.00297451,0.05006743,0.00319579,-0.02450108
1691759714315356,-0.00478840,0.18674773,9.92157173,0.04367584,-0.00319579,-0.03195793
1691759714317213,0.00000000,0.17238252,10.01255131,0.03089267,-0.01491370,-0.03621899
1691759714319176,0.09576806,0.08140286,10.00776291,0.02024002,-0.00958738,-0.04048005
