timestamp,gate1_marker1_x,gate1_marker1_y,gate1_marker1_z,gate1_marker2_x,gate1_marker2_y,gate1_marker2_z,gate1_marker3_x,gate1_marker3_y,gate1_marker3_z,gate1_marker4_x,gate1_marker4_y,gate1_marker4_z,gate2_marker1_x,gate2_marker1_y,gate2_marker1_z,gate2_marker2_x,gate2_marker2_y,gate2_marker2_z,gate2_marker3_x,gate2_marker3_y,gate2_marker3_z,gate2_marker4_x,gate2_marker4_y,gate2_marker4_z,gate3_marker1_x,gate3_marker1_y,gate3_marker1_z,gate3_marker2_x,gate3_marker2_y,gate3_marker2_z,gate3_marker3_x,gate3_marker3_y,gate3_marker3_z,gate3_marker4_x,gate3_marker4_y,gate3_marker4_z,gate4_marker1_x,gate4_marker1_y,gate4_marker1_z,gate4_marker2_x,gate4_marker2_y,gate4_marker2_z,gate4_marker3_x,gate4_marker3_y,gate4_marker3_z,gate4_marker4_x,gate4_marker4_y,gate4_marker4_z
1691752810303261.0,3.977661,2.038187,0.369952,4.016673,0.53142,0.373458,3.979043,0.540429,1.902192,3.939077,2.085894,1.896025,4.016341,-0.563834,1.922581,4.018436,-0.596716,0.395927,4.002758,-2.103902,1.930936,3.99432,-2.098334,0.406658,-4.053385,-2.048958,1.933683,-4.013384,-2.046117,0.399901,-3.99212,-0.536221,0.396923,-3.96589,-0.51385,1.927326,-3.964461,0.531439,0.40595,-3.920317,0.519945,1.932868,-3.993824,2.034459,0.41222,-4.021211,2.034045,1.945401
1691752810306901.0,3.977677,2.038242,0.369916,4.016661,0.531419,0.373456,3.979068,0.540429,1.902167,3.939128,2.085911,1.895975,4.016358,-0.563813,1.922565,4.018476,-0.59672,0.395958,4.002718,-2.103917,1.930927,3.99432,-2.098346,0.406655,-4.053491,-2.048847,1.933663,-4.013047,-2.046174,0.399854,-3.992366,-0.535926,0.39702,-3.965936,-0.513839,1.927385,-3.964454,0.531466,0.405999,-3.920331,0.519945,1.932843,-3.993878,2.034503,0.412176,-4.021238,2.03393,1.945261
1691752810310541.0,3.977655,2.038186,0.369895,4.016689,0.531369,0.373417,3.979072,0.540418,1.902184,3.939118,2.085918,1.89598,4.016369,-0.563829,1.922558,4.018419,-0.596711,0.395921,4.002696,-2.103921,1.930904,3.994416,-2.098309,0.406667,-4.053452,-2.048895,1.93362,-4.013442,-2.045933,0.400033,-3.992496,-0.535951,0.396991,-3.965961,-0.51389,1.92736,-3.964455,0.531453,0.405984,-3.920336,0.519908,1.932894,-3.993887,2.034496,0.412173,-4.021155,2.033987,1.945411
1691752810314171.0,3.977591,2.038185,0.369912,4.016667,0.531417,0.373464,3.979004,0.540424,1.90216,3.939092,2.085885,1.895932,4.016338,-0.563826,1.92257,4.017704,-0.596573,0.396292,4.002726,-2.103906,1.930932,3.994374,-2.09832,0.406667,-4.053579,-2.048827,1.933587,-4.013655,-2.045646,0.400114,-3.992277,-0.536269,0.396836,-3.966079,-0.51384,1.927376,-3.964459,0.531434,0.405995,-3.920329,0.519941,1.932876,-3.993815,2.03447,0.412217,-4.021131,2.033995,1.945389
1691752810317811.0,3.977625,2.038195,0.369887,4.016681,0.531379,0.373471,3.979007,0.540376,1.90216,3.939085,2.085867,1.895984,4.016382,-0.563845,1.922565,4.018392,-0.596711,0.3959,4.002713,-2.103915,1.930902,3.994364,-2.09831,0.406665,-4.053333,-2.048919,1.933555,-4.013155,-2.046011,0.399915,-3.992492,-0.535985,0.396931,-3.965959,-0.513838,1.92734,-3.964439,0.53143,0.405974,-3.92028,0.519912,1.932875,-3.993855,2.034499,0.412203,-4.021124,2.03399,1.945443
1691752810321441.0,3.977619,2.038199,0.369857,4.01666,0.531394,0.373455,3.979093,0.540395,1.902127,3.939095,2.085895,1.89594,4.016327,-0.563835,1.922542,4.018394,-0.596711,0.395893,4.002707,-2.103935,1.930948,3.994358,-2.098308,0.406651,-4.053501,-2.048871,1.933521,-4.013064,-2.045982,0.399909,-3.99233,-0.53615,0.396921,-3.965991,-0.513839,1.927323,-3.964433,0.53143,0.40595,-3.920308,0.519938,1.932864,-3.993791,2.034499,0.412204,-4.021125,2.034016,1.945449
1691752810325081.0,3.977608,2.038147,0.369927,4.016666,0.53137,0.373485,3.979092,0.540447,1.902134,3.939126,2.085912,1.895931,4.016374,-0.563831,1.922547,4.018402,-0.596729,0.395909,4.002779,-2.103904,1.93094,3.994374,-2.098291,0.406674,-4.053515,-2.048874,1.933583,-4.012907,-2.04605,0.399759,-3.992537,-0.535717,0.397144,-3.965921,-0.513827,1.927322,-3.96446,0.531458,0.405976,-3.92029,0.519947,1.93287,-3.993884,2.034496,0.412211,-4.021137,2.034037,1.945459
1691752810328721.0,3.977621,2.038183,0.369918,4.016689,0.531395,0.373448,3.979058,0.540442,1.902141,3.939074,2.085867,1.895943,4.016357,-0.563835,1.922558,4.018421,-0.596732,0.395915,4.002674,-2.103929,1.930902,3.994407,-2.098339,0.406684,-4.053599,-2.048848,1.933572,-4.013197,-2.046014,0.399876,-3.992558,-0.536066,0.396858,-3.96596,-0.513847,1.927291,-3.964467,0.531466,0.405944,-3.920281,0.51996,1.932907,-3.993816,2.034452,0.412244,-4.02116,2.034026,1.945432
1691752810332351.0,3.977648,2.038234,0.369912,4.016694,0.531417,0.37349,3.979067,0.540406,1.902164,3.939081,2.085873,1.895909,4.016317,-0.563836,1.922541,4.018388,-0.596705,0.395899,4.002783,-2.103878,1.930929,3.994409,-2.098319,0.406683,-4.053498,-2.048788,1.933548,-4.013224,-2.046079,0.399828,-3.992598,-0.53563,0.397188,-3.965853,-0.513849,1.927247,-3.964487,0.531483,0.405913,-3.920299,0.519996,1.932776,-3.991095,2.033408,0.413622,-4.021175,2.03401,1.945435
1691752810335991.0,3.977657,2.038233,0.369905,4.016684,0.531413,0.373451,3.979068,0.54041,1.902146,3.93909,2.085891,1.895959,4.016364,-0.563844,1.922554,4.018411,-0.596719,0.395909,4.002707,-2.103941,1.930912,3.994422,-2.09831,0.40671,-4.053432,-2.048888,1.933536,-4.013195,-2.045947,0.399993,-3.992446,-0.535947,0.397024,-3.965871,-0.513861,1.927255,-3.964501,0.531504,0.405891,-3.920345,0.520011,1.932765,-3.993831,2.034485,0.412237,-4.021177,2.034027,1.945365
1691752810339631.0,3.977663,2.038197,0.36994,4.01673,0.531417,0.373423,3.979076,0.540467,1.902128,3.939124,2.085924,1.895971,4.016367,-0.56385,1.922561,4.018393,-0.596728,0.395915,4.002765,-2.103925,1.930969,3.994361,-2.098343,0.40666,-4.053608,-2.048845,1.933663,-4.012524,-2.046205,0.399716,-3.992424,-0.535906,0.396927,-3.965875,-0.513834,1.927314,-3.96449,0.531544,0.405895,-3.920364,0.52005,1.932751,-3.993853,2.034469,0.412247,-4.021146,2.033982,1.945346
1691752810343261.0,3.977693,2.038257,0.369968,4.016737,0.531416,0.373443,3.979037,0.540477,1.902161,3.938992,2.085893,1.896052,4.016377,-0.563849,1.922582,4.017708,-0.596571,0.396297,4.002796,-2.103916,1.930968,3.99437,-2.09834,0.406674,-4.053389,-2.048952,1.933651,-4.012993,-2.046165,0.399801,-3.992305,-0.535984,0.396961,-3.966013,-0.513861,1.927395,-3.964457,0.531537,0.405899,-3.920348,0.520028,1.932721,-3.993904,2.034501,0.412202,-4.021239,2.034025,1.945289
1691752810346901.0,3.97764,2.038215,0.369969,4.016712,0.531443,0.373465,3.979025,0.540428,1.902179,3.939014,2.085846,1.896046,4.016359,-0.563845,1.922563,4.017724,-0.59658,0.39632,4.002787,-2.103897,1.930973,3.994398,-2.098329,0.406662,-4.053585,-2.048882,1.93368,-4.013454,-2.045908,0.400112,-3.992401,-0.535979,0.396938,-3.965924,-0.513888,1.927361,-3.964536,0.531533,0.405909,-3.920431,0.520032,1.932671,-3.993954,2.034483,0.412188,-4.021338,2.033943,1.94512
1691752810350541.0,3.977642,2.038187,0.369946,4.01671,0.531418,0.373428,3.979047,0.54047,1.90215,3.939064,2.085913,1.896022,4.016026,-0.563752,1.922505,4.017712,-0.596586,0.396313,4.002674,-2.103923,1.930928,3.994327,-2.098357,0.406661,-4.053705,-2.048858,1.933689,-4.013159,-2.046209,0.399867,-3.992375,-0.536028,0.396887,-3.965884,-0.513897,1.927377,-3.964484,0.531515,0.405866,-3.920398,0.520044,1.932722,-3.993886,2.034472,0.4122,-4.021266,2.034021,1.945251
1691752810354171.0,3.977624,2.038194,0.369947,4.016669,0.531401,0.37342,3.978996,0.540437,1.902192,3.939095,2.085915,1.896032,4.016332,-0.563827,1.922567,4.017718,-0.59659,0.396312,4.002763,-2.103933,1.931007,3.994392,-2.098314,0.406691,-4.053601,-2.048802,1.933722,-4.012978,-2.046054,0.399936,-3.992453,-0.535961,0.396991,-3.965917,-0.513846,1.927339,-3.964447,0.531488,0.405892,-3.920348,0.520019,1.93276,-3.99393,2.034502,0.412203,-4.021286,2.034044,1.945249
1691752810357811.0,3.977684,2.038186,0.369942,4.016636,0.531413,0.373414,3.979053,0.540436,1.902186,3.939116,2.085891,1.896019,4.016365,-0.563829,1.922575,4.017704,-0.59657,0.396315,4.002747,-2.103902,1.930944,3.994356,-2.098327,0.406672,-4.053618,-2.048823,1.933629,-4.012649,-2.046397,0.39962,-3.992337,-0.536086,0.396942,-3.965868,-0.51387,1.927354,-3.964479,0.531492,0.405954,-3.920374,0.519994,1.932751,-3.993915,2.03449,0.412199,-4.021215,2.034038,1.945354
1691752810361441.0,3.977689,2.038194,0.369916,4.016721,0.531401,0.373442,3.979066,0.540434,1.902152,3.939043,2.085815,1.896057,4.016347,-0.563834,1.922568,4.017732,-0.596581,0.39632,4.0028,-2.103885,1.930971,3.994259,-2.098362,0.406619,-4.053526,-2.048877,1.933661,-4.012858,-2.046353,0.399683,-3.992257,-0.536218,0.396878,-3.965847,-0.51389,1.927349,-3.964443,0.531452,0.405974,-3.920388,0.519956,1.932838,-3.993918,2.034454,0.412211,-4.021253,2.033987,1.945281
1691752810365081.0,3.977648,2.038184,0.369949,4.016692,0.531422,0.373431,3.9791,0.540459,1.902121,3.939128,2.085847,1.895981,4.016005,-0.563745,1.92251,4.018416,-0.596717,0.395934,4.002777,-2.103902,1.930977,3.99438,-2.098306,0.406664,-4.053485,-2.048845,1.933584,-4.013234,-2.045867,0.400033,-3.992513,-0.535895,0.397031,-3.965699,-0.513886,1.927307,-3.964423,0.531416,0.405987,-3.920333,0.519923,1.932844,-3.993925,2.034518,0.412167,-4.021199,2.033904,1.94531
1691752810368721.0,3.977657,2.038155,0.369908,4.016665,0.531405,0.373427,3.979094,0.540448,1.902189,3.939134,2.085888,1.895943,4.016325,-0.563845,1.92258,4.017752,-0.596588,0.396317,4.002717,-2.103887,1.930896,3.99432,-2.098322,0.406645,-4.053509,-2.048786,1.933641,-4.013014,-2.046092,0.399835,-3.992279,-0.536064,0.396911,-3.965799,-0.513834,1.927282,-3.964406,0.531415,0.406003,-3.920334,0.519932,1.932932,-3.99388,2.034469,0.412227,-4.021122,2.033998,1.945439
1691752810372351.0,3.977665,2.038156,0.369903,4.016703,0.531412,0.37343,3.979176,0.540466,1.902143,3.939166,2.085861,1.895965,4.016355,-0.563845,1.922578,4.018427,-0.596726,0.395927,4.002728,-2.103936,1.930953,3.994347,-2.098324,0.40663,-4.05354,-2.048802,1.933615,-4.0133,-2.0459,0.399882,-3.992475,-0.536044,0.397024,-3.965764,-0.513832,1.927224,-3.964468,0.531411,0.406013,-3.920279,0.519904,1.932874,-3.993824,2.034472,0.412274,-4.021176,2.033902,1.945336
1691752810375991.0,3.977691,2.038168,0.369887,4.016742,0.531404,0.373462,3.979112,0.540441,1.902165,3.939194,2.085877,1.895964,4.016332,-0.563843,1.922551,4.018412,-0.596714,0.395908,4.002704,-2.103947,1.930919,3.994349,-2.098358,0.406626,-4.053581,-2.048776,1.933624,-4.01278,-2.046109,0.399785,-3.992457,-0.536084,0.396933,-3.966015,-0.513795,1.927336,-3.96444,0.53143,0.405981,-3.920359,0.519918,1.932901,-3.993882,2.034488,0.412206,-4.02124,2.033932,1.945368
1691752810379631.0,3.977677,2.038158,0.369891,4.016723,0.531433,0.373432,3.979122,0.540441,1.902138,3.939185,2.085892,1.895971,4.016374,-0.563866,1.922576,4.018416,-0.596733,0.395916,4.002718,-2.103941,1.930918,3.994403,-2.098313,0.406671,-4.053514,-2.048847,1.933591,-4.012882,-2.046177,0.399766,-3.992331,-0.536167,0.396927,-3.965873,-0.513815,1.927367,-3.964458,0.53139,0.405966,-3.920265,0.519917,1.932902,-3.993858,2.034497,0.412271,-4.021144,2.034006,1.945406
1691752810383261.0,3.977705,2.038176,0.369875,4.016686,0.531372,0.373441,3.979126,0.540427,1.902166,3.939163,2.08585,1.896019,4.016327,-0.563842,1.922542,4.018441,-0.59674,0.395912,4.002624,-2.103981,1.930915,3.994411,-2.098325,0.406644,-4.053307,-2.048862,1.933487,-4.013468,-2.04567,0.400072,-3.992617,-0.535764,0.39706,-3.965923,-0.513875,1.927255,-3.964461,0.531445,0.405992,-3.920289,0.519948,1.932851,-3.993825,2.034465,0.412211,-4.021179,2.034057,1.945376
1691752810386901.0,3.977717,2.038171,0.36989,4.016709,0.531398,0.373439,3.979097,0.540447,1.902153,3.939214,2.085874,1.895967,4.016337,-0.563843,1.922545,4.017762,-0.596595,0.396298,4.002661,-2.103976,1.930935,3.994342,-2.098345,0.406621,-4.053489,-2.048839,1.933533,-4.012654,-2.046194,0.399702,-3.992418,-0.536129,0.39693,-3.965958,-0.513844,1.92731,-3.96444,0.531457,0.405941,-3.920325,0.519938,1.932847,-3.993839,2.034476,0.412217,-4.021239,2.034038,1.945356
1691752810390541.0,3.977685,2.038163,0.369885,4.016732,0.531371,0.373427,3.979152,0.540458,1.90217,3.939059,2.085866,1.896037,4.01635,-0.563854,1.922568,4.017772,-0.596591,0.396329,4.002635,-2.103957,1.930923,3.994338,-2.098342,0.406633,-4.053375,-2.048858,1.93362,-4.012581,-2.046302,0.399563,-3.992494,-0.536031,0.396965,-3.965886,-0.513818,1.92725,-3.964508,0.531484,0.405943,-3.920331,0.519965,1.932857,-3.99388,2.034488,0.412182,-4.021215,2.034037,1.945355
1691752810394171.0,3.977733,2.038143,0.369907,4.016742,0.53139,0.373478,3.979093,0.540366,1.902147,3.939087,2.08587,1.89608,4.016041,-0.563766,1.922507,4.017784,-0.596592,0.396327,4.002634,-2.103981,1.930932,3.994363,-2.098322,0.406643,-4.053517,-2.048852,1.933635,-4.013111,-2.045905,0.399881,-3.992452,-0.535987,0.396957,-3.965947,-0.513818,1.927371,-3.964461,0.531487,0.405921,-3.920358,0.519978,1.93279,-3.993909,2.034502,0.412153,-4.021338,2.034015,1.945266
1691752810397811.0,3.977684,2.038131,0.369923,4.016735,0.531373,0.373453,3.979114,0.540363,1.902183,3.939027,2.085824,1.896065,4.016393,-0.563854,1.922597,4.017757,-0.596585,0.396318,4.002698,-2.103952,1.930974,3.994345,-2.098356,0.406656,-4.053557,-2.048821,1.933676,-4.012942,-2.046057,0.399817,-3.992538,-0.535839,0.397078,-3.96579,-0.513895,1.92727,-3.964491,0.5315,0.40589,-3.920375,0.520008,1.932782,-3.993896,2.034474,0.412205,-4.021302,2.03404,1.945245
1691752810401441.0,3.977712,2.038171,0.369921,4.01671,0.531393,0.373457,3.979082,0.540421,1.902144,3.939072,2.085845,1.896098,4.016048,-0.563751,1.92253,4.017751,-0.596599,0.396344,4.002729,-2.103914,1.930966,3.99428,-2.098359,0.406634,-4.053557,-2.048822,1.933603,-4.013405,-2.045754,0.400159,-3.992298,-0.536127,0.396884,-3.965985,-0.513863,1.92737,-3.964453,0.531465,0.405913,-3.920403,0.520018,1.93281,-3.99392,2.034455,0.412227,-4.021338,2.034047,1.945312
1691752810405081.0,3.977726,2.03816,0.369946,4.01669,0.531375,0.373459,3.979106,0.54041,1.902143,3.939005,2.085825,1.896112,4.016366,-0.563847,1.922593,4.017773,-0.59658,0.396354,4.002754,-2.103928,1.930965,3.994301,-2.098349,0.406635,-4.053542,-2.048867,1.933609,-4.012817,-2.046119,0.39977,-3.992237,-0.535853,0.39712,-3.965943,-0.51391,1.927355,-3.964463,0.531498,0.405916,-3.920379,0.520018,1.932748,-3.993908,2.034501,0.41223,-4.021287,2.034043,1.945386
1691752810408721.0,3.977689,2.038155,0.36993,4.016726,0.531373,0.373488,3.979169,0.540426,1.902148,3.939038,2.085809,1.896154,4.016385,-0.56385,1.922614,4.017761,-0.596592,0.396373,4.002797,-2.103916,1.930969,3.994304,-2.098364,0.406641,-4.053494,-2.048849,1.93365,-4.013396,-2.04587,0.40006,-3.992465,-0.535989,0.397007,-3.965976,-0.513866,1.927406,-3.964457,0.531526,0.405913,-3.920368,0.520016,1.932811,-3.993932,2.034487,0.412231,-4.021305,2.034035,1.945307
1691752810412351.0,3.977696,2.038176,0.369946,4.016668,0.531369,0.373455,3.979155,0.54042,1.902117,3.939172,2.085868,1.896027,4.016351,-0.563823,1.922611,4.017765,-0.596603,0.396361,4.002668,-2.103957,1.930952,3.994331,-2.098325,0.406662,-4.053503,-2.04886,1.933659,-4.013141,-2.045987,0.399891,-3.992454,-0.535945,0.397016,-3.965826,-0.513857,1.927342,-3.964482,0.531519,0.405941,-3.920368,0.520009,1.932836,-3.993896,2.034484,0.412209,-4.021223,2.034039,1.945384
1691752810415991.0,3.977611,2.038175,0.369902,4.016673,0.531373,0.373459,3.979068,0.540368,1.902194,3.939057,2.085821,1.896012,4.016415,-0.563848,1.9226,4.017766,-0.596602,0.396351,4.002708,-2.10393,1.930966,3.994331,-2.098336,0.406655,-4.053506,-2.048864,1.933586,-4.013042,-2.046104,0.399832,-3.99228,-0.536057,0.396959,-3.965889,-0.513875,1.927335,-3.964445,0.5315,0.405931,-3.920398,0.52002,1.932804,-3.993892,2.034466,0.412248,-4.021203,2.034014,1.945343
1691752810419631.0,3.977643,2.038149,0.369948,4.016658,0.531361,0.373451,3.979152,0.540419,1.902182,3.93913,2.085837,1.895993,4.016118,-0.563731,1.92253,4.017735,-0.596591,0.396309,4.00279,-2.103928,1.930959,3.99435,-2.098318,0.406671,-4.053475,-2.048868,1.933567,-4.013362,-2.04585,0.40001,-3.992359,-0.535933,0.397046,-3.965835,-0.513878,1.927323,-3.964473,0.531502,0.405939,-3.920378,0.519989,1.932779,-3.993865,2.034471,0.412226,-4.021211,2.034009,1.945427
1691752810423261.0,3.977652,2.038156,0.369946,4.01671,0.531362,0.37345,3.97911,0.540409,1.902185,3.939151,2.085884,1.895976,4.016385,-0.56385,1.92258,4.018436,-0.596734,0.395919,4.002744,-2.103943,1.930939,3.99433,-2.098378,0.406637,-4.053423,-2.048851,1.933611,-4.013296,-2.045904,0.39994,-3.992431,-0.53598,0.396991,-3.96598,-0.513854,1.927366,-3.964437,0.531503,0.405998,-3.920337,0.520002,1.93278,-3.993851,2.034473,0.412266,-4.021236,2.033959,1.945374
1691752810426901.0,3.977686,2.038213,0.369915,4.016743,0.531407,0.373465,3.979148,0.540369,1.902165,3.939152,2.085872,1.895958,4.016051,-0.56374,1.922497,4.01842,-0.596717,0.395913,4.002767,-2.103928,1.930945,3.994329,-2.098338,0.406651,-4.053629,-2.048847,1.933579,-4.013021,-2.046161,0.399645,-3.992503,-0.535862,0.397032,-3.965826,-0.513832,1.927313,-3.964467,0.531499,0.405958,-3.920338,0.520013,1.932802,-3.993846,2.034502,0.412229,-4.021188,2.034024,1.945429
1691752810430541.0,3.977628,2.03817,0.369929,4.016698,0.531391,0.373456,3.979154,0.540425,1.902167,3.939183,2.085882,1.895901,4.016357,-0.563828,1.922575,4.01775,-0.596574,0.396305,4.00276,-2.103917,1.930908,3.994384,-2.098303,0.406625,-4.053557,-2.048843,1.933532,-4.013072,-2.046038,0.399757,-3.992525,-0.535818,0.397026,-3.965881,-0.513841,1.927273,-3.964389,0.531456,0.40593,-3.920364,0.519973,1.932849,-3.993886,2.03451,0.412212,-4.021198,2.034058,1.94541
1691752810434171.0,3.977654,2.038197,0.369902,4.016677,0.531381,0.373441,3.979116,0.540388,1.902133,3.939163,2.085917,1.89595,4.016379,-0.563806,1.922589,4.018445,-0.596724,0.395905,4.002738,-2.103905,1.930938,3.994313,-2.098332,0.406617,-4.053426,-2.04895,1.933613,-4.013772,-2.045589,0.400222,-3.992582,-0.535583,0.397226,-3.965801,-0.513831,1.927328,-3.964478,0.531484,0.405953,-3.920303,0.519959,1.932869,-3.993852,2.034483,0.412243,-4.021145,2.034006,1.945411
1691752810437811.0,3.977656,2.038168,0.369893,4.016697,0.531356,0.373451,3.979145,0.540406,1.902178,3.939171,2.085877,1.895942,4.016026,-0.563721,1.922479,4.017757,-0.596594,0.396306,4.002694,-2.103937,1.930863,3.994321,-2.098324,0.406642,-4.053467,-2.048867,1.933587,-4.012729,-2.046577,0.399288,-3.992429,-0.53594,0.397094,-3.96608,-0.513817,1.927346,-3.964455,0.531435,0.405973,-3.920302,0.519964,1.932822,-3.991128,2.033416,0.413679,-4.021186,2.034009,1.945429
1691752810441441.0,3.977626,2.038186,0.369915,4.016701,0.531365,0.37347,3.979067,0.540386,1.902179,3.939005,2.085843,1.89603,4.0164,-0.563849,1.922591,4.017751,-0.596576,0.396311,4.002741,-2.103911,1.930916,3.994262,-2.098326,0.406627,-4.053535,-2.048887,1.933595,-4.013589,-2.045824,0.399992,-3.992643,-0.535885,0.396978,-3.965973,-0.513878,1.927304,-3.964472,0.531468,0.405971,-3.920348,0.519947,1.932856,-3.99385,2.034477,0.412204,-4.02118,2.03403,1.945392
