timestamp,roll,pitch,yaw,norm_thrust
1691763263564400,0.00000000,0.00000000,0.00000000,0.00000000
1691763263574405,0.00000000,0.00000000,0.00000000,0.00000000
1691763263584415,0.00000000,0.00000000,0.00000000,0.00000000
1691763263594410,0.00000000,0.00000000,0.00000000,0.00000000
1691763263604410,0.00000000,0.00000000,0.00000000,0.00000000
1691763263614407,0.00000000,0.00000000,0.00000000,0.00000000
1691763263624408,0.00000000,0.00000000,0.00000000,0.00000000
1691763263634421,0.00000000,0.00000000,0.00000000,0.00000000
1691763263644414,0.00000000,0.00000000,0.00000000,0.00000000
1691763263654429,0.00000000,0.00000000,0.00000000,0.00000000
1691763263664409,0.00000000,0.00000000,0.00000000,0.00000000
1691763263674410,0.00000000,0.00000000,0.00000000,0.00000000
1691763263685833,-0.14299715,0.30624866,0.33050418,11.42299557
1691763263689538,-0.11712292,0.38653049,0.32921931,11.25985050
1691763263693595,-0.11325491,0.39701465,0.32864106,11.24285412
1691763263696633,-0.10657008,0.40102103,0.32838014,11.26174164
1691763263700539,-0.11081446,0.39902052,0.32881984,11.27423859
1691763263704780,-0.11206953,0.40054768,0.32900777,11.27379894
1691763263708297,-0.11587514,0.44170135,0.32908243,11.27080631
1691763263711180,-0.11163312,0.40765825,0.32944369,11.30781937
1691763263714684,-0.10665567,0.40567726,0.32933900,11.29222298
1691763263718650,-0.11943030,0.41999006,0.32992294,11.33185196
1691763263722488,-0.10949381,0.41197747,0.32927635,11.33878803
1691763263726994,-0.10865026,0.40224439,0.32926556,11.37939930
1691763263729186,-0.10642144,0.39503089,0.32842347,11.38532257
1691763263735253,-0.09149158,0.38023457,0.32530725,11.43880653
1691763263736632,-0.10721228,0.38864970,0.32298747,11.42348862
1691763263740438,-0.10307575,0.37833607,0.31698036,11.40953159
1691763263744672,-0.09867120,0.36962825,0.30995619,11.36628532
1691763263748422,-0.09585360,0.35516983,0.30054486,11.37832355
1691763263751549,-0.09646708,0.33635542,0.28925228,11.36124420
1691763263755590,-0.08399410,0.30606607,0.27704698,11.41925907
1691763263758222,-0.09263890,0.28270957,0.26486883,11.37402725
1691763263763002,-0.08695523,0.25814191,0.25121433,11.35056973
1691763263765491,-0.15154685,0.29735273,0.23135290,11.66623878
1691763263769684,-0.21167719,0.17133579,0.21108690,11.87043285
1691763263773554,-0.15245847,0.14058100,0.19200003,11.71864223
1691763263777791,-0.09851325,0.10536023,0.17657861,11.68274117
1691763263780172,-0.10602006,0.08979118,0.16329138,11.54183388
1691763263783899,-0.13342749,0.07020868,0.14796421,11.33049202
1691763263788024,-0.12932669,0.04562862,0.13307825,11.19127178
1691763263791761,-0.10188879,-0.06183695,0.12316123,11.14370251
1691763263795609,-0.05585423,-0.14699680,0.11461194,11.04258728
1691763263799118,-0.06235497,-0.13341761,0.10736019,10.61438656
1691763263802679,-0.09331360,-0.23076773,0.09743536,10.81890869
1691763263806651,-0.07538401,-0.24149168,0.08943187,10.69938564
1691763263809229,0.00162173,-0.13041979,0.08443062,10.09692574
1691763263813117,0.04739231,-0.17355135,0.07876296,10.05537033
1691763263818206,0.01252051,-0.31324428,0.07276870,10.43506527
1691763263820860,0.17006338,-0.17396219,0.06994201,9.67178059
1691763263824777,0.02153687,-0.29208788,0.06119502,10.10778236
1691763263827751,0.00968539,-0.28954440,0.05478663,10.10057831
1691763263831099,0.04264137,-0.44677374,0.05070363,10.21671104
1691763263835022,0.22830132,-0.26464471,0.05291078,9.32766438
1691763263838410,0.11856861,-0.41518766,0.04713240,9.83739376
1691763263842012,0.11478778,-0.37351456,0.04439117,9.78356361
