timestamp,thrust[0],thrust[1],thrust[2],thrust[3]
1691763263557439,0.05600000,0.05600000,0.06700000,0.06200000
1691763263567443,0.05600000,0.06000000,0.06000000,0.06500000
1691763263577447,0.06100000,0.05600000,0.06100000,0.06600000
1691763263587444,0.05600000,0.05700000,0.06100000,0.05600000
1691763263597532,0.05600000,0.05900000,0.05700000,0.05900000
1691763263607577,0.06800000,0.06000000,0.05600000,0.05800000
1691763263617565,0.07100000,0.06900000,0.06200000,0.05600000
1691763263627632,0.05700000,0.06100000,0.05700000,0.05600000
1691763263637637,0.07500000,0.06600000,0.05600000,0.05800000
1691763263647651,0.08000000,0.07300000,0.06400000,0.05600000
1691763263657688,0.06900000,0.07400000,0.05600000,0.05600000
1691763263667725,0.08700000,0.08400000,0.05600000,0.06300000
1691763263677717,0.08100000,0.07700000,0.06300000,0.05600000
1691763263688173,0.07000000,0.07100000,0.05900000,0.05600000
1691763263697677,0.33100000,0.19700000,0.26600000,0.21699999
1691763263707706,0.48899999,0.21100000,0.29899999,0.19700000
1691763263717771,0.46500000,0.16500001,0.30300000,0.20400000
1691763263727820,0.34200001,0.20700000,0.31000000,0.26100001
1691763263737802,0.20500000,0.31600001,0.21300000,0.36800000
1691763263747820,0.26600000,0.31299999,0.20600000,0.31700000
1691763263757377,0.28900000,0.28099999,0.25299999,0.26800001
1691763263767403,0.24800000,0.28099999,0.26300001,0.30000001
1691763263777518,0.27800000,0.29699999,0.26300001,0.28799999
1691763263787446,0.25099999,0.28900000,0.26800001,0.30300000
1691763263797426,0.21600001,0.27300000,0.25700000,0.30500001
1691763263807435,0.24699999,0.27599999,0.23899999,0.26699999
1691763263817437,0.23800001,0.22700000,0.26100001,0.22900000
1691763263828315,0.21200000,0.27900001,0.20900001,0.26400000
1691763263837549,0.22700000,0.26499999,0.21500000,0.23999999
1691763263847555,0.21100000,0.21500000,0.24500000,0.24100000
1691763263857644,0.22499999,0.15200000,0.26300001,0.18099999
1691763263867736,0.22200000,0.27800000,0.19900000,0.23800001
1691763263877685,0.20000000,0.27100000,0.20299999,0.25099999
1691763263887693,0.20500000,0.21799999,0.24800000,0.25200000
1691763263897695,0.24800000,0.19000000,0.25799999,0.18799999
1691763263907726,0.23300000,0.22400001,0.23100001,0.20400000
1691763263917773,0.21100000,0.23999999,0.22100000,0.24200000
1691763263927810,0.05600000,0.15700001,0.32400000,0.42199999
1691763263937812,0.46300000,0.30100000,0.24500000,0.05600000
1691763263947883,0.33199999,0.31900001,0.11300000,0.17200001
1691763263957816,0.20000000,0.24200000,0.23800001,0.27399999
1691763263967817,0.22700000,0.25999999,0.23000000,0.24500000
1691763263977437,0.27100000,0.33399999,0.19700000,0.25799999
1691763263987423,0.23600000,0.13100000,0.35100001,0.25900000
1691763263997427,0.19900000,0.19800000,0.26699999,0.26899999
1691763264007911,0.25400001,0.24300000,0.21400000,0.20000000
