timestamp,vbat
1691763263567867,24.70000076
1691763263587875,24.60000038
1691763263608035,24.60000038
1691763263628079,24.60000038
1691763263648087,24.70000076
1691763263668149,24.70000076
1691763263688613,24.70000076
1691763263708141,24.60000038
1691763263728249,24.50000000
1691763263748259,24.50000000
1691763263767836,24.39999962
1691763263787878,24.39999962
1691763263807862,24.39999962
1691763263828398,24.39999962
1691763263847981,24.39999962
1691763263868127,24.39999962
1691763263888113,24.39999962
1691763263908130,24.39999962
1691763263928284,24.39999962
1691763263948303,24.29999924
1691763263968257,24.29999924
1691763263987861,24.29999924
1691763264008352,24.29999924
1691763264028109,24.29999924
1691763264048586,24.29999924
1691763264067983,24.29999924
1691763264087991,24.29999924
1691763264108141,24.29999924
1691763264128103,24.29999924
1691763264148137,24.29999924
1691763264168200,24.29999924
1691763264188261,24.29999924
1691763264208753,24.29999924
1691763264227826,24.29999924
1691763264248401,24.29999924
1691763264267950,24.29999924
1691763264287878,24.29999924
1691763264307977,24.29999924
1691763264327982,24.29999924
1691763264348024,24.29999924
1691763264368571,24.29999924
1691763264388133,24.29999924
1691763264408129,24.29999924
1691763264428227,24.29999924
1691763264448240,24.29999924
1691763264468244,24.29999924
1691763264488346,24.29999924
1691763264507855,24.29999924
1691763264527872,24.29999924
1691763264547979,24.29999924
1691763264567977,24.29999924
1691763264587981,24.29999924
1691763264608000,24.29999924
1691763264628096,24.29999924
1691763264648107,24.20000076
1691763264668169,24.20000076
1691763264688208,24.20000076
1691763264708236,24.20000076
1691763264728348,24.29999924
1691763264747855,24.29999924
1691763264767893,24.20000076
1691763264787962,24.29999924
1691763264807969,24.29999924
1691763264828101,24.29999924
1691763264847997,24.29999924
1691763264868099,24.29999924
1691763264888100,24.29999924
1691763264908135,24.29999924
1691763264928200,24.29999924
1691763264948228,24.29999924
1691763264968252,24.29999924
1691763264988329,24.29999924
1691763265007841,24.29999924
1691763265027941,24.29999924
1691763265047966,24.29999924
1691763265067978,24.29999924
1691763265088116,24.29999924
1691763265108268,24.29999924
1691763265128094,24.29999924
1691763265148149,24.20000076
1691763265168636,24.20000076
1691763265188243,24.20000076
1691763265208229,24.20000076
1691763265227834,24.20000076
1691763265248343,24.20000076
1691763265267862,24.20000076
1691763265288592,24.20000076
1691763265307967,24.20000076
1691763265328039,24.20000076
1691763265348117,24.20000076
1691763265368070,24.20000076
1691763265388096,24.20000076
1691763265408194,24.20000076
1691763265428199,24.20000076
1691763265448230,24.20000076
1691763265468332,24.20000076
1691763265488831,24.20000076
1691763265507854,24.20000076
1691763265528485,24.20000076
1691763265548032,24.20000076
1691763265568070,24.20000076
1691763265588062,24.20000076
1691763265608661,24.20000076
1691763265628171,24.20000076
1691763265648197,24.20000076
1691763265668248,24.20000076
1691763265688299,24.20000076
1691763265708361,24.20000076
1691763265728334,24.20000076
1691763265747915,24.20000076
1691763265767961,24.20000076
1691763265787970,24.20000076
1691763265808029,24.20000076
1691763265828055,24.20000076
1691763265848045,24.20000076
1691763265868141,24.20000076
1691763265888205,24.20000076
1691763265908228,24.20000076
1691763265928272,24.20000076
1691763265948293,24.20000076
1691763265968346,24.20000076
1691763265987908,24.20000076
1691763266008426,24.20000076
1691763266028112,24.20000076
1691763266048013,24.20000076
1691763266068040,24.20000076
1691763266088604,24.20000076
1691763266108047,24.20000076
1691763266128084,24.20000076
1691763266148180,24.20000076
1691763266168306,24.20000076
1691763266188319,24.20000076
1691763266208392,24.20000076
1691763266227916,24.20000076
1691763266247938,24.20000076
1691763266268008,24.20000076
1691763266288680,24.20000076
1691763266308046,24.20000076
1691763266328063,24.20000076
1691763266348161,24.20000076
1691763266368769,24.20000076
1691763266388322,24.20000076
1691763266408292,24.20000076
1691763266427910,24.20000076
1691763266447942,24.20000076
1691763266467985,24.20000076
1691763266488635,24.20000076
1691763266508060,24.20000076
1691763266528125,24.20000076
1691763266548189,24.20000076
1691763266568160,24.20000076
1691763266588237,24.20000076
1691763266608264,24.20000076
1691763266628270,24.20000076
1691763266647879,24.20000076
1691763266668420,24.20000076
1691763266687909,24.20000076
1691763266708105,24.20000076
1691763266728034,24.20000076
1691763266748143,24.20000076
1691763266768214,24.20000076
1691763266788258,24.20000076
1691763266808756,24.20000076
1691763266828271,24.20000076
1691763266848363,24.20000076
1691763266868028,24.20000076
1691763266888001,24.20000076
1691763266908088,24.20000076
1691763266928103,24.20000076
1691763266948122,24.20000076
1691763266968225,24.20000076
1691763266988239,24.20000076
1691763267008291,24.20000076
1691763267028423,24.20000076
1691763267048381,24.20000076
1691763267068457,24.20000076
1691763267088570,24.20000076
1691763267107994,24.20000076
1691763267128018,24.20000076
1691763267148114,24.20000076
1691763267168209,24.20000076
1691763267188237,24.20000076
1691763267208243,24.20000076
1691763267228713,24.20000076
1691763267248369,24.20000076
1691763267268381,24.20000076
1691763267287987,24.20000076
1691763267308053,24.20000076
1691763267328095,24.20000076
1691763267348846,24.20000076
1691763267368187,24.20000076
1691763267388340,24.20000076
1691763267408728,24.20000076
1691763267428414,24.20000076
1691763267448355,24.20000076
1691763267467916,24.20000076
1691763267488436,24.20000076
1691763267508023,24.20000076
1691763267527967,24.20000076
1691763267548093,24.20000076
1691763267568095,24.20000076
1691763267588220,24.20000076
1691763267608799,24.20000076
1691763267628480,24.20000076
1691763267648848,24.20000076
1691763267668432,24.20000076
1691763267687918,24.20000076
1691763267708568,24.20000076
1691763267729141,24.20000076
1691763267748107,24.20000076
1691763267768165,24.20000076
1691763267788162,24.20000076
1691763267808202,24.20000076
1691763267828294,24.20000076
1691763267848895,24.20000076
1691763267868462,24.20000076
1691763267888423,24.20000076
1691763267908025,24.20000076
1691763267928071,24.20000076
1691763267948118,24.20000076
1691763267968140,24.20000076
1691763267988142,24.20000076
1691763268008232,24.20000076
1691763268028274,24.20000076
1691763268048262,24.20000076
1691763268068390,24.20000076
1691763268087994,24.20000076
1691763268108076,24.20000076
1691763268128103,24.20000076
1691763268148121,24.20000076
1691763268168144,24.20000076
1691763268188134,24.20000076
1691763268208252,24.20000076
1691763268228381,24.20000076
1691763268248358,24.20000076
1691763268268388,24.20000076
1691763268288498,24.20000076
1691763268308144,24.20000076
1691763268328111,24.20000076
1691763268348230,24.20000076
1691763268368150,24.20000076
1691763268388242,24.20000076
1691763268408291,24.20000076
1691763268428376,24.20000076
1691763268448330,24.20000076
1691763268468385,24.20000076
1691763268487956,24.20000076
1691763268507974,24.20000076
1691763268528609,24.20000076
1691763268548169,24.20000076
1691763268568182,24.20000076
1691763268588349,24.20000076
1691763268608295,24.20000076
1691763268628614,24.10000038
1691763268648438,24.10000038
1691763268668012,24.10000038
1691763268688630,24.10000038
1691763268708089,24.10000038
1691763268728743,24.10000038
1691763268748201,24.10000038
1691763268768761,24.10000038
1691763268788608,24.10000038
1691763268808801,24.10000038
1691763268828624,24.10000038
1691763268848435,24.10000038
1691763268868092,24.20000076
1691763268888022,24.20000076
1691763268908121,24.20000076
1691763268928144,24.20000076
1691763268948158,24.20000076
1691763268968167,24.20000076
1691763268988249,24.10000038
1691763269008777,24.10000038
1691763269028390,24.10000038
1691763269048897,24.10000038
1691763269068411,24.10000038
1691763269088466,24.10000038
1691763269108013,24.10000038
1691763269128026,24.10000038
1691763269148125,24.10000038
1691763269168133,24.10000038
1691763269188174,24.10000038
1691763269208213,24.10000038
1691763269228345,24.10000038
1691763269248344,24.10000038
1691763269268384,24.10000038
1691763269288474,24.10000038
1691763269308450,24.10000038
1691763269327985,24.10000038
1691763269348061,24.10000038
1691763269368667,24.10000038
1691763269388090,24.10000038
1691763269408189,24.10000038
1691763269428221,24.10000038
1691763269448310,24.10000038
1691763269468331,24.10000038
1691763269488325,24.10000038
1691763269508426,24.10000038
1691763269528467,24.10000038
1691763269548156,24.10000038
1691763269568167,24.10000038
1691763269588295,24.10000038
1691763269608273,24.10000038
1691763269628323,24.10000038
1691763269648898,24.10000038
1691763269668409,24.10000038
1691763269688037,24.10000038
1691763269708142,24.10000038
1691763269728134,24.10000038
1691763269748204,24.10000038
1691763269768741,24.10000038
1691763269788161,24.10000038
1691763269808775,24.10000038
1691763269828346,24.10000038
1691763269848880,24.10000038
1691763269868616,24.10000038
1691763269888428,24.10000038
1691763269908474,24.10000038
1691763269928083,24.10000038
1691763269948157,24.10000038
1691763269968221,24.10000038
1691763269988235,24.10000038
1691763270008800,24.10000038
1691763270028347,24.10000038
1691763270048905,24.10000038
1691763270068528,24.10000038
1691763270087966,24.10000038
1691763270108014,24.10000038
1691763270128209,24.10000038
1691763270148826,24.10000038
1691763270168248,24.10000038
1691763270188294,24.10000038
1691763270208336,24.10000038
1691763270228360,24.10000038
1691763270248357,24.10000038
1691763270268458,24.10000038
1691763270288439,24.10000038
1691763270308042,24.10000038
1691763270328044,24.10000038
1691763270348058,24.10000038
1691763270368203,24.10000038
1691763270388172,24.10000038
1691763270408186,24.10000038
1691763270428369,24.10000038
1691763270448304,24.10000038
1691763270468301,24.10000038
1691763270488423,24.10000038
1691763270508438,24.10000038
1691763270528516,24.00000000
1691763270548149,24.00000000
1691763270568025,24.00000000
1691763270588256,24.00000000
1691763270608238,24.00000000
1691763270628384,24.00000000
1691763270648384,24.00000000
1691763270668372,24.00000000
1691763270688428,24.00000000
1691763270708505,24.00000000
1691763270728508,24.00000000
1691763270748121,24.00000000
1691763270768688,24.00000000
1691763270788263,24.00000000
1691763270808238,24.00000000
1691763270828319,24.00000000
1691763270848346,24.00000000
1691763270868343,24.00000000
1691763270888455,24.00000000
1691763270908456,24.10000038
1691763270928458,24.10000038
1691763270948301,24.10000038
1691763270968694,24.10000038
1691763270988174,24.10000038
1691763271008216,24.10000038
1691763271028479,24.10000038
1691763271048826,24.10000038
1691763271068334,24.10000038
1691763271088316,24.10000038
1691763271108422,24.10000038
1691763271128954,24.10000038
1691763271148502,24.10000038
1691763271169046,24.10000038
1691763271188550,24.10000038
1691763271208711,24.10000038
1691763271228168,24.10000038
1691763271248846,24.10000038
1691763271268376,24.10000038
