timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z
1691757109045002,0.00498144,-1.47611582,0.06790739,0.00363774,0.02521376,0.00262359,0.99967200,0.00303139,0.00021604,-0.00218149,-0.01241711,-0.00752572,-0.00988168
1691757109048639,0.00495696,-1.47610807,0.06791335,0.00365931,0.02524486,0.00265978,0.99967104,-0.00573800,0.00193569,0.00124827,0.01231571,0.01706825,0.01965769
1691757109052275,0.00494552,-1.47610807,0.06791379,0.00366465,0.02527524,0.00268777,0.99967021,-0.00341109,0.00019709,0.00023568,0.00328256,0.01666729,0.01538127
1691757109055911,0.00495843,-1.47611177,0.06790903,0.00363483,0.02523239,0.00265677,0.99967146,0.00284350,-0.00089281,-0.00115023,-0.01677085,-0.02356421,-0.01672206
1691757109059548,0.00493569,-1.47610593,0.06791668,0.00366074,0.02525961,0.00268905,0.99967062,-0.00532861,0.00135179,0.00177090,0.01465317,0.01494903,0.01743978
1691757109063184,0.00496716,-1.47611403,0.06789955,0.00363988,0.02524188,0.00267289,0.99967116,0.00723232,-0.00186480,-0.00404911,-0.01167043,-0.00975405,-0.00863406
1691757109066820,0.00496536,-1.47610700,0.06791308,0.00366627,0.02522210,0.00264481,0.99967164,0.00029214,0.00154754,0.00292819,0.01415213,-0.01078656,-0.01584329
1691757109070457,0.00494760,-1.47610474,0.06792545,0.00368993,0.02524678,0.00268138,0.99967086,-0.00435765,0.00071686,0.00335437,0.01347597,0.01353553,0.01982309
1691757109074093,0.00498029,-1.47611046,0.06790346,0.00364973,0.02522344,0.00264238,0.99967170,0.00763210,-0.00134050,-0.00509155,-0.02261444,-0.01282782,-0.02093456
1691757109077729,0.00498365,-1.47611201,0.06790367,0.00365236,0.02522729,0.00264516,0.99967158,0.00160622,-0.00051931,-0.00046688,0.00147728,0.00211589,0.00150065
1691757109081366,0.00499001,-1.47611463,0.06790624,0.00363662,0.02517610,0.00261107,0.99967301,0.00173546,-0.00070056,0.00058733,-0.00905518,-0.02811156,-0.01862953
1691757109085002,0.00501850,-1.47612429,0.06790032,0.00360719,0.02514652,0.00257061,0.99967396,0.00721388,-0.00245659,-0.00140154,-0.01670046,-0.01624142,-0.02190233
