timestamp,thrust[0],thrust[1],thrust[2],thrust[3]
1704701992661775,0.06400000,0.05600000,0.07300000,0.06300000
1704701992671766,0.06700000,0.05600000,0.07300000,0.06700000
1704701992681771,0.06300000,0.05900000,0.05600000,0.06000000
1704701992692256,0.07200000,0.07400000,0.05600000,0.06400000
1704701992701797,0.06600000,0.06600000,0.05900000,0.05600000
1704701992711812,0.06100000,0.05600000,0.07000000,0.06400000
1704701992722837,0.06300000,0.05600000,0.07300000,0.07000000
1704701992731891,0.06800000,0.06800000,0.05600000,0.06800000
1704701992741899,0.07300000,0.07500000,0.05600000,0.06400000
1704701992752461,0.06400000,0.06700000,0.05600000,0.05800000
1704701992761943,0.05600000,0.05700000,0.06800000,0.06800000
1704701992771984,0.05600000,0.05800000,0.06300000,0.07000000
1704701992782428,0.06300000,0.06700000,0.05600000,0.06800000
1704701992791982,0.07600000,0.08200000,0.05600000,0.06700000
1704701992801977,0.06200000,0.06500000,0.05600000,0.05700000
1704701992812508,0.05600000,0.05900000,0.06700000,0.06700000
1704701992821996,0.05600000,0.05900000,0.07600000,0.08100000
1704701992831996,0.06000000,0.05600000,0.06100000,0.06500000
1704701992841981,0.20299999,0.10900000,0.23700000,0.14000000
1704701992852187,0.20000000,0.41800001,0.15800001,0.33800000
1704701992862020,0.15899999,0.47499999,0.07600000,0.28900000
1704701992872000,0.19300000,0.40300000,0.11800000,0.22600000
1704701992882004,0.19100000,0.26100001,0.18400000,0.23700000
1704701992892055,0.20400000,0.17600000,0.22700000,0.24699999
1704701992902075,0.32600001,0.05600000,0.41299999,0.21500000
1704701992912075,0.23700000,0.05700000,0.28400001,0.14000000
1704701992922172,0.21200000,0.07500000,0.25700000,0.14700000
1704701992932115,0.17500000,0.14800000,0.19100000,0.17600000
1704701992942110,0.14500000,0.19300000,0.15000001,0.18000001
1704701992952647,0.15800001,0.21699999,0.11300000,0.18400000
1704701992962106,0.15700001,0.25000000,0.07700000,0.19400001
1704701992972142,0.15000001,0.23400000,0.10300000,0.20299999
1704701992982244,0.17000000,0.22700000,0.13100000,0.19599999
1704701992992125,0.57499999,0.05600000,0.63800001,0.18600000
1704701993002244,0.13600001,0.34099999,0.07000000,0.25500000
1704701993012187,0.22900000,0.31700000,0.09200000,0.18000001
1704701993022159,0.25299999,0.18700001,0.18900000,0.14600000
1704701993032349,0.22700000,0.14900000,0.22000000,0.15099999
1704701993042192,0.20100001,0.17200001,0.17800000,0.16500001
1704701993052213,0.17600000,0.16100000,0.19000000,0.18799999
1704701993062200,0.18000001,0.12600000,0.22700000,0.18200000
1704701993072228,0.37099999,0.16500001,0.28900000,0.05600000
1704701993082202,0.10300000,0.19000000,0.18900000,0.27399999
1704701993091881,0.10400000,0.20200001,0.19200000,0.25799999
1704701993102020,0.18300000,0.20600000,0.18500000,0.17700000
1704701993111846,0.24400000,0.12800001,0.24500000,0.12400000
1704701993122359,0.14300001,0.22400001,0.15500000,0.22200000
1704701993131881,0.20900001,0.18000001,0.19300000,0.16300000
1704701993141878,0.20800000,0.19000000,0.17900001,0.16700000
1704701993152021,0.19300000,0.21799999,0.15500000,0.18200000
1704701993162033,0.22200000,0.19900000,0.17200001,0.15300000
1704701993172530,0.20700000,0.23000000,0.14399999,0.16800000
1704701993182053,0.21300000,0.20000000,0.17700000,0.16300000
1704701993192005,0.19700000,0.19800000,0.18200000,0.18099999
1704701993202404,0.20900001,0.19200000,0.19100000,0.17299999
1704701993212084,0.20999999,0.20400000,0.17900001,0.17200001
1704701993222054,0.20400000,0.17200001,0.21500000,0.17600000
1704701993232035,0.19599999,0.16800000,0.21200000,0.18900000
1704701993242074,0.15800001,0.15600000,0.22100000,0.23300000
1704701993252087,0.16100000,0.16599999,0.21900000,0.22200000
1704701993262087,0.17800000,0.19000000,0.19800000,0.20700000
1704701993272089,0.16100000,0.21799999,0.17200001,0.22100000
1704701993282099,0.19100000,0.22900000,0.16000000,0.20100001
1704701993292099,0.20999999,0.20100001,0.18799999,0.18700001
1704701993302118,0.22499999,0.21900000,0.17200001,0.17299999
1704701993312130,0.18600000,0.22600000,0.16599999,0.21300000
1704701993322119,0.24600001,0.22700000,0.16800000,0.15600000
1704701993332144,0.21200000,0.20999999,0.18900000,0.18500000
1704701993342174,0.21200000,0.20700000,0.18900000,0.19000000
1704701993352174,0.20600000,0.20600000,0.18799999,0.20200001
1704701993362176,0.20100001,0.17900001,0.21200000,0.21799999
1704701993372203,0.21200000,0.18500000,0.20800000,0.20800000
1704701993382173,0.21400000,0.18000001,0.21799999,0.20299999
1704701993392216,0.17200001,0.19000000,0.21500000,0.24100000
1704701993402244,0.17900001,0.20200001,0.20800000,0.23199999
1704701993412256,0.16500001,0.20600000,0.20700000,0.24500000
1704701993422242,0.15400000,0.23100001,0.18799999,0.24800000
1704701993431730,0.19300000,0.23899999,0.18099999,0.21900000
1704701993442242,0.22900000,0.23500000,0.18900000,0.18700001
1704701993451887,0.22000000,0.22800000,0.20100001,0.19599999
1704701993462267,0.22100000,0.24400000,0.19000000,0.19599999
1704701993471772,0.26600000,0.23600000,0.19800000,0.15300000
1704701993481771,0.22900000,0.26100001,0.17900001,0.18600000
1704701993491788,0.25099999,0.19599999,0.23800001,0.17399999
1704701993501955,0.23700000,0.17399999,0.25099999,0.19499999
1704701993511808,0.20999999,0.18900000,0.23800001,0.22400001
1704701993521815,0.19300000,0.18799999,0.24800000,0.24200000
1704701993531826,0.18600000,0.22100000,0.22200000,0.24600001
1704701993541928,0.18300000,0.22499999,0.23700000,0.24699999
1704701993552690,0.25500000,0.23600000,0.22300000,0.18300000
1704701993562086,0.19200000,0.23999999,0.22700000,0.25200000
1704701993571979,0.20299999,0.24500000,0.22300000,0.24300000
1704701993581944,0.22100000,0.24300000,0.22400001,0.22300000
1704701993591954,0.23100001,0.24900000,0.21500000,0.21600001
1704701993601995,0.25600001,0.25099999,0.21400000,0.18799999
1704701993612011,0.24100000,0.25700000,0.21200000,0.20200001
1704701993622021,0.25000000,0.24600001,0.22300000,0.19700000
1704701993632016,0.24699999,0.24200000,0.23100001,0.20299999
1704701993641999,0.23600000,0.23300000,0.23700000,0.22100000
1704701993652031,0.23700000,0.22600000,0.24300000,0.22700000
1704701993662065,0.23600000,0.23000000,0.23999999,0.22700000
1704701993672023,0.22700000,0.22400001,0.24400000,0.23700000
1704701993682051,0.21500000,0.21900000,0.25000000,0.24699999
1704701993692064,0.22300000,0.24699999,0.22600000,0.23700000
1704701993702069,0.21799999,0.23999999,0.23300000,0.24600001
1704701993712072,0.23100001,0.24500000,0.23000000,0.23100001
1704701993722091,0.22700000,0.24699999,0.22700000,0.23500000
1704701993732086,0.22400001,0.25099999,0.22100000,0.23800001
1704701993742098,0.24800000,0.24699999,0.22600000,0.21500000
1704701993752127,0.23700000,0.25000000,0.22499999,0.22499999
1704701993762092,0.24900000,0.25099999,0.22300000,0.21200000
1704701993772123,0.23700000,0.23999999,0.23400000,0.22400001
1704701993782132,0.23800001,0.23700000,0.23100001,0.22499999
1704701993792124,0.22900000,0.22900000,0.23600000,0.23300000
1704701993802426,0.23199999,0.22100000,0.24400000,0.23100001
1704701993812168,0.23400000,0.23400000,0.23300000,0.22700000
1704701993822186,0.22900000,0.24400000,0.22499999,0.23100001
1704701993832170,0.24400000,0.24600001,0.22300000,0.21699999
1704701993842173,0.22800000,0.24400000,0.22900000,0.23500000
1704701993852200,0.23700000,0.23999999,0.23500000,0.22400001
1704701993862188,0.23500000,0.24900000,0.22800000,0.22499999
1704701993872477,0.22499999,0.24600001,0.23500000,0.23600000
1704701993882191,0.23199999,0.23800001,0.24100000,0.23300000
1704701993892220,0.23899999,0.23600000,0.24100000,0.22700000
1704701993902269,0.23100001,0.23800001,0.23899999,0.23300000
1704701993912244,0.23100001,0.23999999,0.23100001,0.23800001
1704701993922244,0.23800001,0.24800000,0.22600000,0.23100001
1704701993932259,0.24100000,0.24500000,0.23199999,0.22900000
1704701993942253,0.23500000,0.24300000,0.23400000,0.23700000
1704701993952310,0.23700000,0.23199999,0.24300000,0.23400000
1704701993961786,0.22900000,0.23700000,0.24100000,0.24100000
1704701993971868,0.23100001,0.23600000,0.23999999,0.23899999
1704701993981880,0.24100000,0.24699999,0.23300000,0.23100001
1704701993991899,0.25400001,0.23999999,0.24100000,0.22100000
1704701994001956,0.24400000,0.24900000,0.23500000,0.23199999
1704701994011963,0.23400000,0.24100000,0.23999999,0.24400000
1704701994021929,0.24500000,0.24900000,0.23199999,0.23199999
1704701994031914,0.23700000,0.23300000,0.24699999,0.24600001
1704701994041925,0.23100001,0.24300000,0.23800001,0.25099999
1704701994051961,0.24300000,0.23899999,0.24400000,0.23899999
1704701994062063,0.23999999,0.24500000,0.24200000,0.23600000
1704701994071939,0.23199999,0.23700000,0.24800000,0.24600001
1704701994082443,0.24200000,0.25299999,0.23000000,0.23600000
1704701994091980,0.22800000,0.23899999,0.24400000,0.25200000
1704701994101996,0.23999999,0.23999999,0.24400000,0.23899999
1704701994112182,0.24400000,0.24600001,0.23700000,0.23600000
1704701994121977,0.24500000,0.25400001,0.23100001,0.23199999
1704701994132012,0.24100000,0.24600001,0.23500000,0.23600000
1704701994142014,0.24400000,0.24400000,0.23300000,0.23800001
1704701994152064,0.23800001,0.24200000,0.23800001,0.23500000
1704701994162009,0.24900000,0.24300000,0.23700000,0.22700000
1704701994172044,0.24200000,0.24400000,0.23600000,0.23600000
1704701994182043,0.24300000,0.24699999,0.22900000,0.23600000
1704701994192031,0.24500000,0.24100000,0.23899999,0.23400000
1704701994202080,0.25200000,0.24400000,0.23899999,0.22800000
1704701994212099,0.23700000,0.24800000,0.24100000,0.24699999
1704701994222123,0.25299999,0.25299999,0.23999999,0.23199999
1704701994232098,0.24900000,0.24400000,0.25000000,0.23600000
1704701994242099,0.23700000,0.24900000,0.24900000,0.24300000
1704701994252630,0.23600000,0.25600001,0.23899999,0.24800000
1704701994262153,0.23000000,0.24800000,0.25099999,0.25099999
1704701994272137,0.25299999,0.25299999,0.24900000,0.23000000
1704701994282148,0.25000000,0.25299999,0.24699999,0.23400000
1704701994292180,0.24699999,0.24900000,0.25299999,0.23500000
1704701994302270,0.24400000,0.24900000,0.24900000,0.23700000
1704701994312242,0.25400001,0.25500000,0.24100000,0.22700000
1704701994322286,0.24500000,0.25400001,0.24500000,0.23100001
1704701994332267,0.24600001,0.24100000,0.26100001,0.22900000
1704701994341774,0.24699999,0.25000000,0.25000000,0.23100001
1704701994351809,0.23700000,0.25200000,0.24600001,0.23600000
1704701994362299,0.23800001,0.25400001,0.24600001,0.23400000
1704701994372307,0.24400000,0.24200000,0.25700000,0.23000000
1704701994381794,0.24300000,0.24500000,0.25700000,0.23000000
1704701994391834,0.23800001,0.25500000,0.24500000,0.23500000
1704701994401999,0.23899999,0.25799999,0.24400000,0.23600000
1704701994411855,0.24100000,0.25600001,0.25000000,0.23600000
1704701994422375,0.23000000,0.25500000,0.25700000,0.25000000
1704701994431927,0.24300000,0.26100001,0.25400001,0.23899999
1704701994441950,0.23999999,0.26499999,0.25200000,0.24300000
1704701994451961,0.23899999,0.25999999,0.25900000,0.24400000
1704701994461987,0.23800001,0.25700000,0.26400000,0.24500000
1704701994471972,0.23700000,0.26300001,0.25600001,0.24900000
1704701994481979,0.24400000,0.25999999,0.25500000,0.24400000
1704701994491988,0.25000000,0.25099999,0.26499999,0.24200000
1704701994502049,0.24900000,0.25600001,0.25999999,0.23600000
1704701994512034,0.24900000,0.26499999,0.25200000,0.23800001
1704701994522031,0.24200000,0.25900000,0.25600001,0.24100000
1704701994532031,0.24400000,0.25200000,0.26400000,0.23999999
1704701994542062,0.23999999,0.27599999,0.24500000,0.24100000
1704701994552092,0.24500000,0.25999999,0.25600001,0.23800001
1704701994562071,0.23899999,0.25600001,0.26100001,0.23999999
1704701994572076,0.24600001,0.25000000,0.26800001,0.23500000
1704701994582088,0.24600001,0.26199999,0.25099999,0.23199999
1704701994592616,0.23700000,0.26499999,0.24400000,0.24600001
1704701994602143,0.23300000,0.25200000,0.25900000,0.24800000
1704701994612142,0.23500000,0.24900000,0.26100001,0.24600001
1704701994622560,0.23100001,0.26699999,0.24600001,0.24800000
1704701994632132,0.23899999,0.26199999,0.25099999,0.23999999
1704701994642125,0.24200000,0.26899999,0.24699999,0.23800001
1704701994652169,0.23899999,0.25999999,0.25400001,0.24200000
1704701994662245,0.25099999,0.26300001,0.25799999,0.22600000
1704701994672155,0.24600001,0.26400000,0.25600001,0.23300000
1704701994682140,0.24800000,0.25799999,0.26199999,0.23300000
1704701994692175,0.25099999,0.27200001,0.25200000,0.23199999
1704701994702300,0.24500000,0.26300001,0.25900000,0.24400000
1704701994712199,0.23899999,0.25400001,0.26899999,0.24800000
1704701994722188,0.24699999,0.26699999,0.25600001,0.23899999
1704701994732184,0.24400000,0.27000001,0.25099999,0.24600001
1704701994742209,0.24200000,0.25400001,0.26800001,0.24699999
1704701994752219,0.25099999,0.26300001,0.26199999,0.23700000
1704701994762267,0.24900000,0.26400000,0.26199999,0.23300000
1704701994772284,0.24500000,0.26600000,0.26100001,0.23600000
1704701994782233,0.24100000,0.26499999,0.25700000,0.24100000
1704701994792307,0.24699999,0.26699999,0.25500000,0.23300000
1704701994801883,0.24300000,0.26499999,0.25700000,0.23300000
1704701994813040,0.24100000,0.25999999,0.25999999,0.23999999
1704701994821978,0.24400000,0.26199999,0.26100001,0.23500000
1704701994831871,0.24600001,0.26699999,0.24800000,0.23500000
1704701994841874,0.23800001,0.25500000,0.26300001,0.24300000
1704701994851932,0.24100000,0.25700000,0.26100001,0.23800001
1704701994861917,0.23899999,0.25500000,0.26100001,0.23999999
1704701994871939,0.24600001,0.25999999,0.25900000,0.23000000
1704701994881921,0.23999999,0.25799999,0.25799999,0.23800001
1704701994891958,0.24500000,0.26600000,0.24900000,0.23300000
1704701994901948,0.24400000,0.26199999,0.25400001,0.23400000
1704701994912007,0.23899999,0.25700000,0.26300001,0.24100000
1704701994921998,0.23999999,0.26199999,0.25799999,0.23899999
1704701994932473,0.23700000,0.26499999,0.25900000,0.23899999
1704701994942007,0.24400000,0.26100001,0.26400000,0.23999999
1704701994952019,0.24800000,0.26300001,0.26100001,0.23400000
1704701994962041,0.24200000,0.27300000,0.25299999,0.23800001
1704701994972017,0.24500000,0.27200001,0.24900000,0.24100000
1704701994982114,0.23700000,0.24800000,0.27300000,0.25000000
1704701994992057,0.24300000,0.25299999,0.27100000,0.24200000
1704701995002057,0.24900000,0.26800001,0.25600001,0.23600000
1704701995012064,0.23400000,0.26400000,0.25900000,0.25099999
1704701995022142,0.23300000,0.26699999,0.25500000,0.24699999
1704701995032158,0.24300000,0.25600001,0.26199999,0.23400000
1704701995042134,0.24200000,0.26400000,0.25299999,0.23400000
1704701995052654,0.23800001,0.25600001,0.25999999,0.23899999
1704701995062165,0.24400000,0.26400000,0.25299999,0.22900000
1704701995072326,0.24900000,0.26699999,0.24900000,0.22100000
1704701995082168,0.23800001,0.26199999,0.24800000,0.23199999
1704701995092199,0.24400000,0.25900000,0.25299999,0.22700000
1704701995102221,0.24400000,0.24500000,0.26499999,0.22700000
1704701995112234,0.23700000,0.25400001,0.25400001,0.23400000
1704701995122226,0.22499999,0.25299999,0.25799999,0.24500000
1704701995132246,0.23300000,0.25400001,0.26300001,0.23600000
1704701995142258,0.23400000,0.25600001,0.25999999,0.23999999
1704701995152280,0.23400000,0.25799999,0.25500000,0.24200000
1704701995162258,0.24300000,0.26199999,0.25400001,0.23500000
1704701995172778,0.24400000,0.25700000,0.25799999,0.23600000
1704701995182243,0.23800001,0.25799999,0.25799999,0.24300000
1704701995192277,0.24400000,0.26199999,0.25600001,0.23300000
1704701995202433,0.24699999,0.27500001,0.24200000,0.23100001
1704701995212330,0.23700000,0.25600001,0.25999999,0.24300000
1704701995221779,0.23899999,0.25600001,0.26300001,0.23899999
1704701995232302,0.23899999,0.26199999,0.25700000,0.23999999
1704701995242300,0.23600000,0.25799999,0.26100001,0.23999999
1704701995252336,0.24600001,0.25700000,0.26199999,0.23100001
1704701995261894,0.24600001,0.26499999,0.25600001,0.22499999
1704701995272108,0.23300000,0.26100001,0.26100001,0.23800001
1704701995281831,0.23400000,0.25799999,0.25999999,0.23800001
1704701995291875,0.23999999,0.26300001,0.25799999,0.23300000
1704701995301904,0.23300000,0.25999999,0.25900000,0.23800001
1704701995311880,0.23199999,0.25500000,0.26300001,0.23700000
1704701995321907,0.24100000,0.25799999,0.25500000,0.23300000
1704701995331871,0.22900000,0.25999999,0.25500000,0.24400000
1704701995341873,0.23400000,0.25900000,0.25799999,0.23300000
1704701995351942,0.22700000,0.25600001,0.25999999,0.24100000
1704701995362402,0.23100001,0.26199999,0.25700000,0.23300000
1704701995372415,0.23300000,0.26600000,0.25500000,0.22800000
1704701995381941,0.23100001,0.27500001,0.24100000,0.23100001
1704701995391962,0.23100001,0.26499999,0.25000000,0.23199999
1704701995402027,0.23500000,0.25299999,0.26400000,0.22900000
1704701995412471,0.22900000,0.26199999,0.25500000,0.23400000
1704701995422063,0.23199999,0.26699999,0.24900000,0.23100001
1704701995432058,0.23800001,0.24500000,0.26899999,0.22900000
1704701995442126,0.23300000,0.25299999,0.26100001,0.23199999
1704701995452122,0.23500000,0.26199999,0.25200000,0.22900000
1704701995462170,0.23600000,0.25999999,0.25500000,0.22600000
1704701995472153,0.22700000,0.25700000,0.25799999,0.23500000
1704701995482179,0.22800000,0.26899999,0.25000000,0.23000000
1704701995492545,0.23000000,0.25799999,0.25999999,0.23300000
1704701995502261,0.22000000,0.25999999,0.25799999,0.23999999
1704701995512257,0.22700000,0.26400000,0.25400001,0.23300000
1704701995522255,0.23000000,0.26300001,0.25500000,0.23300000
1704701995532278,0.23000000,0.26199999,0.25200000,0.23500000
1704701995542284,0.22700000,0.26100001,0.25299999,0.23600000
1704701995552289,0.23000000,0.25099999,0.26400000,0.23100001
1704701995562302,0.23500000,0.26699999,0.24699999,0.22800000
1704701995572286,0.23899999,0.26199999,0.25000000,0.22499999
1704701995581801,0.23300000,0.25799999,0.25900000,0.22800000
1704701995591838,0.23700000,0.25999999,0.25500000,0.22400001
1704701995601864,0.22600000,0.25200000,0.26199999,0.23700000
1704701995612421,0.23500000,0.26499999,0.24900000,0.22600000
1704701995621867,0.22800000,0.26199999,0.24900000,0.23600000
1704701995632356,0.22900000,0.26100001,0.25099999,0.23199999
1704701995641853,0.22800000,0.25700000,0.25299999,0.23500000
1704701995651911,0.23000000,0.25299999,0.25700000,0.23300000
1704701995661997,0.23999999,0.25299999,0.25700000,0.22300000
1704701995671895,0.23199999,0.25700000,0.25600001,0.22900000
1704701995682412,0.22700000,0.25099999,0.25900000,0.23600000
1704701995691928,0.23600000,0.25500000,0.25099999,0.22200000
1704701995701947,0.22499999,0.26400000,0.24300000,0.23100001
1704701995712109,0.22700000,0.25500000,0.25299999,0.23199999
1704701995722038,0.23100001,0.25600001,0.25099999,0.22900000
