timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z
1704701992661904,0.00621348,-0.00330866,0.05457313,0.00127908,0.00292559,0.00521207,0.99998128,0.00219043,-0.00000074,-0.00071141,0.00189004,-0.00410023,-0.00312622
1704701992665540,0.00619636,-0.00331807,0.05456627,0.00125798,0.00295194,0.00525469,0.99998105,-0.00400547,-0.00232523,-0.00176659,-0.01161521,0.01440339,0.02349598
1704701992669177,0.00619541,-0.00331888,0.05456679,0.00125790,0.00295807,0.00526874,0.99998093,-0.00064345,-0.00043735,-0.00005003,-0.00004083,0.00336389,0.00773179
1704701992672813,0.00619881,-0.00331751,0.05456905,0.00126207,0.00295866,0.00527365,0.99998093,0.00077524,0.00029406,0.00055165,0.00229919,0.00033140,0.00269605
1704701992676450,0.00619999,-0.00331557,0.05456915,0.00125895,0.00295236,0.00524780,0.99998105,0.00036881,0.00051053,0.00008281,-0.00173755,-0.00345695,-0.01421579
1704701992680086,0.00620235,-0.00331270,0.05457047,0.00127245,0.00294535,0.00524335,0.99998111,0.00062225,0.00076068,0.00033328,0.00743991,-0.00381315,-0.00247588
1704701992683722,0.00620340,-0.00331134,0.05457172,0.00127333,0.00294649,0.00523022,0.99998116,0.00032263,0.00041282,0.00034313,0.00045883,0.00064015,-0.00721900
1704701992687359,0.00619700,-0.00331418,0.05457143,0.00127031,0.00294898,0.00524472,0.99998105,-0.00154943,-0.00065861,-0.00003685,-0.00164691,0.00135232,0.00797609
1704701992690995,0.00619834,-0.00331653,0.05456918,0.00126341,0.00295121,0.00524320,0.99998111,0.00017295,-0.00064802,-0.00055958,-0.00380189,0.00120337,-0.00081830
1704701992694631,0.00619503,-0.00331658,0.05457163,0.00126310,0.00295979,0.00525118,0.99998105,-0.00079945,-0.00007812,0.00054762,-0.00018294,0.00471242,0.00439602
1704701992698268,0.00620874,-0.00331135,0.05457346,0.00126838,0.00295805,0.00525022,0.99998099,0.00330525,0.00128283,0.00050839,0.00290919,-0.00093773,-0.00053987
1704701992701904,0.00621098,-0.00330855,0.05457371,0.00126675,0.00294849,0.00521230,0.99998122,0.00089086,0.00082286,0.00011434,-0.00093075,-0.00523572,-0.02086072
1704701992705540,0.00620933,-0.00330603,0.05457528,0.00127238,0.00294921,0.00520867,0.99998128,-0.00031915,0.00070529,0.00039906,0.00308668,0.00041349,-0.00200966
1704701992709177,0.00621586,-0.00330489,0.05457503,0.00127927,0.00293906,0.00520329,0.99998134,0.00158164,0.00035531,-0.00002288,0.00380885,-0.00555621,-0.00297643
1704701992712813,0.00619925,-0.00330877,0.05457617,0.00127419,0.00295369,0.00521645,0.99998122,-0.00394242,-0.00092403,0.00028110,-0.00281276,0.00801959,0.00726112
1704701992716450,0.00620451,-0.00331035,0.05457288,0.00127449,0.00295236,0.00521394,0.99998122,0.00089922,-0.00048447,-0.00078564,0.00016425,-0.00072759,-0.00138617
1704701992720086,0.00619907,-0.00331371,0.05457748,0.00126908,0.00296313,0.00521501,0.99998116,-0.00125383,-0.00087864,0.00105834,-0.00300504,0.00590845,0.00060900
1704701992723722,0.00620301,-0.00331624,0.05458232,0.00126810,0.00296516,0.00521118,0.99998122,0.00084664,-0.00071482,0.00130223,-0.00055015,0.00111706,-0.00210374
1704701992727359,0.00620261,-0.00331358,0.05458439,0.00127141,0.00296267,0.00519090,0.99998128,-0.00001276,0.00058407,0.00064406,0.00179200,-0.00134921,-0.01115913
1704701992730995,0.00620106,-0.00331139,0.05458710,0.00127546,0.00296263,0.00518222,0.99998134,-0.00038584,0.00060189,0.00073459,0.00221395,-0.00000242,-0.00477981
1704701992734631,0.00620074,-0.00331075,0.05458786,0.00128136,0.00295934,0.00518132,0.99998134,-0.00011682,0.00021813,0.00026344,0.00325531,-0.00179044,-0.00051236
1704701992738268,0.00619043,-0.00331067,0.05458860,0.00128309,0.00296368,0.00518963,0.99998134,-0.00255813,0.00004324,0.00020806,0.00094905,0.00238173,0.00457194
1704701992741904,0.00619227,-0.00331106,0.05458794,0.00128037,0.00296360,0.00518159,0.99998134,0.00019333,-0.00009337,-0.00014170,-0.00150603,-0.00004483,-0.00442005
1704701992745540,0.00619577,-0.00331204,0.05458227,0.00127932,0.00296364,0.00517761,0.99998140,0.00088574,-0.00025130,-0.00141411,-0.00058571,0.00002058,-0.00218575
1704701992749177,0.00619536,-0.00331205,0.05458190,0.00127568,0.00296640,0.00517513,0.99998140,-0.00001257,-0.00002730,-0.00023590,-0.00201495,0.00151134,-0.00135478
1704701992752813,0.00620063,-0.00331107,0.05458241,0.00127491,0.00296349,0.00517490,0.99998140,0.00130132,0.00023965,0.00010113,-0.00041282,-0.00160266,-0.00012817
1704701992756450,0.00620623,-0.00330948,0.05458383,0.00128273,0.00295855,0.00518131,0.99998134,0.00151548,0.00041661,0.00036083,0.00432128,-0.00269978,0.00350927
1704701992760086,0.00620609,-0.00330880,0.05458437,0.00128412,0.00295801,0.00517802,0.99998140,0.00011933,0.00020990,0.00017017,0.00076155,-0.00029170,-0.00181271
1704701992763722,0.00619288,-0.00330886,0.05458653,0.00129604,0.00295329,0.00521286,0.99998122,-0.00325194,0.00000671,0.00055199,0.00662557,-0.00258398,0.01913919
1704701992767359,0.00619170,-0.00330851,0.05458666,0.00129516,0.00295967,0.00520641,0.99998122,-0.00062267,0.00008648,0.00008745,-0.00050784,0.00350882,-0.00353838
1704701992770995,0.00619676,-0.00330894,0.05458570,0.00128919,0.00296404,0.00519150,0.99998128,0.00118652,-0.00009558,-0.00022668,-0.00332436,0.00239625,-0.00818998
1704701992774631,0.00620149,-0.00331091,0.05457859,0.00127648,0.00296551,0.00518092,0.99998134,0.00129124,-0.00049798,-0.00177982,-0.00701397,0.00078117,-0.00579482
1704701992778268,0.00620268,-0.00331140,0.05458001,0.00126789,0.00296945,0.00516830,0.99998140,0.00042362,-0.00017108,0.00017036,-0.00475536,0.00215168,-0.00692431
1704701992781904,0.00620453,-0.00331085,0.05458235,0.00127128,0.00297042,0.00517575,0.99998134,0.00050095,0.00011734,0.00059433,0.00187458,0.00053866,0.00409409
1704701992785540,0.00621140,-0.00331107,0.05458508,0.00127609,0.00296311,0.00518585,0.99998134,0.00174816,-0.00004074,0.00073505,0.00268358,-0.00401483,0.00554148
1704701992789177,0.00618131,-0.00331094,0.05459151,0.00128102,0.00297097,0.00521254,0.99998116,-0.00725464,0.00002742,0.00166188,0.00273622,0.00431715,0.01467427
1704701992792813,0.00618154,-0.00331000,0.05459182,0.00128869,0.00296343,0.00521108,0.99998122,-0.00068045,0.00023412,0.00024651,0.00423687,-0.00412184,-0.00082045
1704701992796450,0.00618172,-0.00330969,0.05459194,0.00129059,0.00296496,0.00519463,0.99998128,-0.00002473,0.00010042,0.00005453,0.00101113,0.00085475,-0.00904747
1704701992800086,0.00618238,-0.00331024,0.05459076,0.00127112,0.00297413,0.00516649,0.99998140,0.00016094,-0.00012540,-0.00028616,-0.01077843,0.00500862,-0.01544117
1704701992803722,0.00619413,-0.00331709,0.05458077,0.00124539,0.00296718,0.00513740,0.99998164,0.00291813,-0.00170451,-0.00249630,-0.01418430,-0.00387675,-0.01596577
1704701992807359,0.00619082,-0.00331850,0.05458503,0.00124661,0.00297267,0.00513314,0.99998164,-0.00052191,-0.00052162,0.00079761,0.00064741,0.00302631,-0.00233664
1704701992810995,0.00619187,-0.00331933,0.05458612,0.00124893,0.00297159,0.00513999,0.99998158,0.00020660,-0.00025769,0.00035084,0.00129168,-0.00059446,0.00376356
1704701992814631,0.00618738,-0.00332165,0.05458883,0.00126376,0.00297011,0.00522746,0.99998111,-0.00108624,-0.00059880,0.00070566,0.00830577,-0.00083268,0.04808566
1704701992818268,0.00618607,-0.00332055,0.05458971,0.00126721,0.00297024,0.00522670,0.99998111,-0.00043508,0.00020979,0.00028802,0.00189809,0.00008495,-0.00042407
1704701992821904,0.00618813,-0.00331876,0.05459069,0.00127611,0.00296911,0.00522026,0.99998116,0.00046551,0.00046273,0.00027227,0.00488425,-0.00059392,-0.00355837
1704701992825540,0.00620694,-0.00331489,0.05458463,0.00129268,0.00295426,0.00519901,0.99998128,0.00469230,0.00100462,-0.00147043,0.00912318,-0.00810171,-0.01172561
1704701992829177,0.00622293,-0.00331253,0.05457636,0.00125676,0.00295082,0.00514053,0.99998164,0.00442851,0.00068508,-0.00219030,-0.01983705,-0.00195878,-0.03209965
1704701992832813,0.00625928,-0.00332372,0.05457609,0.00125589,0.00293906,0.00511177,0.99998182,0.00942944,-0.00269591,-0.00029111,-0.00049080,-0.00644769,-0.01582713
1704701992836450,0.00625885,-0.00332543,0.05457867,0.00125563,0.00293831,0.00510751,0.99998182,0.00085172,-0.00069542,0.00060889,-0.00015148,-0.00041226,-0.00234623
1704701992840086,0.00623116,-0.00332967,0.05458767,0.00126022,0.00294779,0.00518852,0.99998140,-0.00675341,-0.00111741,0.00228345,0.00263327,0.00517291,0.04456316
1704701992843722,0.00621895,-0.00333107,0.05459229,0.00126823,0.00296055,0.00526332,0.99998093,-0.00370140,-0.00046168,0.00137451,0.00448838,0.00698907,0.04113754
1704701992847359,0.00622449,-0.00333115,0.05459417,0.00127221,0.00295661,0.00527497,0.99998087,0.00098930,-0.00006630,0.00060541,0.00221963,-0.00216188,0.00639695
1704701992850995,0.00622355,-0.00332969,0.05459519,0.00127493,0.00295490,0.00526918,0.99998093,-0.00012968,0.00035416,0.00031195,0.00149322,-0.00093249,-0.00319006
1704701992854631,0.00622224,-0.00333020,0.05459649,0.00128606,0.00295482,0.00531694,0.99998069,-0.00033828,-0.00008881,0.00035293,0.00619986,-0.00004288,0.02625296
1704701992858268,0.00622343,-0.00333060,0.05459781,0.00128703,0.00295405,0.00532233,0.99998063,0.00025931,-0.00010817,0.00036345,0.00053981,-0.00042540,0.00296462
1704701992861904,0.00622559,-0.00332880,0.05459948,0.00128496,0.00295331,0.00531253,0.99998069,0.00056083,0.00043398,0.00044835,-0.00115072,-0.00040210,-0.00539232
1704701992865540,0.00623257,-0.00332975,0.05459833,0.00127742,0.00295585,0.00530026,0.99998075,0.00178048,-0.00019088,-0.00023870,-0.00417231,0.00137903,-0.00673361
