timestamp,gate1_marker1_x,gate1_marker1_y,gate1_marker1_z,gate1_marker2_x,gate1_marker2_y,gate1_marker2_z,gate1_marker3_x,gate1_marker3_y,gate1_marker3_z,gate1_marker4_x,gate1_marker4_y,gate1_marker4_z,gate2_marker1_x,gate2_marker1_y,gate2_marker1_z,gate2_marker2_x,gate2_marker2_y,gate2_marker2_z,gate2_marker3_x,gate2_marker3_y,gate2_marker3_z,gate2_marker4_x,gate2_marker4_y,gate2_marker4_z,gate3_marker1_x,gate3_marker1_y,gate3_marker1_z,gate3_marker2_x,gate3_marker2_y,gate3_marker2_z,gate3_marker3_x,gate3_marker3_y,gate3_marker3_z,gate3_marker4_x,gate3_marker4_y,gate3_marker4_z,gate4_marker1_x,gate4_marker1_y,gate4_marker1_z,gate4_marker2_x,gate4_marker2_y,gate4_marker2_z,gate4_marker3_x,gate4_marker3_y,gate4_marker3_z,gate4_marker4_x,gate4_marker4_y,gate4_marker4_z
1691761070841307.0,3.978568,2.038024,0.371226,4.016614,0.531511,0.374379,3.979326,0.5408,1.902569,3.939875,2.086598,1.896653,4.016347,-0.565035,1.923048,4.017098,-0.596398,0.396668,4.002854,-2.104762,1.931064,3.987696,-2.09781,0.406967,-4.054452,-2.048732,1.933253,-4.008739,-2.04582,0.398236,-3.992308,-0.536165,0.396268,-3.966577,-0.513679,1.927373,-3.965033,0.532297,0.406279,-3.921315,0.520352,1.933157,-3.997666,2.033472,0.41312,-4.021433,2.034199,1.945555
1691761070844947.0,3.978509,2.038039,0.371107,4.016672,0.531511,0.374427,3.979346,0.540777,1.902579,3.939828,2.086358,1.896966,4.016391,-0.565052,1.923052,4.017122,-0.5964,0.396658,4.002872,-2.104788,1.931072,3.987788,-2.097791,0.406995,-4.054487,-2.048746,1.933285,-4.008678,-2.04585,0.398234,-3.99225,-0.536145,0.396322,-3.966443,-0.513666,1.927385,-3.9651,0.532371,0.406257,-3.921341,0.520402,1.933108,-3.99766,2.033475,0.413081,-4.021514,2.034214,1.945544
1691761070848577.0,3.978573,2.038054,0.371104,4.016665,0.531529,0.374401,3.979373,0.540778,1.902562,3.939862,2.086393,1.896975,4.016371,-0.565054,1.923041,4.017112,-0.596394,0.396649,4.002862,-2.104791,1.93109,3.987731,-2.097798,0.406954,-4.054499,-2.048737,1.933257,-4.00885,-2.04576,0.398249,-3.99235,-0.536031,0.396385,-3.966478,-0.513675,1.927345,-3.9651,0.532368,0.406254,-3.921332,0.520411,1.933077,-3.997587,2.033468,0.413142,-4.021484,2.034242,1.945586
1691761070852217.0,3.978605,2.03806,0.371197,4.016702,0.53156,0.374415,3.979373,0.540843,1.90256,3.939832,2.086383,1.897025,4.016356,-0.565047,1.923024,4.017108,-0.596393,0.396659,4.002871,-2.104771,1.931078,3.987721,-2.097807,0.406955,-4.054395,-2.048765,1.933206,-4.008385,-2.046023,0.398042,-3.992288,-0.536136,0.396316,-3.966545,-0.513701,1.927326,-3.965085,0.532387,0.406197,-3.921351,0.520439,1.933066,-3.997609,2.033428,0.413099,-4.021485,2.034232,1.945595
1691761070855847.0,3.978577,2.038053,0.371151,4.016691,0.53155,0.374414,3.97938,0.540805,1.902533,3.939895,2.08668,1.896613,4.016404,-0.565061,1.923057,4.01712,-0.596395,0.39666,4.002855,-2.104789,1.931082,3.987752,-2.097834,0.406987,-4.054542,-2.048734,1.933268,-4.008641,-2.045833,0.39827,-3.992474,-0.535907,0.396462,-3.966407,-0.513685,1.927313,-3.965142,0.532412,0.406207,-3.921365,0.520449,1.933039,-3.997701,2.033524,0.413111,-4.021492,2.034233,1.945587
1691761070859487.0,3.978601,2.038044,0.371215,4.016695,0.531556,0.374425,3.979404,0.540809,1.902552,3.939862,2.086407,1.896948,4.016373,-0.565061,1.923057,4.017145,-0.596376,0.396671,4.002848,-2.104798,1.931094,3.987693,-2.097825,0.406959,-4.054433,-2.048764,1.93331,-4.008927,-2.04575,0.398302,-3.992416,-0.536201,0.396274,-3.966456,-0.513678,1.927335,-3.965156,0.532423,0.406148,-3.921385,0.52049,1.933012,-3.997686,2.033496,0.413136,-4.02157,2.034274,1.945574
1691761070863127.0,3.978557,2.038038,0.371186,4.016662,0.531557,0.374396,3.979299,0.540799,1.902574,3.939857,2.086652,1.896641,4.016345,-0.565043,1.923052,4.017128,-0.596393,0.396661,4.002819,-2.104793,1.9311,3.987674,-2.09781,0.406938,-4.054451,-2.048758,1.933286,-4.008702,-2.045859,0.398313,-3.992394,-0.536068,0.396344,-3.966683,-0.513672,1.927383,-3.965166,0.532425,0.406149,-3.921367,0.520502,1.932995,-3.997732,2.033459,0.41308,-4.021516,2.034233,1.945605
1691761070866757.0,3.978534,2.038044,0.371172,4.016618,0.531547,0.374396,3.979346,0.540793,1.902567,3.939832,2.086387,1.896985,4.016341,-0.565041,1.923045,4.017153,-0.596391,0.396709,4.002841,-2.104802,1.931105,3.987683,-2.097798,0.406936,-4.054415,-2.048758,1.933334,-4.008804,-2.045825,0.398323,-3.992403,-0.53613,0.396319,-3.966514,-0.51369,1.927307,-3.965171,0.532426,0.406167,-3.921392,0.520477,1.933019,-3.997726,2.033496,0.413006,-4.021517,2.034238,1.945543
1691761070870397.0,3.978477,2.038003,0.371209,4.016597,0.531544,0.374417,3.979367,0.540826,1.902595,3.939769,2.086358,1.896958,4.016372,-0.565036,1.923078,4.017119,-0.596383,0.396691,4.002859,-2.104785,1.931093,3.987676,-2.097792,0.406959,-4.054403,-2.048786,1.933325,-4.008979,-2.045773,0.398393,-3.992364,-0.536095,0.396384,-3.966561,-0.513716,1.927392,-3.965141,0.5324,0.406181,-3.921321,0.520437,1.933033,-3.997712,2.033506,0.413085,-4.021546,2.034213,1.945586
1691761070874037.0,3.978529,2.038031,0.371192,4.016593,0.531508,0.374417,3.979337,0.540851,1.902572,3.939835,2.086338,1.896981,4.016367,-0.565029,1.923074,4.017069,-0.59639,0.396706,4.002803,-2.104804,1.931094,3.987635,-2.097786,0.406972,-4.054567,-2.048782,1.933363,-4.008367,-2.046107,0.398166,-3.99233,-0.536041,0.396398,-3.966456,-0.513732,1.927384,-3.965072,0.532383,0.406233,-3.921377,0.520433,1.933008,-3.997387,2.033323,0.413172,-4.021531,2.034202,1.945506
1691761070877667.0,3.978535,2.038038,0.371207,4.016594,0.531521,0.374397,3.979316,0.54081,1.902569,3.939808,2.086345,1.897018,4.016364,-0.565035,1.92309,4.0171,-0.596382,0.396698,4.002785,-2.104783,1.931103,3.987666,-2.097792,0.406958,-4.054516,-2.048733,1.933358,-4.009159,-2.045751,0.398484,-3.992378,-0.536175,0.396269,-3.966398,-0.513696,1.927422,-3.965064,0.532363,0.406262,-3.92132,0.520398,1.933092,-3.997731,2.033521,0.412966,-4.021577,2.034219,1.94551
1691761070881307.0,3.978541,2.038038,0.371171,4.016618,0.531503,0.374415,3.97929,0.540789,1.90261,3.939853,2.086663,1.896648,4.016364,-0.565028,1.923079,4.017111,-0.5964,0.396698,4.002836,-2.1048,1.931112,3.987686,-2.097787,0.406952,-4.054481,-2.048782,1.933382,-4.008725,-2.045882,0.398322,-3.992433,-0.536156,0.396311,-3.96658,-0.513736,1.927352,-3.964998,0.532337,0.406309,-3.92134,0.520369,1.933094,-3.997706,2.033535,0.413013,-4.021562,2.034212,1.94536
1691761070884947.0,3.97853,2.038045,0.371202,4.01661,0.531545,0.374401,3.979339,0.540824,1.902571,3.939788,2.086346,1.897006,4.016382,-0.565042,1.923052,4.017097,-0.596392,0.396689,4.002866,-2.104761,1.931094,3.987641,-2.097787,0.406933,-4.054503,-2.048783,1.933323,-4.008999,-2.045695,0.398459,-3.992405,-0.536116,0.396321,-3.966439,-0.513712,1.927394,-3.965018,0.532304,0.406316,-3.921339,0.520331,1.933146,-3.997703,2.033501,0.412992,-4.021444,2.034219,1.945434
1691761070888577.0,3.978536,2.038022,0.371198,4.016671,0.531546,0.374444,3.979368,0.540859,1.902552,3.939867,2.086676,1.896633,4.016394,-0.56503,1.923059,4.017108,-0.596401,0.396661,4.002822,-2.104797,1.93109,3.987759,-2.097776,0.406993,-4.054532,-2.048794,1.933298,-4.008643,-2.045837,0.398258,-3.992339,-0.536147,0.396343,-3.966429,-0.513682,1.92737,-3.965051,0.532283,0.406314,-3.921298,0.520308,1.933169,-3.997675,2.033487,0.413047,-4.021525,2.034229,1.945553
1691761070892217.0,3.978516,2.037994,0.371235,4.016677,0.531503,0.374412,3.979336,0.54077,1.902572,3.939877,2.0864,1.896994,4.016357,-0.56505,1.92306,4.017158,-0.596405,0.39667,4.002868,-2.104776,1.931088,3.987704,-2.097803,0.40694,-4.05428,-2.048816,1.933277,-4.008904,-2.045731,0.398404,-3.992334,-0.53612,0.396313,-3.966512,-0.513635,1.927356,-3.965019,0.53227,0.406285,-3.921326,0.52029,1.933151,-3.997678,2.033492,0.413029,-4.021459,2.034194,1.945459
1691761070895847.0,3.978548,2.038034,0.371219,4.01667,0.531518,0.374387,3.979384,0.540783,1.90254,3.939848,2.086389,1.896941,4.016363,-0.565037,1.923046,4.017095,-0.596401,0.396647,4.002851,-2.104775,1.931066,3.987782,-2.097777,0.406992,-4.054388,-2.048792,1.933232,-4.008555,-2.045878,0.39817,-3.992345,-0.536164,0.396258,-3.966578,-0.513668,1.927339,-3.96505,0.532268,0.406289,-3.921247,0.520289,1.933171,-3.997675,2.0335,0.413056,-4.02147,2.034219,1.945402
1691761070899487.0,3.978595,2.038017,0.371187,4.016648,0.531517,0.374405,3.979367,0.540773,1.902564,3.939872,2.086653,1.896603,4.016376,-0.565035,1.923059,4.017119,-0.596397,0.396663,4.002851,-2.104778,1.931101,3.987712,-2.097792,0.406952,-4.054316,-2.048805,1.933248,-4.008991,-2.045651,0.398375,-3.992376,-0.536005,0.396356,-3.966494,-0.513665,1.927314,-3.96506,0.532287,0.406288,-3.921298,0.520308,1.933173,-3.997625,2.033561,0.413039,-4.02155,2.034253,1.945544
1691761070903127.0,3.978608,2.038025,0.371185,4.016665,0.531496,0.37437,3.979418,0.540802,1.902502,3.939832,2.086379,1.896953,4.016367,-0.565042,1.923026,4.017151,-0.596413,0.39666,4.002914,-2.104778,1.931101,3.987699,-2.097802,0.406941,-4.054432,-2.048808,1.933237,-4.008664,-2.045871,0.398158,-3.992461,-0.536154,0.396242,-3.966434,-0.513719,1.927261,-3.965106,0.532298,0.406278,-3.921304,0.5203,1.933218,-3.997614,2.033503,0.413096,-4.021471,2.034211,1.945446
1691761070906757.0,3.978599,2.038025,0.371193,4.016709,0.531508,0.374385,3.979408,0.540804,1.902527,3.93988,2.08639,1.896932,4.01639,-0.565047,1.923032,4.017121,-0.596411,0.396657,4.002824,-2.104778,1.931063,3.98771,-2.097812,0.406964,-4.054443,-2.048751,1.933231,-4.008687,-2.04586,0.398197,-3.992486,-0.536099,0.396337,-3.96656,-0.513673,1.927297,-3.965148,0.532315,0.406267,-3.921351,0.520346,1.933132,-3.997658,2.033528,0.413069,-4.021465,2.034211,1.945439
1691761070910397.0,3.978569,2.037991,0.371061,4.016667,0.531486,0.374413,3.979404,0.540749,1.902539,3.939788,2.08632,1.896936,4.016365,-0.565049,1.923036,4.017115,-0.596395,0.39667,4.002867,-2.104774,1.931091,3.987714,-2.097813,0.406933,-4.05436,-2.048787,1.93324,-4.008754,-2.045779,0.398289,-3.992447,-0.536064,0.39631,-3.966497,-0.513701,1.927284,-3.96512,0.532364,0.406258,-3.921266,0.520354,1.933121,-3.997675,2.033507,0.413076,-4.02157,2.034241,1.945582
1691761070914037.0,3.978583,2.038042,0.371183,4.01665,0.531504,0.374393,3.979394,0.54081,1.902552,3.939853,2.086348,1.896934,4.016379,-0.565051,1.923051,4.017145,-0.596398,0.396691,4.002837,-2.104789,1.931088,3.9877,-2.097803,0.406966,-4.054324,-2.048858,1.933246,-4.008674,-2.045939,0.398174,-3.992368,-0.536109,0.3963,-3.966484,-0.513707,1.927306,-3.965083,0.532374,0.406236,-3.921339,0.520391,1.933107,-3.997688,2.033491,0.41306,-4.021548,2.034225,1.945578
1691761070917667.0,3.978581,2.037997,0.37119,4.01664,0.531506,0.374387,3.979383,0.540788,1.902573,3.939813,2.086345,1.896999,4.01638,-0.565054,1.923074,4.017091,-0.596404,0.396694,4.002887,-2.104775,1.931114,3.987696,-2.097824,0.406963,-4.054444,-2.04877,1.933251,-4.008618,-2.045907,0.398222,-3.992449,-0.536041,0.396395,-3.966391,-0.513738,1.927307,-3.965098,0.532395,0.406221,-3.921319,0.520418,1.933068,-3.997648,2.033497,0.413123,-4.021562,2.034246,1.945548
1691761070921307.0,3.97857,2.038023,0.371237,4.016624,0.531531,0.374412,3.979344,0.540769,1.902621,3.939878,2.086602,1.896647,4.016383,-0.565053,1.923101,4.017127,-0.596395,0.396704,4.002827,-2.10481,1.931117,3.987654,-2.097805,0.406975,-4.054386,-2.048784,1.933314,-4.009025,-2.045825,0.39831,-3.992329,-0.53615,0.396325,-3.966453,-0.513685,1.927359,-3.965127,0.53243,0.406211,-3.921369,0.52046,1.933007,-3.997656,2.033444,0.413061,-4.021542,2.034226,1.945532
1691761070924947.0,3.978574,2.038033,0.371205,4.016643,0.531545,0.374433,3.979417,0.540814,1.902591,3.939833,2.086358,1.897002,4.016408,-0.565048,1.923101,4.017144,-0.596401,0.39672,4.002841,-2.104774,1.931111,3.987728,-2.097804,0.407002,-4.054349,-2.048782,1.933328,-4.009048,-2.045737,0.398403,-3.992409,-0.536089,0.396385,-3.966368,-0.513753,1.927351,-3.9651,0.532407,0.40622,-3.921345,0.520474,1.932994,-3.997715,2.033491,0.413038,-4.021557,2.034194,1.945544
1691761070928577.0,3.978548,2.038064,0.371178,4.016624,0.531517,0.37443,3.979369,0.540778,1.902593,3.93983,2.086414,1.896991,4.016387,-0.565042,1.923088,4.017129,-0.596395,0.396732,4.00285,-2.104786,1.931109,3.98767,-2.097807,0.40698,-4.054516,-2.04877,1.933325,-4.00858,-2.04603,0.398227,-3.992344,-0.536128,0.396374,-3.966482,-0.51372,1.927372,-3.96511,0.5324,0.406184,-3.921416,0.520492,1.932995,-3.997437,2.033302,0.413145,-4.021548,2.034203,1.945543
1691761070932217.0,3.978493,2.038054,0.371222,4.016617,0.531506,0.37444,3.97935,0.540782,1.902578,3.93978,2.086404,1.896975,4.016376,-0.565053,1.923091,4.01712,-0.596406,0.396697,4.002849,-2.104785,1.931109,3.987722,-2.097803,0.407002,-4.054394,-2.048795,1.933325,-4.008783,-2.04586,0.398394,-3.992381,-0.536142,0.396368,-3.966495,-0.513727,1.92738,-3.96515,0.532432,0.406184,-3.921389,0.52048,1.932988,-3.997345,2.033294,0.413182,-4.021547,2.034175,1.945508
1691761070935847.0,3.978537,2.038012,0.371171,4.016659,0.531508,0.374416,3.97936,0.540788,1.902611,3.939837,2.086378,1.896958,4.016352,-0.565028,1.923055,4.017113,-0.596404,0.396696,4.002775,-2.104825,1.931101,3.987696,-2.0978,0.40695,-4.05435,-2.048788,1.933316,-4.008628,-2.045862,0.398311,-3.992356,-0.536052,0.396417,-3.966533,-0.513701,1.927387,-3.965109,0.532409,0.40616,-3.921402,0.520472,1.932957,-3.997694,2.033427,0.413005,-4.02158,2.034192,1.945487
1691761070939487.0,3.978483,2.038019,0.371171,4.016634,0.53152,0.374377,3.979353,0.540775,1.902595,3.939824,2.086386,1.896972,4.016348,-0.565035,1.923049,4.017128,-0.596402,0.396699,4.002875,-2.104766,1.931077,3.987675,-2.097805,0.406954,-4.054491,-2.04875,1.93333,-4.008814,-2.045875,0.398325,-3.992347,-0.536137,0.3963,-3.966451,-0.513734,1.927341,-3.965143,0.532407,0.406175,-3.921412,0.520473,1.932995,-3.997678,2.033461,0.413021,-4.021524,2.03419,1.945524
1691761070943127.0,3.978483,2.038035,0.371064,4.016654,0.531515,0.374405,3.97938,0.540814,1.902554,3.939836,2.086423,1.896946,4.016367,-0.565022,1.923045,4.017137,-0.596388,0.396683,4.002854,-2.104802,1.931106,3.987683,-2.097812,0.406927,-4.054448,-2.048793,1.933265,-4.008736,-2.045801,0.398292,-3.992383,-0.536128,0.39633,-3.966427,-0.513741,1.927311,-3.965083,0.532381,0.406214,-3.921409,0.520435,1.933039,-3.997649,2.033504,0.41302,-4.021397,2.034151,1.945429
1691761070946757.0,3.978517,2.038061,0.371051,4.016648,0.531532,0.374358,3.979336,0.540775,1.902546,3.939826,2.086317,1.896943,4.016364,-0.565042,1.923042,4.017126,-0.596412,0.396674,4.002812,-2.104798,1.931055,3.987675,-2.097812,0.406919,-4.054461,-2.048756,1.933299,-4.008907,-2.045744,0.398317,-3.992429,-0.536189,0.396322,-3.966423,-0.513721,1.927347,-3.965141,0.532358,0.406239,-3.921431,0.520396,1.933041,-3.997664,2.033475,0.413099,-4.021496,2.034197,1.945553
1691761070950397.0,3.978548,2.038048,0.371045,4.016645,0.531506,0.374392,3.979388,0.540763,1.902573,3.939781,2.086319,1.896935,4.016392,-0.565065,1.923055,4.017107,-0.596417,0.396657,4.002799,-2.104814,1.931069,3.987671,-2.097818,0.406922,-4.054377,-2.048796,1.933254,-4.00874,-2.04577,0.398244,-3.992451,-0.536128,0.396304,-3.966469,-0.513705,1.927345,-3.965071,0.532345,0.406269,-3.921329,0.520375,1.933091,-3.997635,2.033418,0.413083,-4.021377,2.034163,1.94545
1691761070954037.0,3.978502,2.038002,0.371038,4.016664,0.531513,0.374357,3.979401,0.540779,1.902548,3.939822,2.086371,1.896941,4.016355,-0.565057,1.92303,4.01715,-0.596388,0.396669,4.00284,-2.104774,1.931088,3.987688,-2.097811,0.406943,-4.05417,-2.048852,1.933212,-4.00835,-2.045924,0.398051,-3.99248,-0.536114,0.396349,-3.966394,-0.513735,1.927284,-3.965108,0.532322,0.40627,-3.921355,0.520354,1.933143,-3.997648,2.033421,0.413109,-4.021378,2.034155,1.945499
1691761070957667.0,3.978528,2.03804,0.371084,4.016652,0.531536,0.374398,3.97939,0.540758,1.902566,3.93982,2.086348,1.896942,4.016389,-0.565051,1.923057,4.017134,-0.596382,0.396682,4.002851,-2.104773,1.93108,3.987707,-2.097821,0.406956,-4.054477,-2.048772,1.933275,-4.008889,-2.045717,0.398325,-3.99242,-0.536053,0.396373,-3.96644,-0.513702,1.927308,-3.965081,0.532297,0.406301,-3.921347,0.520325,1.933194,-3.997645,2.033433,0.41309,-4.021462,2.034191,1.945526
1691761070961307.0,3.97856,2.038074,0.371002,4.016696,0.531546,0.374382,3.979416,0.540812,1.90257,3.939776,2.086356,1.896937,4.016356,-0.565047,1.923037,4.017119,-0.596405,0.396673,4.002805,-2.104811,1.931078,3.987772,-2.097786,0.407007,-4.054467,-2.048726,1.933277,-4.008818,-2.045776,0.398235,-3.992453,-0.536083,0.396297,-3.966489,-0.513686,1.927315,-3.965041,0.532293,0.406307,-3.921333,0.520306,1.933183,-3.997639,2.033424,0.413175,-4.021488,2.034219,1.945582
1691761070964947.0,3.978534,2.038037,0.371113,4.016652,0.531533,0.37442,3.979384,0.540792,1.902551,3.939786,2.086358,1.896988,4.01639,-0.565063,1.923071,4.01708,-0.596378,0.396668,4.002823,-2.104819,1.931101,3.987746,-2.097832,0.407009,-4.054406,-2.048764,1.933234,-4.008647,-2.045903,0.398174,-3.992448,-0.536084,0.396347,-3.966554,-0.513693,1.927349,-3.965068,0.532258,0.406332,-3.921353,0.52027,1.933196,-3.997598,2.03345,0.413176,-4.021421,2.034149,1.945649
1691761070968577.0,3.978561,2.038084,0.371107,4.016651,0.531551,0.374436,3.979354,0.540804,1.902564,3.939773,2.086362,1.896923,4.016395,-0.565056,1.923093,4.017117,-0.596402,0.3967,4.002869,-2.104795,1.931128,3.987707,-2.097819,0.406962,-4.054596,-2.048734,1.933268,-4.008731,-2.045887,0.398315,-3.992474,-0.536105,0.396355,-3.966451,-0.513682,1.927324,-3.965095,0.532262,0.406318,-3.921341,0.520255,1.933231,-3.997607,2.033439,0.413189,-4.02143,2.034151,1.945665
1691761070972217.0,3.978524,2.038062,0.371195,4.016647,0.531535,0.374423,3.979414,0.540808,1.902541,3.939762,2.086395,1.89693,4.016389,-0.565046,1.923085,4.017105,-0.596415,0.396683,4.002849,-2.104804,1.93113,3.987703,-2.097815,0.406973,-4.05456,-2.048709,1.933326,-4.009032,-2.045642,0.398381,-3.9923,-0.536124,0.396355,-3.966483,-0.513688,1.92738,-3.965066,0.532247,0.406332,-3.921331,0.520258,1.933188,-3.997647,2.033408,0.413182,-4.021516,2.034186,1.945626
1691761070975847.0,3.978569,2.038091,0.371193,4.016637,0.531555,0.374402,3.979371,0.540846,1.902574,3.939732,2.086381,1.896947,4.016379,-0.565052,1.923068,4.017098,-0.596387,0.39667,4.002906,-2.104792,1.93114,3.987749,-2.097799,0.406988,-4.054445,-2.048752,1.933343,-4.008686,-2.045913,0.398217,-3.992384,-0.536194,0.39635,-3.966416,-0.513718,1.927372,-3.96516,0.532276,0.406275,-3.92136,0.52025,1.933148,-3.997723,2.033385,0.413127,-4.02147,2.034188,1.945638
1691761070979487.0,3.978577,2.038073,0.371184,4.016653,0.531567,0.374409,3.979395,0.540842,1.902505,3.939781,2.086412,1.896919,4.016315,-0.565062,1.923045,4.017112,-0.596384,0.396692,4.002847,-2.1048,1.931088,3.987666,-2.097852,0.406966,-4.05457,-2.04877,1.933357,-4.008828,-2.045833,0.398383,-3.992388,-0.536043,0.396356,-3.966412,-0.513699,1.927377,-3.965129,0.532294,0.406263,-3.921347,0.520288,1.933192,-3.997664,2.033462,0.413072,-4.021451,2.034171,1.945595
