timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z
1691756159796701,0.00495008,-1.47486126,0.06797684,0.00334648,0.02345550,-0.01444209,0.99961495,0.00446914,0.00036183,-0.00117952,-0.00306518,-0.00568281,-0.01686217
1691756159800337,0.00496254,-1.47486079,0.06797566,0.00331851,0.02342326,-0.01446831,0.99961543,0.00353485,0.00015463,-0.00041089,-0.01597386,-0.01746173,-0.01411398
1691756159803973,0.00495302,-1.47486222,0.06797908,0.00332713,0.02345300,-0.01444101,0.99961513,-0.00199164,-0.00033763,0.00080294,0.00533098,0.01623570,0.01495531
1691756159807610,0.00498424,-1.47487533,0.06795661,0.00328477,0.02343616,-0.01446496,0.99961525,0.00750772,-0.00327294,-0.00546805,-0.02372958,-0.00887746,-0.01264991
1691756159811246,0.00499145,-1.47487700,0.06795183,0.00326792,0.02341928,-0.01448152,0.99961549,0.00254577,-0.00074551,-0.00173833,-0.00961600,-0.00912431,-0.00891642
1691756159814882,0.00497266,-1.47487497,0.06796085,0.00329233,0.02344529,-0.01444531,0.99961537,-0.00438351,0.00042470,0.00205182,0.01409505,0.01404395,0.01964129
1691756159818519,0.00497888,-1.47487724,0.06795727,0.00327165,0.02341773,-0.01446985,0.99961573,0.00109090,-0.00051618,-0.00067631,-0.01190048,-0.01494131,-0.01326995
1691756159822155,0.00498824,-1.47487509,0.06795337,0.00326727,0.02339916,-0.01450425,0.99961561,0.00242145,0.00047750,-0.00103143,-0.00299911,-0.01011600,-0.01889542
1691756159825792,0.00499165,-1.47487509,0.06795169,0.00324593,0.02337156,-0.01452780,0.99961603,0.00109088,0.00004859,-0.00052082,-0.01225502,-0.01496444,-0.01271640
1691756159829428,0.00497273,-1.47487628,0.06795571,0.00326066,0.02339834,-0.01450067,0.99961573,-0.00456363,-0.00028953,0.00094083,0.00865905,0.01456137,0.01477215
1691756159833064,0.00499374,-1.47488523,0.06793747,0.00322919,0.02337980,-0.01452468,0.99961591,0.00472491,-0.00223805,-0.00440970,-0.01775970,-0.00990304,-0.01282780
1691756159836701,0.00500277,-1.47488081,0.06793765,0.00323049,0.02336589,-0.01456448,0.99961567,0.00271213,0.00086161,-0.00040454,0.00009322,-0.00757913,-0.02192324
1691756159840337,0.00497560,-1.47487533,0.06795506,0.00326692,0.02340102,-0.01451650,0.99961543,-0.00643562,0.00144232,0.00426001,0.02092570,0.01894024,0.02597460
1691756159843973,0.00497500,-1.47487521,0.06795559,0.00325799,0.02338733,-0.01452698,0.99961561,-0.00080342,0.00017630,0.00056442,-0.00515185,-0.00743917,-0.00566702
1691756159847610,0.00498211,-1.47487831,0.06795176,0.00324227,0.02337984,-0.01453392,0.99961573,0.00167302,-0.00074754,-0.00088838,-0.00879263,-0.00398341,-0.00362502
1691756159851246,0.00498105,-1.47487903,0.06795462,0.00324009,0.02337541,-0.01453566,0.99961585,-0.00009123,-0.00025280,0.00061629,-0.00125352,-0.00241475,-0.00094105
1691756159854882,0.00500090,-1.47488177,0.06794389,0.00321039,0.02335580,-0.01455791,0.99961603,0.00489363,-0.00070304,-0.00258938,-0.01677481,-0.01051102,-0.01188067
1691756159858519,0.00496522,-1.47487736,0.06796321,0.00323968,0.02339123,-0.01448401,0.99961621,-0.00831430,0.00101780,0.00450975,0.01733241,0.01911032,0.04030911
1691756159862155,0.00497960,-1.47487903,0.06795538,0.00321180,0.02337176,-0.01449085,0.99961662,0.00270695,-0.00030864,-0.00147517,-0.01557615,-0.01047781,-0.00343684
1691756159865792,0.00492334,-1.47487628,0.06797746,0.00325378,0.02342041,-0.01435526,0.99961734,-0.01362009,0.00064575,0.00530212,0.02519976,0.02615876,0.07408259
1691756159869428,0.00486381,-1.47487283,0.06801131,0.00328873,0.02343844,-0.01422280,0.99961871,-0.01609150,0.00091973,0.00890114,0.02106543,0.00937638,0.07242791
1691756159873064,0.00485724,-1.47487259,0.06801475,0.00326910,0.02338877,-0.01417305,0.99962062,-0.00326113,0.00015254,0.00175660,-0.01054121,-0.02727160,0.02753245
1691756159876701,0.00486329,-1.47487354,0.06800527,0.00320310,0.02327783,-0.01410087,0.99962443,0.00116141,-0.00022001,-0.00216187,-0.03622107,-0.06064390,0.04035432
1691756159880337,0.00489380,-1.47487926,0.06798905,0.00312933,0.02306055,-0.01402064,0.99963087,0.00765420,-0.00143589,-0.00422684,-0.04121933,-0.11912142,0.04471457
1691756159883973,0.00484201,-1.47487330,0.06801647,0.00318445,0.02286969,-0.01363589,0.99964041,-0.01201198,0.00132618,0.00634259,0.03373682,-0.10616023,0.21060966
1691756159887610,0.00478560,-1.47486103,0.06804338,0.00328336,0.02254580,-0.01310837,0.99965447,-0.01515564,0.00316743,0.00729184,0.05865021,-0.17992051,0.28829283
1691756159891246,0.00473301,-1.47485054,0.06807238,0.00335970,0.02217286,-0.01260268,0.99966908,-0.01453471,0.00291389,0.00790558,0.04563299,-0.20673336,0.27656263
1691756159894882,0.00468582,-1.47484124,0.06810489,0.00343556,0.02165678,-0.01203864,0.99968708,-0.01313668,0.00259360,0.00883678,0.04514379,-0.28559503,0.30841917
1691756159898519,0.00464361,-1.47483170,0.06814858,0.00351587,0.02099847,-0.01135993,0.99970877,-0.01176032,0.00261924,0.01168770,0.04807538,-0.36399791,0.37108573
1691756159902155,0.00460103,-1.47482073,0.06819835,0.00359760,0.02028207,-0.01068709,0.99973071,-0.01171494,0.00297587,0.01348441,0.04846090,-0.39604118,0.36783063
1691756159905792,0.00457217,-1.47482073,0.06824796,0.00361714,0.01953578,-0.01009057,0.99975169,-0.00832026,0.00030281,0.01362534,0.01321402,-0.41181162,0.32637995
1691756159909428,0.00451011,-1.47480571,0.06839342,0.00374843,0.01864607,-0.00939383,0.99977499,-0.01617867,0.00374123,0.03731895,0.07504280,-0.49168757,0.38016254
1691756159913064,0.00453072,-1.47480285,0.06843874,0.00359595,0.01757234,-0.00901647,0.99979848,0.00344325,0.00108767,0.01499537,-0.08535966,-0.59067446,0.20690531
1691756159916701,0.00449708,-1.47478950,0.06858762,0.00366244,0.01670027,-0.00839811,0.99981856,-0.00795586,0.00340814,0.03829477,0.03846129,-0.48122597,0.33773270
1691756159920337,0.00442977,-1.47477520,0.06880315,0.00369477,0.01590577,-0.00772428,0.99983680,-0.01743831,0.00388073,0.05714044,0.02055964,-0.43862680,0.36877894
1691756159923973,0.00438216,-1.47474694,0.06905202,0.00372887,0.01510537,-0.00709096,0.99985379,-0.01353642,0.00737422,0.06729540,0.02113763,-0.44178912,0.34646654
1691756159927610,0.00434188,-1.47473884,0.06933177,0.00371690,0.01435427,-0.00648501,0.99986905,-0.01132567,0.00275239,0.07593792,-0.00426141,-0.41429025,0.33178222
1691756159931246,0.00432289,-1.47474718,0.06962631,0.00366136,0.01367205,-0.00594985,0.99988210,-0.00584270,-0.00178109,0.08049146,-0.02857745,-0.37619165,0.29340214
1691756159934882,0.00446378,-1.47474062,0.06994300,0.00347145,0.01265431,-0.00561429,0.99989814,0.03420739,0.00143827,0.08642499,-0.10510202,-0.55988580,0.18387727
1691756159938519,0.00440619,-1.47470474,0.07049237,0.00351621,0.01196786,-0.00501846,0.99990958,-0.01074244,0.00900828,0.14447591,0.02684022,-0.37881818,0.32604435
1691756159942155,0.00440821,-1.47469807,0.07100398,0.00348697,0.01133257,-0.00453910,0.99991941,-0.00059409,0.00256628,0.14109035,-0.01453205,-0.35031331,0.26263309
1691756159945792,0.00442439,-1.47471237,0.07159508,0.00346312,0.01070120,-0.00408515,0.99992841,0.00393510,-0.00327187,0.16034290,-0.01171963,-0.34802547,0.24856132
1691756159949428,0.00464018,-1.47470868,0.07200974,0.00325419,0.00980985,-0.00382074,0.99993926,0.05370572,0.00057974,0.11875760,-0.11525006,-0.49032688,0.14488584
1691756159953064,0.00478486,-1.47469819,0.07248645,0.00306780,0.00907321,-0.00353991,0.99994785,0.04120661,0.00265042,0.12984912,-0.10245527,-0.40529734,0.15409184
1691756159956701,0.00490550,-1.47469497,0.07305747,0.00288773,0.00834754,-0.00331097,0.99995548,0.03398938,0.00106462,0.15424183,-0.09920871,-0.39907697,0.12550312
1691756159960337,0.00481668,-1.47468650,0.07394351,0.00289820,0.00778856,-0.00290021,0.99996126,-0.01848063,0.00219918,0.23457788,0.00674646,-0.30815771,0.22501166
1691756159963973,0.00477558,-1.47468531,0.07466757,0.00289348,0.00727667,-0.00249736,0.99996620,-0.01203408,0.00051839,0.20274374,-0.00158448,-0.28220949,0.22079216
1691756159967610,0.00493202,-1.47467721,0.07520667,0.00275235,0.00664554,-0.00230084,0.99997145,0.03741349,0.00205478,0.15377434,-0.07762785,-0.34717256,0.10757966
1691756159971246,0.00503700,-1.47467768,0.07583140,0.00262385,0.00606991,-0.00210974,0.99997592,0.02974055,0.00009142,0.16998106,-0.07065114,-0.31675199,0.10467853
1691756159974882,0.00491542,-1.47468376,0.07677554,0.00262733,0.00559431,-0.00169945,0.99997944,-0.02700478,-0.00149252,0.25053430,0.00282878,-0.26220983,0.22498365
1691756159978519,0.00497264,-1.47465181,0.07757694,0.00259440,0.00477150,-0.00140589,0.99998426,0.01138287,0.00773849,0.22341619,-0.01784538,-0.45285830,0.16032569
1691756159982155,0.00462205,-1.47451472,0.07872166,0.00280783,0.00431880,-0.00091372,0.99998629,-0.08544434,0.03465270,0.30552247,0.11845542,-0.24993481,0.26956663
1691756159985792,0.00467249,-1.47450352,0.07947014,0.00290017,0.00385995,-0.00064225,0.99998814,0.00376397,0.00629357,0.21594307,0.05126059,-0.25280693,0.14837702
1691756159989428,0.00468555,-1.47449303,0.08027804,0.00298171,0.00343954,-0.00033009,0.99998957,0.00360902,0.00323219,0.22155911,0.04543243,-0.23178570,0.17087853
1691756159993064,0.00471683,-1.47446752,0.08111057,0.00306786,0.00301999,-0.00002161,0.99999070,0.00809310,0.00663089,0.22821555,0.04796324,-0.23131543,0.16884930
1691756159996701,0.00494483,-1.47447598,0.08180119,0.00296784,0.00240005,0.00007091,0.99999273,0.05713329,-0.00141563,0.19378652,-0.05482893,-0.34105524,0.04996401
1691756160000337,0.00492852,-1.47447121,0.08284937,0.00304320,0.00200358,0.00034423,0.99999326,0.00178817,0.00103377,0.27865672,0.04188649,-0.21853316,0.14960589
1691756160003973,0.00493873,-1.47444272,0.08378758,0.00313448,0.00161345,0.00061196,0.99999356,0.00270502,0.00714324,0.26013446,0.05063590,-0.21503510,0.14653212
1691756160007610,0.00494118,-1.47441876,0.08466373,0.00321258,0.00128183,0.00081809,0.99999368,0.00088110,0.00664462,0.24285664,0.04328263,-0.18269502,0.11272430
1691756160011246,0.00495821,-1.47439587,0.08558756,0.00330377,0.00095604,0.00099823,0.99999356,0.00429681,0.00633049,0.25293538,0.05046475,-0.17948928,0.09846541
1691756160014882,0.00503442,-1.47441733,0.08656314,0.00337957,0.00055453,0.00120366,0.99999338,0.01926167,-0.00465602,0.26674554,0.04206394,-0.22119039,0.11224220
