timestamp,thrust[0],thrust[1],thrust[2],thrust[3]
1691752810273359,0.06500000,0.06400000,0.05600000,0.06200000
1691752810283220,0.36600000,0.34599999,0.36600000,0.15899999
1691752810293324,0.29800001,0.25700000,0.43099999,0.17800000
1691752810303308,0.28299999,0.11000000,0.45600000,0.11900000
1691752810313334,0.21200000,0.31000000,0.28299999,0.23700000
1691752810323327,0.19900000,0.35800001,0.20900001,0.27399999
1691752810333339,0.28799999,0.42500001,0.15000001,0.20400000
1691752810343873,0.23300000,0.25700000,0.31299999,0.26100001
1691752810353448,0.21600001,0.26800001,0.27200001,0.29499999
1691752810363445,0.31299999,0.34900001,0.23600000,0.25999999
1691752810373478,0.25400001,0.28299999,0.28299999,0.30599999
1691752810383475,0.21600001,0.19800000,0.31900001,0.31799999
1691752810393497,0.22100000,0.29300001,0.19599999,0.28000000
1691752810403731,0.23400000,0.16599999,0.27100000,0.22000000
1691752810413586,0.23600000,0.26600000,0.19800000,0.25000000
1691752810424064,0.23500000,0.20000000,0.23000000,0.22200000
1691752810433592,0.18700001,0.20000000,0.20999999,0.25400001
1691752810443761,0.22800000,0.24300000,0.20500000,0.24800000
1691752810453632,0.24900000,0.23500000,0.20400000,0.22300000
1691752810463625,0.24699999,0.22400001,0.21100000,0.23300000
1691752810473164,0.21500000,0.25999999,0.17600000,0.25799999
1691752810483167,0.25799999,0.06100000,0.33199999,0.20200001
1691752810493182,0.21200000,0.12600000,0.30000001,0.20900001
1691752810503221,0.31799999,0.47900000,0.05600000,0.25900000
1691752810513217,0.10300000,0.13600001,0.30800000,0.25700000
1691752810523304,0.24800000,0.05600000,0.70300001,0.53500003
1691752810533217,0.61199999,0.78399998,0.05600000,0.17900001
1691752810543225,0.45400000,0.74500000,0.05600000,0.28900000
1691752810553321,0.11900000,0.12100000,0.37300000,0.25200000
1691752810563336,0.20299999,0.17100000,0.26499999,0.25500000
1691752810573333,0.27900001,0.27599999,0.15700001,0.13800000
1691752810583332,0.18900000,0.21300000,0.21699999,0.23300000
1691752810593358,0.20100001,0.17500000,0.24800000,0.22200000
1691752810603470,0.19700000,0.24300000,0.17500000,0.22000000
1691752810613464,0.22700000,0.21699999,0.21900000,0.19900000
1691752810623461,0.20700000,0.20299999,0.23500000,0.23600000
1691752810633461,0.27300000,0.25099999,0.23300000,0.21300000
1691752810643540,0.20800000,0.21799999,0.24300000,0.26100001
1691752810654089,0.17800000,0.19700000,0.23500000,0.25999999
1691752810663607,0.28700000,0.25600001,0.20800000,0.18099999
1691752810673697,0.25400001,0.29499999,0.20100001,0.25700000
1691752810683652,0.15700001,0.14100000,0.32900000,0.32200000
1691752810694329,0.16900000,0.15800001,0.26800001,0.25999999
1691752810703194,0.29699999,0.22600000,0.22800000,0.16000000
1691752810713221,0.24800000,0.27300000,0.19300000,0.20999999
1691752810723735,0.16300000,0.15600000,0.28099999,0.27200001
1691752810733709,0.30899999,0.28500000,0.20100001,0.17000000
1691752810743213,0.14800000,0.15500000,0.28000000,0.27900001
1691752810753800,0.25999999,0.23000000,0.25000000,0.19300000
1691752810763360,0.27200001,0.31999999,0.16300000,0.19200000
1691752810773330,0.21799999,0.28200001,0.20000000,0.23500000
1691752810783410,0.22700000,0.18799999,0.28099999,0.23600000
1691752810793437,0.24300000,0.25200000,0.24500000,0.22600000
1691752810803443,0.23700000,0.26199999,0.23000000,0.23999999
1691752810813471,0.22900000,0.25200000,0.24500000,0.25000000
1691752810823499,0.24400000,0.25200000,0.24200000,0.23600000
1691752810833449,0.23000000,0.24600001,0.24100000,0.24600001
1691752810843450,0.29300001,0.35299999,0.18400000,0.23500000
1691752810853471,0.25099999,0.22100000,0.31500000,0.27100000
1691752810863574,0.16800000,0.15800001,0.30500001,0.28900000
1691752810873569,0.17900001,0.14600000,0.28200001,0.21699999
1691752810883573,0.44000000,0.53299999,0.05600000,0.14900000
1691752810893168,0.18200000,0.34099999,0.21100000,0.29899999
1691752810903174,0.13500001,0.07900000,0.36899999,0.30100000
1691752810913237,0.21200000,0.05600000,0.41400000,0.18200000
1691752810923251,0.35499999,0.43599999,0.05600000,0.09100000
1691752810933727,0.18900000,0.37799999,0.14800000,0.24400000
1691752810943209,0.14600000,0.16100000,0.33500001,0.30399999
1691752810953284,0.24300000,0.20700000,0.26899999,0.21799999
1691752810963332,0.25799999,0.29800001,0.19300000,0.20400000
1691752810973350,0.21699999,0.27000001,0.23899999,0.25900000
1691752810983446,0.29300001,0.29499999,0.24100000,0.21500000
1691752810994436,0.22000000,0.23400000,0.26899999,0.25999999
1691752811003936,0.17100000,0.16300000,0.28400001,0.25500000
1691752811013470,0.24600001,0.19900000,0.26499999,0.20100001
1691752811023457,0.30599999,0.36600000,0.13600001,0.17000000
1691752811033483,0.27399999,0.31999999,0.21500000,0.23300000
1691752811043555,0.23600000,0.25099999,0.27500001,0.27100000
1691752811053563,0.13699999,0.05600000,0.35600001,0.27300000
1691752811063597,0.26400000,0.26899999,0.23199999,0.20700000
1691752811073726,0.26400000,0.31700000,0.17000000,0.19700000
1691752811083616,0.23400000,0.29800001,0.22800000,0.25700000
1691752811093687,0.20200001,0.20400000,0.28999999,0.27599999
1691752811103355,0.24400000,0.19200000,0.29800001,0.22800000
1691752811113188,0.24200000,0.28400001,0.22000000,0.23400000
1691752811123199,0.24500000,0.30300000,0.21300000,0.23999999
1691752811134411,0.17399999,0.18700001,0.29499999,0.27500001
1691752811143236,0.25000000,0.20299999,0.28400001,0.22100000
1691752811153429,0.23700000,0.29499999,0.19700000,0.23400000
1691752811163334,0.22900000,0.25099999,0.25799999,0.23600000
1691752811173317,0.20600000,0.20000000,0.26699999,0.22200000
1691752811183859,0.27100000,0.31600001,0.19800000,0.21500000
1691752811193379,0.22499999,0.22300000,0.26600000,0.23000000
1691752811203443,0.24400000,0.25500000,0.24100000,0.21400000
1691752811213441,0.24200000,0.24600001,0.25099999,0.21900000
1691752811223463,0.23100001,0.28000000,0.23000000,0.24900000
1691752811233470,0.22700000,0.27100000,0.23500000,0.24600001
1691752811243446,0.23899999,0.23300000,0.26899999,0.23199999
1691752811253449,0.24800000,0.25600001,0.25700000,0.23800001
1691752811263449,0.21900000,0.23700000,0.24100000,0.24300000
1691752811273556,0.24600001,0.25600001,0.24300000,0.22400001
1691752811283607,0.22900000,0.24600001,0.25200000,0.24300000
1691752811293596,0.25000000,0.27399999,0.23500000,0.23000000
1691752811303658,0.23300000,0.23999999,0.25600001,0.23600000
1691752811313195,0.22600000,0.25600001,0.22900000,0.24200000
1691752811323275,0.25400001,0.24200000,0.25900000,0.22200000
1691752811333285,0.22499999,0.24200000,0.24600001,0.24200000
1691752811343466,0.23100001,0.26499999,0.23000000,0.24400000
1691752811353342,0.26600000,0.27900001,0.24500000,0.23100001
1691752811363885,0.22100000,0.25099999,0.24699999,0.25200000
1691752811373387,0.26199999,0.25099999,0.26899999,0.23100001
1691752811383411,0.23000000,0.23999999,0.24300000,0.23100001
1691752811393524,0.22100000,0.28099999,0.23000000,0.26499999
1691752811403444,0.26199999,0.24600001,0.25900000,0.21200000
1691752811413430,0.23400000,0.25600001,0.25200000,0.25299999
1691752811423482,0.23999999,0.20299999,0.28600001,0.22900000
1691752811433505,0.24200000,0.29899999,0.20700000,0.22800000
1691752811443559,0.21200000,0.25299999,0.25799999,0.26400000
1691752811453582,0.22000000,0.23100001,0.24900000,0.23500000
1691752811463549,0.23899999,0.20700000,0.28299999,0.22100000
1691752811473592,0.25099999,0.29100001,0.22200000,0.22600000
1691752811483584,0.22900000,0.28099999,0.21799999,0.23199999
1691752811493663,0.22499999,0.24500000,0.25700000,0.23800001
1691752811503647,0.22700000,0.20700000,0.28299999,0.23500000
1691752811513723,0.25500000,0.28299999,0.22499999,0.21400000
1691752811523193,0.24800000,0.21799999,0.27399999,0.20500000
1691752811533218,0.20600000,0.30500001,0.20200001,0.26600000
1691752811543273,0.21300000,0.23199999,0.24900000,0.22400001
1691752811553349,0.25500000,0.23100001,0.27700001,0.21400000
1691752811563321,0.26400000,0.32100001,0.19800000,0.22000000
1691752811573794,0.23400000,0.27300000,0.23400000,0.24800000
1691752811583313,0.19400001,0.17800000,0.28999999,0.23999999
1691752811593476,0.24500000,0.26300001,0.23700000,0.21500000
1691752811603410,0.25700000,0.29899999,0.21699999,0.22499999
1691752811613417,0.20299999,0.21799999,0.28600001,0.25400001
1691752811623432,0.24699999,0.21799999,0.28600001,0.21500000
1691752811633427,0.27000001,0.29800001,0.23000000,0.21699999
1691752811643433,0.23700000,0.32200000,0.20000000,0.23800001
1691752811653479,0.19100000,0.22900000,0.28000000,0.26600000
1691752811663455,0.23700000,0.14900000,0.33600000,0.21300000
1691752811673554,0.25999999,0.29600000,0.20700000,0.20000000
1691752811683622,0.21300000,0.34000000,0.19300000,0.26400000
1691752811693174,0.22499999,0.24100000,0.27800000,0.24100000
1691752811703669,0.25799999,0.23400000,0.29800001,0.22200000
1691752811713698,0.20000000,0.20999999,0.27900001,0.23999999
1691752811723166,0.28000000,0.28200001,0.25500000,0.20500000
1691752811733321,0.20999999,0.33500001,0.17299999,0.25600001
1691752811743260,0.22499999,0.18400000,0.31299999,0.22800000
1691752811753267,0.28400001,0.26300001,0.27300000,0.20000000
1691752811763342,0.21699999,0.29200000,0.22700000,0.26400000
1691752811773828,0.23500000,0.27300000,0.26199999,0.23999999
1691752811783309,0.25400001,0.25900000,0.27500001,0.23100001
1691752811793370,0.23999999,0.28200001,0.24600001,0.23400000
1691752811803393,0.20600000,0.26899999,0.23300000,0.23700000
1691752811813968,0.25600001,0.27599999,0.24100000,0.21500000
1691752811823423,0.24300000,0.22800000,0.27900001,0.22900000
1691752811833434,0.22600000,0.24500000,0.26800001,0.22900000
1691752811843445,0.21600001,0.29300001,0.22600000,0.25400001
1691752811854104,0.20500000,0.21699999,0.26199999,0.22400001
1691752811863590,0.25099999,0.26100001,0.24200000,0.19800000
1691752811873567,0.21500000,0.25000000,0.24300000,0.23899999
1691752811883678,0.19400001,0.27500001,0.20600000,0.24300000
1691752811893726,0.23400000,0.23800001,0.25400001,0.20900001
1691752811903707,0.22600000,0.23700000,0.26899999,0.22900000
1691752811913678,0.23800001,0.30899999,0.19200000,0.21100000
1691752811923669,0.18400000,0.23999999,0.25000000,0.25500000
1691752811933166,0.23100001,0.14900000,0.32900000,0.20600000
