timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z
1691768706627211,-0.00446661,0.00624484,0.07130626,0.01230845,-0.02501719,0.26693481,0.96331120,0.00029445,-0.00143077,0.00052330,0.00251556,0.00110842,0.00022859
1691768706630848,-0.00447924,0.00624326,0.07131248,0.01228196,-0.02497762,0.26691759,0.96331733,-0.00308798,-0.00053649,0.00158973,-0.01964321,0.01727027,-0.01012842
1691768706634484,-0.00447804,0.00624180,0.07131130,0.01228082,-0.02498356,0.26692015,0.96331650,-0.00001810,-0.00041409,-0.00012893,0.00023924,-0.00334390,0.00143091
1691768706638120,-0.00447821,0.00624647,0.07130545,0.01228188,-0.02498733,0.26692307,0.96331555,-0.00004452,0.00111067,-0.00145790,0.00107879,-0.00187060,0.00169660
1691768706641757,-0.00448219,0.00624467,0.07131685,0.01228811,-0.02498709,0.26692477,0.96331501,-0.00098645,-0.00033160,0.00266701,0.00325052,0.00101920,0.00104953
1691768706645393,-0.00448386,0.00624757,0.07132306,0.01229352,-0.02499009,0.26692709,0.96331424,-0.00051455,0.00068287,0.00180467,0.00327917,-0.00082278,0.00139711
1691768706649029,-0.00448176,0.00624717,0.07132173,0.01229195,-0.02499736,0.26692811,0.96331376,0.00046639,-0.00002756,-0.00014570,0.00022147,-0.00409420,0.00052413
1691768706652666,-0.00444061,0.00622113,0.07131310,0.01222454,-0.02505470,0.26690525,0.96331948,0.01021207,-0.00643500,-0.00214566,-0.02701909,-0.04003470,-0.01425745
1691768706656302,-0.00440874,0.00620884,0.07127639,0.01208961,-0.02471855,0.26680407,0.96335787,0.00891230,-0.00369107,-0.00928650,-0.11969376,0.15950452,-0.05880567
1691768706659938,-0.00440669,0.00621159,0.07127964,0.01208424,-0.02471486,0.26679739,0.96335989,0.00141357,0.00030378,-0.00014309,-0.00330795,0.00124107,-0.00390673
1691768706663575,-0.00440506,0.00621449,0.07127586,0.01208466,-0.02471520,0.26679707,0.96335995,0.00054647,0.00074602,-0.00094749,0.00027405,-0.00011565,-0.00015748
1691768706667211,-0.00440167,0.00621134,0.07127283,0.01207360,-0.02473201,0.26679361,0.96336067,0.00089202,-0.00070118,-0.00084555,-0.00334779,-0.01050024,-0.00219211
1691768706670848,-0.00440542,0.00621192,0.07127662,0.01208784,-0.02472602,0.26679739,0.96335959,-0.00083480,0.00007195,0.00085057,0.00661965,0.00521895,0.00240231
