timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z
1691758657096872,0.00043051,-1.47605419,0.06762446,0.00181300,-0.00658655,-0.00706064,0.99995172,-0.00021920,-0.00012328,-0.00084985,-0.00117890,0.00203873,0.00024695
1691758657100508,0.00042613,-1.47605300,0.06762304,0.00181404,-0.00658456,-0.00705980,0.99995172,-0.00110386,0.00028192,-0.00043622,0.00057367,0.00109032,0.00046631
1691758657104145,0.00042374,-1.47605205,0.06762124,0.00181609,-0.00657993,-0.00705952,0.99995178,-0.00070121,0.00026422,-0.00048969,0.00114500,0.00253903,0.00016951
1691758657107781,0.00042419,-1.47605503,0.06761908,0.00181046,-0.00657915,-0.00706362,0.99995178,0.00003768,-0.00070929,-0.00058360,-0.00307761,0.00045674,-0.00227662
1691758657111417,0.00042392,-1.47605574,0.06761704,0.00180493,-0.00657476,-0.00706377,0.99995178,-0.00006161,-0.00024890,-0.00056371,-0.00302432,0.00243392,-0.00009773
1691758657115054,0.00042356,-1.47605562,0.06761649,0.00180439,-0.00657298,-0.00706448,0.99995178,-0.00009520,0.00000411,-0.00019169,-0.00028929,0.00098385,-0.00038714
1691758657118690,0.00042716,-1.47605574,0.06761328,0.00180313,-0.00656637,-0.00706557,0.99995184,0.00088019,-0.00002903,-0.00081276,-0.00065986,0.00364185,-0.00060113
1691758657122327,0.00040993,-1.47604990,0.06763023,0.00181062,-0.00656568,-0.00706054,0.99995184,-0.00416536,0.00143969,0.00410353,0.00409803,0.00034208,0.00279431
1691758657125963,0.00040742,-1.47604859,0.06763198,0.00181189,-0.00656363,-0.00705920,0.99995190,-0.00104416,0.00047051,0.00085033,0.00070670,0.00112334,0.00074669
1691758657129599,0.00040620,-1.47604811,0.06763247,0.00181455,-0.00655454,-0.00705788,0.99995196,-0.00040771,0.00016570,0.00020621,0.00148896,0.00498597,0.00074365
1691758657133236,0.00042263,-1.47605062,0.06763234,0.00181002,-0.00656104,-0.00706743,0.99995184,0.00401636,-0.00060141,-0.00001030,-0.00247819,-0.00354304,-0.00527568
1691758657136872,0.00041508,-1.47604811,0.06764501,0.00181761,-0.00656924,-0.00705125,0.99995190,-0.00145675,0.00055717,0.00312776,0.00408408,-0.00455852,0.00891820
