timestamp,gate1_marker1_x,gate1_marker1_y,gate1_marker1_z,gate1_marker2_x,gate1_marker2_y,gate1_marker2_z,gate1_marker3_x,gate1_marker3_y,gate1_marker3_z,gate1_marker4_x,gate1_marker4_y,gate1_marker4_z,gate2_marker1_x,gate2_marker1_y,gate2_marker1_z,gate2_marker2_x,gate2_marker2_y,gate2_marker2_z,gate2_marker3_x,gate2_marker3_y,gate2_marker3_z,gate2_marker4_x,gate2_marker4_y,gate2_marker4_z,gate3_marker1_x,gate3_marker1_y,gate3_marker1_z,gate3_marker2_x,gate3_marker2_y,gate3_marker2_z,gate3_marker3_x,gate3_marker3_y,gate3_marker3_z,gate3_marker4_x,gate3_marker4_y,gate3_marker4_z,gate4_marker1_x,gate4_marker1_y,gate4_marker1_z,gate4_marker2_x,gate4_marker2_y,gate4_marker2_z,gate4_marker3_x,gate4_marker3_y,gate4_marker3_z,gate4_marker4_x,gate4_marker4_y,gate4_marker4_z
1691757639000377.0,3.97899,2.03863,0.370204,4.016289,0.531376,0.374342,3.979068,0.540734,1.902395,3.939674,2.086298,1.896723,4.01633,-0.564992,1.923054,4.017283,-0.596722,0.39659,4.003254,-2.104689,1.931218,3.987882,-2.097987,0.40693,-4.054165,-2.048923,1.933223,-4.008922,-2.04564,0.399054,-3.992942,-0.536153,0.396429,-3.966695,-0.513796,1.927306,-3.964914,0.531545,0.406269,-3.920662,0.520021,1.933184,-3.994925,2.033323,0.413734,-4.021289,2.033691,1.945737
1691757639004007.0,3.978949,2.038614,0.370215,4.016332,0.531399,0.374312,3.978971,0.54067,1.902452,3.939695,2.086257,1.896761,4.016301,-0.564986,1.923024,4.017303,-0.596716,0.396568,4.003203,-2.104676,1.931211,3.987859,-2.098005,0.40688,-4.054374,-2.048822,1.933259,-4.00911,-2.045571,0.39912,-3.993144,-0.536134,0.396418,-3.966673,-0.513809,1.927369,-3.964939,0.531569,0.406282,-3.920648,0.519996,1.933212,-3.994897,2.033303,0.413774,-4.021277,2.033675,1.945755
1691757639007647.0,3.978956,2.038596,0.370186,4.016358,0.531405,0.374322,3.979032,0.540696,1.902383,3.939766,2.086629,1.896293,4.016316,-0.564993,1.923024,4.017314,-0.596722,0.39657,4.003179,-2.104736,1.931238,3.987852,-2.097991,0.406883,-4.054332,-2.048901,1.933307,-4.008874,-2.045594,0.399068,-3.99321,-0.536059,0.396495,-3.966653,-0.513785,1.927334,-3.964842,0.531554,0.406319,-3.920741,0.52004,1.933218,-3.99486,2.033301,0.413783,-4.021175,2.033636,1.945862
1691757639011287.0,3.978958,2.038622,0.370209,4.016292,0.531393,0.374335,3.979032,0.540701,1.90242,3.939701,2.08621,1.896783,4.01631,-0.565013,1.923045,4.017279,-0.596724,0.396569,4.003209,-2.104711,1.931193,3.987825,-2.098022,0.406838,-4.054459,-2.048798,1.933255,-4.008873,-2.045669,0.399058,-3.993105,-0.536119,0.396457,-3.966592,-0.513822,1.927326,-3.964789,0.531589,0.406324,-3.920619,0.520004,1.933254,-3.994851,2.033273,0.413837,-4.021179,2.03365,1.945826
1691757639014917.0,3.978974,2.038617,0.370209,4.016307,0.531382,0.374346,3.979103,0.540673,1.902427,3.93976,2.086631,1.896309,4.01629,-0.565004,1.923029,4.017294,-0.596724,0.396574,4.003206,-2.104675,1.931185,3.987844,-2.098008,0.406848,-4.05432,-2.048864,1.933222,-4.008761,-2.045568,0.399121,-3.993187,-0.536114,0.396528,-3.966765,-0.513782,1.927363,-3.964861,0.531601,0.406349,-3.920676,0.520063,1.933206,-3.99487,2.033353,0.413798,-4.021226,2.033638,1.945795
1691757639018557.0,3.978993,2.038616,0.370232,4.016332,0.531377,0.374342,3.97907,0.540708,1.902456,3.939748,2.086262,1.896783,4.016281,-0.565001,1.923045,4.017308,-0.596713,0.396573,4.003245,-2.104695,1.931223,3.988653,-2.097808,0.407317,-4.05432,-2.048881,1.93323,-4.00903,-2.045607,0.399069,-3.993139,-0.536006,0.39659,-3.966673,-0.513788,1.92732,-3.964822,0.531607,0.406311,-3.920711,0.520038,1.933223,-3.994852,2.033312,0.413852,-4.02124,2.033691,1.945848
1691757639022197.0,3.979029,2.038644,0.370235,4.016363,0.531403,0.374379,3.979055,0.540688,1.902464,3.939712,2.08627,1.896766,4.016359,-0.565007,1.923044,4.017304,-0.596711,0.396573,4.003241,-2.104702,1.931233,3.987891,-2.097978,0.406911,-4.054329,-2.04889,1.933237,-4.00899,-2.045637,0.399102,-3.993165,-0.536091,0.396518,-3.966659,-0.513794,1.927366,-3.964887,0.531615,0.406291,-3.920726,0.520078,1.933204,-3.994862,2.03328,0.413843,-4.021225,2.03367,1.945804
1691757639025827.0,3.979001,2.038613,0.370267,4.016381,0.531392,0.374342,3.979084,0.540713,1.902496,3.939705,2.086281,1.896801,4.016326,-0.565016,1.92306,4.017337,-0.596714,0.396585,4.003231,-2.104731,1.931231,3.987907,-2.098012,0.406923,-4.054267,-2.048861,1.933213,-4.009044,-2.045584,0.399093,-3.993222,-0.536045,0.396548,-3.966738,-0.513813,1.927339,-3.964842,0.531609,0.406282,-3.920687,0.520068,1.933145,-3.994908,2.033292,0.41379,-4.021204,2.033675,1.945853
1691757639029467.0,3.97899,2.038625,0.370244,4.016454,0.531414,0.374401,3.979003,0.540696,1.902467,3.939766,2.086296,1.896749,4.01634,-0.565011,1.923053,4.017338,-0.596728,0.396603,4.003225,-2.104727,1.931239,3.988754,-2.097793,0.407368,-4.054492,-2.048874,1.933308,-4.008997,-2.045647,0.399088,-3.993009,-0.536065,0.396525,-3.966751,-0.51381,1.927363,-3.964901,0.531646,0.406244,-3.920716,0.520085,1.933144,-3.99489,2.033311,0.41382,-4.021297,2.033659,1.945768
1691757639033107.0,3.978986,2.038629,0.370271,4.016345,0.531411,0.374353,3.979038,0.540721,1.902496,3.93975,2.086292,1.896755,4.016315,-0.565021,1.923067,4.017337,-0.59672,0.396597,4.003206,-2.10472,1.931246,3.988719,-2.097801,0.40739,-4.05429,-2.048885,1.933239,-4.00898,-2.045619,0.399125,-3.993023,-0.536109,0.396475,-3.966564,-0.513846,1.927322,-3.9649,0.531613,0.406255,-3.920786,0.520105,1.933093,-3.994903,2.033309,0.413773,-4.021313,2.033651,1.945774
1691757639036737.0,3.978984,2.038606,0.370218,4.01633,0.531395,0.374383,3.979028,0.540678,1.902486,3.939748,2.086299,1.896765,4.016363,-0.565021,1.923052,4.017329,-0.596712,0.396587,4.003254,-2.104723,1.931276,3.987921,-2.098002,0.406935,-4.05431,-2.048877,1.933221,-4.00896,-2.045554,0.399116,-3.993094,-0.536089,0.396477,-3.966653,-0.51381,1.927372,-3.964983,0.531622,0.406202,-3.920762,0.520099,1.933068,-3.994924,2.033313,0.41375,-4.021297,2.033654,1.94578
1691757639040377.0,3.978986,2.038612,0.37025,4.016365,0.531387,0.374354,3.979079,0.540748,1.902463,3.939754,2.08629,1.89677,4.016359,-0.565014,1.923079,4.017318,-0.59672,0.396617,4.003295,-2.1047,1.931263,3.987937,-2.097984,0.406993,-4.054125,-2.048955,1.933189,-4.009069,-2.045589,0.399096,-3.993064,-0.536014,0.396566,-3.966625,-0.513818,1.927338,-3.96497,0.531649,0.406198,-3.920723,0.520098,1.933074,-3.994933,2.033317,0.413799,-4.021298,2.033657,1.945748
1691757639044007.0,3.97901,2.038618,0.370247,4.016277,0.531386,0.374371,3.978982,0.540654,1.902526,3.939716,2.086629,1.89633,4.016331,-0.565029,1.923078,4.017335,-0.596728,0.396636,4.00325,-2.10473,1.931262,3.987921,-2.098014,0.40699,-4.054156,-2.048891,1.933268,-4.009049,-2.045539,0.399205,-3.99312,-0.536042,0.396517,-3.966726,-0.513835,1.927342,-3.964908,0.53163,0.406213,-3.920697,0.520098,1.933088,-3.99496,2.03332,0.413704,-4.021244,2.033644,1.945783
1691757639047647.0,3.978912,2.038606,0.370246,4.016282,0.53139,0.374368,3.978961,0.540658,1.902481,3.939696,2.086274,1.896743,4.01632,-0.565005,1.92309,4.017291,-0.596727,0.396608,4.003193,-2.10473,1.931267,3.988673,-2.097833,0.407357,-4.054155,-2.048917,1.933211,-4.008921,-2.045529,0.399254,-3.993073,-0.536094,0.396503,-3.966698,-0.513838,1.927373,-3.964881,0.531626,0.40625,-3.920739,0.520087,1.933077,-3.99488,2.033303,0.413754,-4.021207,2.033632,1.945796
1691757639051287.0,3.978983,2.038616,0.370245,4.016276,0.531394,0.374381,3.978967,0.540719,1.902466,3.939688,2.086221,1.896761,4.0163,-0.565026,1.923093,4.017268,-0.596726,0.396613,4.003238,-2.104692,1.93126,3.988629,-2.097821,0.407366,-4.054408,-2.048851,1.933261,-4.009062,-2.045568,0.399183,-3.993029,-0.536163,0.396471,-3.966636,-0.513798,1.927355,-3.964872,0.531611,0.406273,-3.920703,0.520085,1.933132,-3.994866,2.033282,0.413802,-4.021273,2.033671,1.945774
1691757639054917.0,3.978991,2.038649,0.370236,4.016278,0.531391,0.37436,3.978999,0.540627,1.902476,3.939663,2.086272,1.89676,4.016332,-0.565027,1.923096,4.017323,-0.59672,0.396606,4.003246,-2.104713,1.931265,3.987843,-2.098015,0.4069,-4.054257,-2.048898,1.933204,-4.008802,-2.045592,0.399151,-3.992996,-0.536059,0.396505,-3.966658,-0.513826,1.927355,-3.96481,0.531577,0.40635,-3.920691,0.520077,1.933172,-3.994907,2.033321,0.413768,-4.021216,2.033667,1.945779
1691757639058557.0,3.978977,2.038615,0.370254,4.016316,0.531387,0.374392,3.978977,0.540662,1.9025,3.939678,2.086303,1.896783,4.016339,-0.565005,1.923081,4.017275,-0.596725,0.396577,4.003194,-2.104703,1.931239,3.988657,-2.097813,0.407372,-4.054208,-2.048887,1.933208,-4.009324,-2.045387,0.399201,-3.993112,-0.536082,0.396507,-3.96669,-0.513796,1.927339,-3.964779,0.53157,0.406334,-3.920654,0.520033,1.933199,-3.994875,2.033301,0.413809,-4.021204,2.033638,1.945772
1691757639062197.0,3.978971,2.03861,0.370246,4.016329,0.531427,0.374378,3.978973,0.540636,1.902474,3.939736,2.086318,1.896757,4.016314,-0.56501,1.923053,4.017331,-0.59671,0.396607,4.003208,-2.104688,1.931197,3.98783,-2.097999,0.406896,-4.054256,-2.04887,1.933147,-4.008817,-2.04571,0.398986,-3.993056,-0.536066,0.396533,-3.966671,-0.513802,1.92732,-3.964846,0.531574,0.406345,-3.920675,0.520001,1.933218,-3.994875,2.033333,0.413766,-4.021243,2.033676,1.945826
1691757639065827.0,3.979031,2.038691,0.370249,4.01635,0.531405,0.374357,3.979042,0.540691,1.902408,3.939776,2.086693,1.896308,4.016304,-0.565016,1.923067,4.017316,-0.596715,0.396582,4.003209,-2.104698,1.93124,3.988687,-2.097795,0.407323,-4.054243,-2.048888,1.933159,-4.00899,-2.045583,0.39909,-3.99313,-0.536108,0.396511,-3.966616,-0.513817,1.927349,-3.964861,0.531577,0.406334,-3.920692,0.520017,1.933268,-3.994906,2.033333,0.413782,-4.021235,2.033649,1.94575
1691757639069467.0,3.979012,2.038659,0.370209,4.016324,0.531421,0.374347,3.97909,0.540708,1.902446,3.939716,2.086289,1.896741,4.016313,-0.565016,1.923051,4.01732,-0.596701,0.396567,4.003231,-2.10468,1.931178,3.987881,-2.09798,0.406878,-4.054199,-2.048879,1.933127,-4.008878,-2.045669,0.39905,-3.993198,-0.536125,0.396495,-3.966652,-0.513827,1.927292,-3.964873,0.531562,0.406339,-3.920682,0.520017,1.933295,-3.994891,2.033329,0.413802,-4.021198,2.033658,1.945822
1691757639073107.0,3.979001,2.038646,0.37025,4.016379,0.531425,0.374353,3.979063,0.540687,1.902462,3.939711,2.08633,1.896755,4.016357,-0.564994,1.923044,4.0173,-0.596693,0.396565,4.003126,-2.104742,1.931197,3.987869,-2.097999,0.406886,-4.054249,-2.048925,1.93314,-4.009103,-2.045536,0.399199,-3.993088,-0.536165,0.396424,-3.966706,-0.513845,1.927264,-3.964874,0.531558,0.406329,-3.920702,0.520018,1.933183,-3.994954,2.03337,0.413762,-4.02119,2.033627,1.945805
1691757639076737.0,3.979041,2.038666,0.370248,4.016364,0.531395,0.374339,3.979066,0.540715,1.902418,3.939707,2.086364,1.896751,4.016322,-0.565013,1.923038,4.017291,-0.596702,0.39655,4.003203,-2.104713,1.931214,3.988745,-2.097771,0.407331,-4.054166,-2.048934,1.933162,-4.009038,-2.045616,0.399062,-3.993098,-0.536261,0.396354,-3.966627,-0.513807,1.927283,-3.964874,0.531565,0.406296,-3.920709,0.520002,1.933257,-3.994914,2.033311,0.413817,-4.021251,2.033682,1.945738
1691757639080377.0,3.979041,2.038646,0.370235,4.016348,0.531439,0.374332,3.979041,0.540672,1.902433,3.939699,2.086312,1.896676,4.016371,-0.565014,1.923058,4.017311,-0.596692,0.396562,4.003212,-2.104725,1.931241,3.987935,-2.097994,0.406928,-4.054204,-2.048876,1.933229,-4.00909,-2.045601,0.399095,-3.993105,-0.536107,0.396486,-3.966662,-0.513807,1.927323,-3.964944,0.531575,0.406268,-3.920704,0.520007,1.933197,-3.994963,2.033352,0.413728,-4.021298,2.033665,1.945746
1691757639084007.0,3.978983,2.038656,0.3702,4.016322,0.531414,0.374362,3.978996,0.540668,1.902457,3.939738,2.086327,1.896735,4.01633,-0.565,1.923076,4.017304,-0.596711,0.396593,4.003126,-2.104726,1.931188,3.988613,-2.097802,0.407301,-4.05422,-2.048886,1.933193,-4.009122,-2.045671,0.399156,-3.993167,-0.536137,0.396403,-3.966704,-0.513825,1.92736,-3.964932,0.531578,0.406257,-3.920723,0.52002,1.93312,-3.994919,2.033292,0.413766,-4.021337,2.033669,1.945755
1691757639087647.0,3.979035,2.038657,0.370229,4.016376,0.531413,0.374369,3.979067,0.540706,1.902438,3.939687,2.086277,1.896736,4.016323,-0.565018,1.923072,4.017304,-0.596697,0.3966,4.003167,-2.104738,1.931238,3.987867,-2.098,0.406935,-4.054433,-2.048886,1.933292,-4.009169,-2.045532,0.399195,-3.993141,-0.535944,0.396609,-3.9666,-0.51385,1.92727,-3.964883,0.531594,0.406251,-3.920682,0.520032,1.933137,-3.994985,2.033282,0.413761,-4.021223,2.033634,1.945797
1691757639091287.0,3.979026,2.03865,0.370286,4.016302,0.531412,0.374342,3.978985,0.540694,1.902478,3.939725,2.086302,1.896785,4.016354,-0.56501,1.923109,4.017324,-0.596705,0.396616,4.003131,-2.104729,1.931225,3.987925,-2.097991,0.40697,-4.054339,-2.048889,1.933283,-4.009392,-2.045371,0.399388,-3.99299,-0.536138,0.396449,-3.966746,-0.513791,1.927385,-3.964894,0.531592,0.406269,-3.920692,0.520062,1.933101,-3.994964,2.033263,0.413761,-4.02131,2.033665,1.945795
1691757639094917.0,3.978985,2.038628,0.370273,4.016283,0.531411,0.374401,3.978985,0.540659,1.902511,3.939674,2.086274,1.896781,4.016341,-0.565008,1.923105,4.017313,-0.596704,0.396619,4.003154,-2.10472,1.931245,3.98861,-2.097796,0.407312,-4.054221,-2.04887,1.933264,-4.008919,-2.045536,0.39924,-3.993046,-0.536148,0.396467,-3.966632,-0.513845,1.927333,-3.964881,0.531599,0.40625,-3.920764,0.520054,1.933081,-3.994986,2.033292,0.413713,-4.021316,2.033652,1.945814
1691757639098557.0,3.979003,2.038651,0.370293,4.016303,0.531407,0.374402,3.97895,0.540632,1.902545,3.9397,2.086278,1.896789,4.016359,-0.565001,1.923122,4.017309,-0.596712,0.396635,4.003171,-2.104699,1.931221,3.987874,-2.097997,0.406933,-4.054344,-2.048861,1.933274,-4.008965,-2.045541,0.399257,-3.993136,-0.536111,0.396499,-3.966731,-0.513836,1.927375,-3.96486,0.531598,0.406295,-3.920751,0.520065,1.933092,-3.994991,2.033297,0.413721,-4.02131,2.033671,1.94583
1691757639102197.0,3.979017,2.038605,0.370285,4.016323,0.531436,0.374397,3.978979,0.540664,1.90253,3.939695,2.086226,1.89684,4.016389,-0.564998,1.923101,4.017303,-0.596701,0.396604,4.003142,-2.104715,1.931213,3.98787,-2.098007,0.406926,-4.054233,-2.048914,1.933279,-4.008991,-2.045576,0.399189,-3.993154,-0.536188,0.396385,-3.966719,-0.513793,1.927408,-3.964839,0.531627,0.406299,-3.920766,0.520089,1.933073,-3.994947,2.033302,0.413724,-4.021267,2.033644,1.945812
1691757639105827.0,3.979022,2.03866,0.370279,4.016311,0.531417,0.374414,3.978985,0.540742,1.902506,3.939702,2.086257,1.896807,4.016358,-0.564998,1.923072,4.017328,-0.596703,0.3966,4.003132,-2.104712,1.931237,3.988703,-2.097796,0.407365,-4.054167,-2.04891,1.933185,-4.008984,-2.045558,0.399218,-3.993085,-0.5361,0.396518,-3.966684,-0.513792,1.927379,-3.964851,0.531642,0.406312,-3.920738,0.520093,1.933131,-3.994985,2.033295,0.413746,-4.021283,2.033643,1.945833
1691757639109467.0,3.979058,2.038645,0.370293,4.016377,0.531401,0.37439,3.979019,0.540665,1.902471,3.939697,2.086251,1.89678,4.016394,-0.564999,1.923094,4.01731,-0.596725,0.396586,4.00316,-2.10471,1.931224,3.987891,-2.097998,0.406937,-4.054316,-2.048883,1.933199,-4.009258,-2.045441,0.399321,-3.99316,-0.535894,0.396674,-3.966685,-0.513789,1.927353,-3.964841,0.531626,0.406318,-3.920721,0.520087,1.933115,-3.99493,2.033305,0.41379,-4.021209,2.033634,1.945751
1691757639113107.0,3.979031,2.038605,0.37026,4.01636,0.531403,0.374366,3.979016,0.540687,1.902497,3.939768,2.086631,1.896345,4.016344,-0.564995,1.923065,4.017324,-0.596711,0.396581,4.003192,-2.104675,1.931168,3.988704,-2.097798,0.407351,-4.054114,-2.048917,1.933137,-4.009014,-2.045571,0.399159,-3.993081,-0.536153,0.396499,-3.966683,-0.513781,1.92734,-3.964861,0.531632,0.406294,-3.920672,0.520073,1.933132,-3.994953,2.033319,0.413759,-4.021253,2.033637,1.945797
1691757639116737.0,3.979061,2.038645,0.370252,4.016393,0.531408,0.374373,3.979019,0.54068,1.90249,3.939746,2.08627,1.896764,4.016371,-0.565011,1.923045,4.017356,-0.596714,0.396568,4.003095,-2.104746,1.931196,3.988709,-2.097768,0.407327,-4.054301,-2.048851,1.933204,-4.008976,-2.045719,0.399046,-3.99318,-0.535978,0.396571,-3.966561,-0.513787,1.927317,-3.964899,0.53164,0.406306,-3.920689,0.520105,1.933124,-3.994889,2.033304,0.413797,-4.021257,2.033649,1.945783
1691757639120377.0,3.979064,2.038651,0.37021,4.016347,0.531389,0.374314,3.979077,0.540648,1.902446,3.939764,2.086265,1.896731,4.016402,-0.565006,1.923029,4.017355,-0.596715,0.396561,4.0032,-2.10467,1.931163,3.987895,-2.098006,0.406879,-4.054267,-2.048883,1.933166,-4.009168,-2.045572,0.399069,-3.993069,-0.536198,0.39638,-3.9668,-0.513761,1.927314,-3.964955,0.531626,0.406282,-3.920715,0.520075,1.933098,-3.994935,2.033279,0.413837,-4.021279,2.033674,1.945805
1691757639124007.0,3.979047,2.038654,0.37024,4.016374,0.531407,0.374349,3.979102,0.540681,1.902383,3.939727,2.086261,1.896762,4.016355,-0.565024,1.923034,4.017336,-0.596718,0.396541,4.003195,-2.10469,1.931182,3.98795,-2.097981,0.406905,-4.054291,-2.048892,1.933164,-4.009316,-2.045564,0.399161,-3.993138,-0.536025,0.396502,-3.966733,-0.513763,1.927352,-3.964914,0.53162,0.406278,-3.92072,0.520041,1.933136,-3.994892,2.033322,0.413814,-4.021259,2.033689,1.945779
1691757639127647.0,3.97904,2.038632,0.370238,4.016415,0.531376,0.374342,3.979077,0.540678,1.902399,3.939725,2.0863,1.896751,4.016401,-0.565022,1.923049,4.017358,-0.596694,0.396546,4.003147,-2.104694,1.931162,3.988745,-2.09779,0.407347,-4.054258,-2.048872,1.933212,-4.008859,-2.045682,0.398986,-3.993038,-0.536157,0.396519,-3.966655,-0.513825,1.927323,-3.964915,0.531621,0.406288,-3.920737,0.520043,1.933169,-3.994881,2.033326,0.413778,-4.021285,2.033692,1.945741
1691757639131287.0,3.979059,2.038626,0.370218,4.016359,0.531407,0.374337,3.97906,0.540632,1.902478,3.93976,2.086308,1.896755,4.016351,-0.565029,1.923055,4.017314,-0.596725,0.396576,4.003177,-2.104707,1.931208,3.987902,-2.097968,0.406898,-4.054285,-2.048875,1.933196,-4.009041,-2.045486,0.399228,-3.993051,-0.536303,0.396403,-3.96681,-0.513773,1.927377,-3.964871,0.531592,0.406305,-3.920688,0.520047,1.93317,-3.994915,2.033324,0.413787,-4.021316,2.033688,1.945734
1691757639134917.0,3.979025,2.03863,0.370262,4.016389,0.531406,0.37438,3.979046,0.540647,1.902495,3.939698,2.086635,1.896312,4.016371,-0.565017,1.923067,4.017321,-0.596724,0.396583,4.003126,-2.104731,1.931227,3.988696,-2.097774,0.407343,-4.054283,-2.04888,1.933243,-4.009185,-2.045539,0.399211,-3.993068,-0.536169,0.39647,-3.966749,-0.513811,1.927362,-3.964872,0.531609,0.406301,-3.920695,0.520013,1.933165,-3.994946,2.033304,0.413779,-4.021177,2.033735,1.945869
