timestamp,gate1_marker1_x,gate1_marker1_y,gate1_marker1_z,gate1_marker2_x,gate1_marker2_y,gate1_marker2_z,gate1_marker3_x,gate1_marker3_y,gate1_marker3_z,gate1_marker4_x,gate1_marker4_y,gate1_marker4_z,gate2_marker1_x,gate2_marker1_y,gate2_marker1_z,gate2_marker2_x,gate2_marker2_y,gate2_marker2_z,gate2_marker3_x,gate2_marker3_y,gate2_marker3_z,gate2_marker4_x,gate2_marker4_y,gate2_marker4_z,gate3_marker1_x,gate3_marker1_y,gate3_marker1_z,gate3_marker2_x,gate3_marker2_y,gate3_marker2_z,gate3_marker3_x,gate3_marker3_y,gate3_marker3_z,gate3_marker4_x,gate3_marker4_y,gate3_marker4_z,gate4_marker1_x,gate4_marker1_y,gate4_marker1_z,gate4_marker2_x,gate4_marker2_y,gate4_marker2_z,gate4_marker3_x,gate4_marker3_y,gate4_marker3_z,gate4_marker4_x,gate4_marker4_y,gate4_marker4_z
1691758657096525.0,3.97854,2.038201,0.370712,4.016417,0.531402,0.374294,3.978799,0.540531,1.902506,3.939717,2.08627,1.896747,4.016436,-0.56501,1.923004,4.017563,-0.59656,0.39674,4.003169,-2.104625,1.931084,3.988554,-2.097697,0.407207,-4.054194,-2.048773,1.933078,-4.008089,-2.045692,0.398926,-3.992209,-0.535989,0.396357,-3.966275,-0.513682,1.927251,-3.964353,0.532286,0.406412,-3.920777,0.520483,1.933169,-3.994614,2.033515,0.413264,-4.020511,2.034055,1.945721
1691758657100155.0,3.979087,2.038692,0.370169,4.016445,0.531406,0.374232,3.978742,0.540488,1.902521,3.93975,2.086604,1.896315,4.016454,-0.565001,1.923005,4.017546,-0.596557,0.396716,4.003129,-2.104654,1.931094,3.98863,-2.097695,0.407231,-4.054273,-2.048742,1.933093,-4.00766,-2.045975,0.39869,-3.992261,-0.535959,0.396364,-3.96631,-0.513689,1.927193,-3.964326,0.53228,0.406384,-3.920781,0.520496,1.933144,-3.994628,2.033493,0.413244,-4.020588,2.034091,1.945681
1691758657103795.0,3.978509,2.038181,0.370719,4.016438,0.531401,0.374256,3.978687,0.540504,1.902506,3.93972,2.086313,1.896742,4.016472,-0.564998,1.923012,4.017542,-0.596545,0.396717,4.003128,-2.104658,1.931132,3.988591,-2.097698,0.407232,-4.054242,-2.04874,1.933138,-4.008098,-2.045785,0.398813,-3.992077,-0.536057,0.396291,-3.966286,-0.51368,1.927226,-3.964375,0.532293,0.406382,-3.920849,0.520523,1.933103,-3.994619,2.033501,0.413256,-4.020566,2.034068,1.945677
1691758657107435.0,3.979058,2.038694,0.370183,4.016427,0.531421,0.374278,3.978756,0.540566,1.902502,3.939692,2.086298,1.89675,4.016484,-0.56499,1.923019,4.017553,-0.596557,0.396743,4.003219,-2.10463,1.931143,3.988602,-2.097666,0.407252,-4.054205,-2.048749,1.933184,-4.008005,-2.045831,0.398815,-3.992094,-0.535993,0.396349,-3.966339,-0.513708,1.927288,-3.964329,0.532262,0.406385,-3.920844,0.520511,1.933112,-3.994641,2.033464,0.413175,-4.020555,2.034034,1.945652
1691758657111065.0,3.979084,2.038718,0.370172,4.016417,0.531415,0.374311,3.97874,0.540544,1.902531,3.939698,2.086266,1.896743,4.016461,-0.564989,1.923025,4.017526,-0.596553,0.396737,4.003166,-2.104646,1.931134,3.988567,-2.097677,0.407236,-4.054281,-2.048733,1.933172,-4.008034,-2.045747,0.398942,-3.992191,-0.535966,0.396373,-3.966436,-0.513681,1.927288,-3.964379,0.532253,0.406364,-3.920806,0.520503,1.933146,-3.994629,2.033436,0.413199,-4.020583,2.034063,1.945634
1691758657114705.0,3.979103,2.038711,0.370219,4.01644,0.5314,0.374295,3.97869,0.540513,1.902583,3.939722,2.086515,1.896518,4.016509,-0.564989,1.923032,4.017527,-0.596563,0.396744,4.003093,-2.10468,1.931126,3.98857,-2.097672,0.407228,-4.054208,-2.048794,1.933218,-4.008516,-2.045626,0.399116,-3.992141,-0.535994,0.396321,-3.966491,-0.513675,1.927319,-3.964398,0.532271,0.406402,-3.920815,0.520509,1.933133,-3.994634,2.033446,0.413176,-4.020572,2.034065,1.945615
1691758657118345.0,3.978519,2.038184,0.370813,4.016395,0.531357,0.374336,3.978668,0.54053,1.902601,3.93972,2.086545,1.896498,4.016494,-0.565006,1.923057,4.017531,-0.596543,0.396733,4.003141,-2.10465,1.931141,3.98863,-2.097677,0.407249,-4.05417,-2.048776,1.933199,-4.008252,-2.045653,0.399032,-3.992076,-0.536006,0.396404,-3.966385,-0.513707,1.927331,-3.964438,0.532277,0.406416,-3.920898,0.520517,1.933122,-3.994623,2.033455,0.413174,-4.020506,2.03405,1.945693
1691758657121975.0,3.979071,2.038682,0.370238,4.016399,0.531389,0.374327,3.978672,0.540505,1.902601,3.939685,2.08656,1.896538,4.016486,-0.564988,1.923047,4.0175,-0.596552,0.396724,4.003128,-2.104646,1.931126,3.988618,-2.097668,0.407241,-4.054326,-2.048723,1.93321,-4.008156,-2.045742,0.399043,-3.992193,-0.536037,0.396379,-3.966476,-0.513698,1.927386,-3.964417,0.53228,0.406413,-3.920885,0.520507,1.93315,-3.9946,2.033467,0.41324,-4.02051,2.034037,1.945709
1691758657125615.0,3.978573,2.0382,0.370833,4.016415,0.531363,0.374309,3.978686,0.540498,1.902624,3.939643,2.08629,1.896828,4.016508,-0.564998,1.923059,4.017548,-0.596547,0.396725,4.003151,-2.104641,1.931111,3.988582,-2.097691,0.407203,-4.054207,-2.048753,1.933213,-4.008196,-2.045778,0.398953,-3.992135,-0.536112,0.396314,-3.966402,-0.513694,1.927339,-3.964366,0.53226,0.406402,-3.920837,0.52048,1.933165,-3.994652,2.033483,0.413236,-4.020549,2.034055,1.945714
1691758657129255.0,3.978473,2.038142,0.370863,4.016406,0.531362,0.374323,3.978653,0.540501,1.902579,3.939675,2.086331,1.896811,4.016484,-0.565004,1.923014,4.017545,-0.596563,0.396715,4.003103,-2.104668,1.931098,3.988595,-2.097671,0.407218,-4.054141,-2.04874,1.933207,-4.008279,-2.045729,0.398959,-3.992126,-0.53605,0.39635,-3.966477,-0.513671,1.927354,-3.964386,0.532251,0.406445,-3.920867,0.520475,1.933175,-3.994596,2.033467,0.413266,-4.020537,2.034076,1.945705
1691758657132885.0,3.979126,2.038714,0.370224,4.016472,0.531373,0.374325,3.978688,0.540521,1.902606,3.939684,2.086274,1.896818,4.016501,-0.564994,1.923034,4.017544,-0.596543,0.396716,4.003148,-2.104637,1.9311,3.987814,-2.097912,0.406786,-4.054241,-2.048712,1.933189,-4.008155,-2.045735,0.398993,-3.992121,-0.535922,0.396455,-3.96639,-0.513675,1.927333,-3.964348,0.53223,0.406452,-3.920794,0.520457,1.933167,-3.994562,2.033466,0.413308,-4.020543,2.034055,1.945705
1691758657136525.0,3.978576,2.038162,0.370808,4.016436,0.531362,0.374291,3.978674,0.540513,1.90258,3.93968,2.086284,1.896752,4.016458,-0.56499,1.923017,4.017566,-0.596578,0.396689,4.003177,-2.10463,1.931122,3.988634,-2.097705,0.40721,-4.054316,-2.048726,1.933182,-4.007955,-2.04582,0.398906,-3.992199,-0.535859,0.396506,-3.966393,-0.513691,1.927339,-3.964319,0.532224,0.406437,-3.920763,0.520437,1.933202,-3.994572,2.0335,0.413288,-4.020535,2.034071,1.94569
1691758657140155.0,3.978535,2.038163,0.370732,4.016421,0.531376,0.374299,3.978736,0.540527,1.902539,3.939726,2.086346,1.896753,4.016475,-0.565003,1.923015,4.017562,-0.596574,0.396711,4.003156,-2.104653,1.931107,3.988548,-2.097699,0.407191,-4.054217,-2.048735,1.933177,-4.00826,-2.0455,0.399072,-3.992272,-0.536006,0.396356,-3.966423,-0.513691,1.927268,-3.964363,0.532266,0.40649,-3.920785,0.520432,1.933182,-3.994559,2.033471,0.413266,-4.020561,2.034096,1.945696
