timestamp,trajectory_timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z,acceleration_linear_x,acceleration_linear_y,acceleration_linear_z,acceleration_angular_x,acceleration_angular_y,acceleration_angular_z,jerk_linear_x,jerk_linear_y,jerk_linear_z,jerk_angular_x,jerk_angular_y,jerk_angular_z,heading,heading_rate
1704703686038006,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,nan,nan,nan,0.00000000,0.00000000,0.00000000,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704703686042032,4026,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000470,nan,nan,nan,0.00000000,0.00000000,0.00140924,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704703686046017,8011,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00001249,nan,nan,nan,0.00000000,0.00000000,0.00280406,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704703686048031,10025,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00001953,nan,nan,nan,0.00000000,0.00000000,0.00350892,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704703686050060,12054,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00002663,nan,nan,nan,0.00000000,0.00000000,0.00421904,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704703686054009,16003,0.00000000,0.00000000,0.00000027,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00004669,nan,nan,nan,0.00000000,0.00000000,0.00560112,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704703686056022,18016,0.00000000,0.00000000,0.00000037,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00005843,nan,nan,nan,0.00000000,0.00000000,0.00630563,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704703686059992,21986,0.00000000,0.00000000,0.00000066,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00008622,nan,nan,nan,0.00000000,0.00000000,0.00769517,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704703686063985,25979,0.00000000,0.00000000,0.00000104,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00011883,nan,nan,nan,0.00000000,0.00000000,0.00909286,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704703686066067,28061,0.00000000,0.00000000,0.00000133,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00013909,nan,nan,nan,0.00000000,0.00000000,0.00982156,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
