timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1704703685930071,-0.00478840,0.00000000,9.92157173,-0.00106526,0.00106526,0.01384844
1704703685932121,-0.00478840,-0.00478840,9.92157173,0.00319579,-0.00639159,0.02982740
1704703685933996,-0.00957681,-0.00478840,9.92157173,0.00532632,-0.00745685,0.01065264
1704703685936047,-0.00478840,-0.00957681,9.92157173,0.00639159,-0.00639159,-0.01384844
1704703685937980,0.00478840,-0.00957681,9.91678333,0.00958738,0.00852212,-0.02982740
1704703685940029,0.00478840,-0.01436521,9.91678333,0.01065264,0.00852212,-0.02450108
1704703685941994,0.00957681,-0.01436521,9.91678333,0.00745685,0.00745685,0.00745685
1704703685944014,0.00478840,-0.01436521,9.91199493,0.00213053,-0.00639159,0.03408846
1704703685945998,0.00478840,-0.01436521,9.91678333,0.00532632,-0.01278317,0.02663161
1704703685948025,0.00478840,-0.01915361,9.91678333,0.00958738,-0.00745685,-0.00639159
1704703685950013,0.00957681,-0.02394202,9.91678333,0.01384844,0.00639159,-0.03089267
1704703685951978,0.00957681,-0.02394202,9.92157173,0.01597897,0.00745685,-0.02663161
1704703685954101,0.00478840,-0.02394202,9.92157173,0.00639159,-0.00106526,0.00532632
1704703685956005,0.00000000,-0.02394202,9.92157173,0.00426106,-0.00852212,0.03302320
1704703685958001,0.00000000,-0.02394202,9.92157173,0.00000000,-0.01065264,0.03302320
1704703685959968,-0.00478840,-0.02873042,9.92157173,0.00532632,-0.01065264,0.00532632
1704703685961986,-0.00478840,-0.02873042,9.92157173,0.00852212,-0.00426106,-0.03408846
1704703685964006,0.00000000,-0.02394202,9.92157173,0.01278317,-0.00106526,-0.03408846
1704703685966059,-0.00478840,-0.01915361,9.92157173,0.00852212,0.00319579,-0.01065264
1704703685968036,-0.00478840,-0.01915361,9.91678333,-0.00319579,-0.00426106,0.02876214
1704703685969977,-0.00478840,-0.01915361,9.91678333,-0.00532632,-0.00745685,0.03195793
1704703685971929,-0.00478840,-0.02394202,9.91678333,-0.00213053,-0.00852212,0.00958738
1704703685974021,-0.00478840,-0.01915361,9.91678333,0.00745685,-0.00426106,-0.02876214
1704703685976028,0.00000000,-0.01436521,9.91678333,0.00532632,0.00532632,-0.03195793
1704703685978096,0.00000000,-0.01436521,9.91678333,0.00106526,0.00852212,-0.01278317
1704703685979997,0.00957681,-0.01436521,9.90720654,-0.00426106,0.00532632,0.02769688
1704703685981944,0.00957681,-0.01436521,9.90720654,-0.00426106,0.00106526,0.03089267
1704703685984193,0.00478840,-0.00957681,9.90720654,0.00106526,-0.00745685,0.00958738
1704703685986020,0.00478840,-0.00957681,9.90720654,0.00319579,-0.00426106,-0.02663161
1704703685987972,0.00957681,-0.00957681,9.90720654,0.00319579,0.00426106,-0.03302320
1704703685989911,0.01436521,-0.00478840,9.90720654,0.00213053,0.00958738,-0.02343582
1704703685991986,0.01915361,-0.00478840,9.89762974,-0.00639159,0.00958738,0.02024002
1704703685993976,0.01436521,-0.00478840,9.89762974,-0.00532632,-0.00319579,0.03195793
1704703685996010,0.00957681,-0.00478840,9.89762974,0.00000000,-0.01597897,0.01491370
1704703685998020,0.00957681,0.00000000,9.89762974,0.00213053,-0.01491370,-0.01065264
1704703685999988,0.00957681,0.00000000,9.89762974,0.00532632,0.00000000,-0.02769688
1704703686001993,0.00957681,0.00000000,9.89284134,0.00319579,0.00532632,-0.02556635
1704703686004012,0.00957681,0.00000000,9.89762974,-0.00106526,0.00319579,0.00745685
1704703686006007,0.00478840,0.00000000,9.89284134,0.00000000,-0.00745685,0.02876214
1704703686007934,0.00000000,0.00000000,9.89762974,-0.00213053,-0.01810949,0.03195793
1704703686010013,-0.00478840,-0.00478840,9.89762974,0.00000000,-0.01278317,-0.00319579
1704703686011960,-0.00478840,-0.00478840,9.89762974,0.00213053,-0.00745685,-0.02556635
1704703686013973,0.00000000,-0.00478840,9.90241814,0.00852212,0.00532632,-0.03195793
1704703686016049,-0.00478840,-0.00478840,9.90241814,0.00745685,0.00213053,0.00532632
1704703686017992,-0.00478840,-0.00478840,9.90241814,0.00426106,-0.00213053,0.02343582
1704703686020072,-0.00478840,-0.00478840,9.90241814,0.00213053,-0.00745685,0.02982740
1704703686021958,-0.00478840,-0.01436521,9.90241814,0.00532632,-0.00852212,-0.00106526
1704703686024028,-0.00478840,-0.01436521,9.90241814,0.01171791,-0.00106526,-0.02556635
1704703686025962,0.00000000,-0.01915361,9.90241814,0.01491370,0.00426106,-0.03089267
1704703686028012,0.00000000,-0.01436521,9.90241814,0.00745685,0.00745685,-0.00426106
1704703686029979,0.00000000,-0.01915361,9.90241814,0.00319579,0.00532632,0.01810949
1704703686032011,0.00000000,-0.01915361,9.90241814,0.00000000,-0.00639159,0.03089267
1704703686034032,0.00000000,-0.02873042,9.90241814,0.00426106,-0.00745685,0.00958738
1704703686035981,-0.00478840,-0.02394202,9.90720654,0.01384844,-0.00319579,-0.01704423
1704703686038006,0.00000000,-0.02394202,9.90720654,0.01384844,0.00319579,-0.03302320
1704703686040107,0.00000000,-0.01915361,9.90720654,0.00639159,0.00852212,-0.01491370
1704703686042032,0.00000000,-0.02394202,9.90241814,0.00106526,0.00426106,0.01491370
1704703686044034,0.00000000,-0.02394202,9.90241814,0.00106526,-0.00319579,0.02876214
1704703686046017,-0.00478840,-0.01915361,9.90720654,0.00532632,-0.01278317,0.02024002
1704703686048031,-0.00957681,-0.01436521,9.91199493,0.00639159,-0.01384844,-0.01065264
1704703686050060,-0.00957681,-0.00957681,9.90720654,0.00319579,-0.00532632,-0.03195793
1704703686052015,-0.00478840,-0.00957681,9.90720654,0.00213053,0.00745685,-0.02024002
1704703686054009,-0.00478840,-0.00478840,9.90241814,0.00106526,0.00639159,0.00639159
1704703686056022,-0.00478840,-0.00478840,9.89762974,-0.00106526,-0.00426106,0.02237055
1704703686058035,-0.00957681,0.00000000,9.90241814,-0.00426106,-0.01491370,0.02130529
1704703686059992,-0.01436521,0.00478840,9.89762974,-0.00532632,-0.01491370,-0.00106526
1704703686061993,-0.00957681,0.00478840,9.89762974,-0.01597897,-0.00852212,-0.01704423
1704703686063985,-0.00478840,0.00478840,9.89284134,0.02556635,0.00745685,-0.00532632
1704703686066067,0.00478840,0.00957681,9.89762974,0.07456851,0.01171791,0.04154531
1704703686068038,-0.00478840,0.00957681,9.90720654,0.02982740,0.00319579,0.09374327
1704703686070027,-0.00957681,0.00957681,9.91199493,-0.04367584,-0.00532632,0.11717909
1704703686072058,-0.00478840,0.00000000,9.91678333,-0.04793690,-0.01065264,0.08948221
1704703686074075,0.01436521,-0.01436521,9.93114853,-0.08948221,-0.00213053,0.08415589
1704703686076016,0.02394202,-0.01915361,9.94551373,-0.06072007,0.00639159,0.11504856
1704703686078059,0.00957681,-0.01915361,9.95987892,-0.01917476,-0.00639159,0.13848437
1704703686080009,0.00000000,-0.01915361,9.96945572,0.00426106,-0.01278317,0.15659387
1704703686082005,0.00478840,-0.03351882,9.97903252,0.02237055,-0.03621899,0.17683390
1704703686084015,0.00000000,-0.04309563,9.98382092,-0.05326322,-0.06178534,0.18535601
1704703686086019,-0.02394202,-0.04309563,9.98382092,-0.08628642,-0.08309063,0.18216021
1704703686088008,-0.03830723,-0.05746084,9.97903252,-0.06924219,-0.09161274,0.16831177
1704703686090049,-0.04788403,-0.04788403,9.98860931,-0.05006743,-0.10972223,0.11291803
1704703686091983,-0.07661445,-0.02873042,10.00776291,-0.06498113,-0.15020229,0.07989483
1704703686094031,-0.10534488,-0.02394202,10.03649330,-0.14168017,-0.17789917,0.07030746
1704703686096027,-0.12449849,-0.01915361,10.08437729,-0.13102752,-0.19281286,0.02237055
1704703686098004,-0.14844051,-0.00957681,10.11789608,-0.17363811,-0.20666130,-0.00852212
1704703686100082,-0.15801731,0.00000000,10.14183807,-0.27164242,-0.22583605,0.01065264
1704703686102004,-0.18195933,0.00000000,10.21366405,-0.33662355,-0.28868666,0.02663161
1704703686104074,-0.19632454,0.00000000,10.27112484,-0.35047200,-0.31851408,0.02343582
1704703686106013,-0.18674773,0.01436521,10.27112484,-0.42184472,-0.31851408,0.00639159
1704703686108015,-0.20111294,0.01436521,10.32379818,-0.44528052,-0.35899413,0.00426106
1704703686110020,-0.20111294,0.02394202,10.38604736,-0.48043427,-0.40266997,-0.01491370
1704703686111958,-0.19632454,0.02873042,10.41956615,-0.50813115,-0.40586576,-0.02237055
1704703686113991,-0.20111294,0.03351882,10.46266174,-0.51026165,-0.40586576,-0.03621899
1704703686116150,-0.19632454,0.05746084,10.47223854,-0.47830373,-0.45060685,-0.04154531
1704703686118029,-0.19632454,0.05746084,10.48660374,-0.48789111,-0.44847631,-0.03195793
1704703686120015,-0.19153613,0.06224924,10.50575733,-0.50067431,-0.42823631,-0.02769688
1704703686121979,-0.18195933,0.07661445,10.47223854,-0.44634581,-0.44315001,-0.01278317
1704703686124014,-0.18674773,0.07182605,10.45787334,-0.43675843,-0.46125951,0.01171791
1704703686126061,-0.17717093,0.09097967,10.43871975,-0.41438785,-0.42290998,0.03089267
1704703686128020,-0.17238252,0.10534488,10.38125896,-0.37816888,-0.34940675,0.06285060
1704703686129976,-0.17238252,0.11492168,10.33816338,-0.32703617,-0.32916671,0.06604639
1704703686131980,-0.16280572,0.12449849,10.27112484,-0.30360037,-0.30360037,0.08202536
1704703686134048,-0.17238252,0.14844051,10.19929886,-0.22477080,-0.24181503,0.09374327
1704703686136006,-0.17238252,0.16759412,10.13704967,-0.17470337,-0.17470337,0.12144014
1704703686138003,-0.17717093,0.16759412,10.03649330,-0.11398330,-0.12144014,0.11930962
1704703686140008,-0.18195933,0.19632454,9.95509052,-0.05432849,-0.09480853,0.12570120
1704703686142129,-0.18195933,0.21547815,9.86889935,0.00426106,-0.05326322,0.14913702
1704703686143998,-0.19632454,0.21547815,9.76355457,0.05219796,0.00000000,0.14487596
1704703686146010,-0.19632454,0.23463176,9.67257500,0.11717909,0.04154531,0.12250541
1704703686147987,-0.19632454,0.24899697,9.57201862,0.15020229,0.08841695,0.12783173
1704703686150052,-0.20590134,0.26336220,9.46188545,0.17896442,0.14807175,0.12250541
1704703686151995,-0.21068975,0.25857377,9.38048267,0.23648870,0.18109496,0.11291803
1704703686153984,-0.21068975,0.25857377,9.28471375,0.28336033,0.22477080,0.12783173
1704703686156004,-0.21547815,0.27772740,9.20331097,0.30786142,0.28016454,0.13848437
1704703686158083,-0.22026655,0.25857377,9.16021538,0.33236250,0.33023196,0.14061491
1704703686160036,-0.21547815,0.23942018,9.09796619,0.37816888,0.37603834,0.14807175
1704703686161966,-0.20111294,0.23942018,9.06444740,0.40906155,0.41864893,0.14487596
1704703686163999,-0.19632454,0.21547815,9.08360100,0.39734364,0.46019423,0.14274544
1704703686166033,-0.18195933,0.18195933,9.07402420,0.40799627,0.48256478,0.12357067
1704703686168010,-0.16280572,0.15322891,9.05965900,0.42930156,0.49534798,0.10120012
1704703686170022,-0.14365210,0.12928689,9.07402420,0.43675843,0.52943641,0.08415589
1704703686172068,-0.11971009,0.09576806,9.07881260,0.43462789,0.52517539,0.08202536
1704703686173991,-0.09097967,0.05267244,9.08360100,0.42610577,0.49215218,0.07350325
1704703686176036,-0.06224924,0.01915361,9.11233139,0.42823631,0.51771849,0.07137272
1704703686178023,-0.03351882,-0.01915361,9.15542698,0.43143210,0.54115433,0.06604639
1704703686180041,0.01915361,-0.06703765,9.22246456,0.40160468,0.51132691,0.08948221
1704703686181985,0.07182605,-0.11492168,9.37569427,0.38136467,0.48682585,0.07563377
1704703686184069,0.10534488,-0.14365210,9.45709705,0.37603834,0.46658581,0.07030746
1704703686186015,0.22505496,-0.22505496,9.69172859,0.39095205,0.36112463,0.05858954
1704703686188007,0.26815060,-0.25378537,9.80186176,0.37816888,0.29188246,0.05539375
1704703686190061,0.34955344,-0.30645782,10.00776291,0.34834146,0.23116238,0.04367584
1704703686192012,0.43095630,-0.35434186,10.13704967,0.33342776,0.17363811,0.02024002
1704703686194026,0.50278234,-0.41180268,10.26633644,0.32597092,0.10652644,0.03302320
1704703686196009,0.56503159,-0.45489833,10.38604736,0.28122982,0.04048005,0.04474111
1704703686198011,0.61770403,-0.48362875,10.42435455,0.25246766,0.03408846,0.02876214
1704703686200046,0.64164603,-0.53151280,10.45787334,0.23329291,0.03728426,0.03941479
1704703686202003,0.66558808,-0.56503159,10.48660374,0.20985709,0.00319579,0.03515373
1704703686203993,0.68474168,-0.57460839,10.46745014,0.17257284,-0.01065264,0.03834952
1704703686205989,0.67516488,-0.59376204,10.47702694,0.14061491,0.00745685,0.02237055
1704703686208050,0.65601128,-0.61291564,10.49618053,0.13635385,0.00213053,0.02237055
1704703686210055,0.63685763,-0.60812724,10.46745014,0.10865697,-0.00106526,0.03302320
1704703686211980,0.60333884,-0.59855044,10.46266174,0.08202536,-0.00213053,0.03515373
1704703686213992,0.52672440,-0.57939678,10.46266174,0.06924219,-0.00213053,0.02343582
1704703686216061,0.50757074,-0.56503159,10.43871975,0.05326322,-0.00532632,0.02769688
1704703686218006,0.46447513,-0.54108959,10.40520096,0.03621899,-0.02130529,0.03408846
1704703686220015,0.37828386,-0.49799395,10.35731697,0.00213053,-0.04580637,0.03089267
1704703686221976,0.35434186,-0.47884035,10.32858658,0.00000000,-0.05006743,0.02876214
1704703686223990,0.31124622,-0.45489833,10.28070164,-0.02663161,-0.06711166,0.03834952
1704703686226031,0.23463176,-0.38786069,10.24718285,-0.07350325,-0.10865697,0.03621899
1704703686228018,0.21068975,-0.36391866,10.22324085,-0.09054748,-0.10972223,0.02769688
1704703686230014,0.15801731,-0.33039984,10.18493366,-0.09161274,-0.11185277,0.03089267
1704703686231964,0.11013328,-0.28251579,10.17056847,-0.11291803,-0.13422331,0.03515373
1704703686234032,0.05746084,-0.22026655,10.14662647,-0.15020229,-0.14487596,0.02982740
1704703686236008,0.01436521,-0.19153613,10.11310768,-0.18109496,-0.17044231,0.02769688
1704703686238034,-0.02394202,-0.15801731,10.08916569,-0.19920444,-0.20453078,0.02237055
1704703686240008,-0.06703765,-0.11013328,10.06043530,-0.23542345,-0.23009712,0.02450108
1704703686242008,-0.09576806,-0.08140286,10.02691650,-0.27270770,-0.24501082,0.02130529
1704703686243995,-0.11971009,-0.04788403,10.01733971,-0.29188246,-0.24501082,0.01278317
1704703686246025,-0.16280572,-0.00957681,10.02691650,-0.28229508,-0.22796659,0.00319579
1704703686248018,-0.19153613,0.03351882,10.05085850,-0.28122982,-0.19281286,0.00106526
1704703686250033,-0.22026655,0.08619126,10.11310768,-0.27696875,-0.16085494,-0.01597897
1704703686251998,-0.26336220,0.13407530,10.18014526,-0.27377295,-0.13741912,-0.01704423
1704703686254063,-0.28251579,0.17238252,10.20887566,-0.28229508,-0.11930962,-0.01704423
1704703686255983,-0.29688102,0.21068975,10.22802925,-0.31105721,-0.12996227,-0.01810949
1704703686258094,-0.30645782,0.23463176,10.21366405,-0.34408042,-0.17576863,-0.00426106
1704703686260465,-0.30166942,0.24420857,10.18493366,-0.35792884,-0.19707392,0.00000000
1704703686261900,-0.30166942,0.25378537,10.16099167,-0.36432043,-0.18961707,-0.00639159
1704703686264079,-0.30166942,0.28251579,10.12268448,-0.37710360,-0.16298546,-0.01491370
1704703686266023,-0.29209262,0.29209262,10.09874249,-0.36005938,-0.16405073,-0.01491370
1704703686268101,-0.29209262,0.29688102,10.10353088,-0.35260254,-0.13848437,-0.02237055
1704703686269996,-0.29209262,0.32561144,10.12747288,-0.35579833,-0.09906960,-0.03089267
1704703686272007,-0.27293900,0.34476504,10.10353088,-0.35686359,-0.08202536,-0.03408846
1704703686274058,-0.26815060,0.33997664,10.10831928,-0.35260254,-0.10439591,-0.01917476
1704703686276031,-0.25378537,0.34955344,10.11310768,-0.35686359,-0.10759171,-0.02556635
1704703686278028,-0.22505496,0.35913026,10.06522369,-0.36112463,-0.10865697,-0.01917476
1704703686280047,-0.20590134,0.34476504,10.04607010,-0.35579833,-0.12357067,-0.01491370
1704703686281961,-0.18674773,0.34476504,10.02212811,-0.34727621,-0.11504856,-0.00745685
1704703686284045,-0.15801731,0.35913026,9.96466732,-0.32170987,-0.08948221,-0.01065264
1704703686286029,-0.13407530,0.34476504,9.95030212,-0.29507825,-0.06391586,-0.01810949
1704703686288006,-0.11013328,0.33518824,9.94072533,-0.27696875,-0.04474111,-0.01810949
1704703686290010,-0.07661445,0.33039984,9.91199493,-0.25672874,-0.02556635,0.00426106
1704703686292009,-0.05267244,0.31603462,9.90720654,-0.23755397,0.01384844,0.01491370
1704703686294031,-0.02873042,0.29209262,9.89762974,-0.20453078,0.03195793,0.03195793
1704703686296167,0.00478840,0.28251579,9.85453415,-0.16405073,0.02130529,0.04580637
1704703686298161,0.05267244,0.25857377,9.83059216,-0.14381070,0.06072007,0.07243798
1704703686300023,0.07661445,0.22984336,9.77791977,-0.11717909,0.10333065,0.05539375
1704703686302008,0.11971009,0.21068975,9.74440098,-0.03834952,0.08309063,0.07243798
1704703686303997,0.14365210,0.20590134,9.75876617,0.00639159,0.07350325,0.07563377
1704703686306105,0.17238252,0.18195933,9.76355457,0.01917476,0.11291803,0.07137272
1704703686308007,0.22026655,0.13407530,9.74918938,0.08522116,0.10865697,0.05858954
1704703686310201,0.23942018,0.12449849,9.75876617,0.14700650,0.08202536,0.07030746
1704703686312007,0.28251579,0.09576806,9.75397778,0.18855180,0.10013486,0.07243798
1704703686314012,0.29209262,0.08619126,9.73961258,0.20133498,0.11930962,0.06604639
1704703686316059,0.31124622,0.05267244,9.73003578,0.26844662,0.08948221,0.07776430
1704703686318086,0.33039984,0.03830723,9.71567059,0.33342776,0.09161274,0.08309063
1704703686320018,0.33039984,0.01915361,9.69172859,0.35792884,0.14487596,0.07882957
1704703686321970,0.33039984,-0.02394202,9.69172859,0.38669100,0.13635385,0.08309063
1704703686323988,0.33997664,-0.06224924,9.70609379,0.42930156,0.12357067,0.08309063
1704703686326050,0.33518824,-0.08619126,9.71567059,0.45380265,0.16831177,0.06817693
1704703686328079,0.33039984,-0.12928689,9.73003578,0.48043427,0.17896442,0.06072007
1704703686329996,0.33039984,-0.17238252,9.73482418,0.51132691,0.15233281,0.05965481
1704703686332114,0.33039984,-0.19632454,9.74440098,0.52517539,0.17257284,0.03728426
1704703686334053,0.32082301,-0.22984336,9.74918938,0.53902382,0.18109496,0.04580637
1704703686336028,0.31603462,-0.27293900,9.73482418,0.56032908,0.15765914,0.03834952
1704703686337979,0.32082301,-0.30645782,9.74440098,0.55287224,0.15339808,0.02237055
1704703686340053,0.31124622,-0.36391866,9.77313137,0.53369749,0.16405073,0.03834952
1704703686342011,0.31124622,-0.38786069,9.77791977,0.53902382,0.15126754,0.04048005
1704703686344135,0.31124622,-0.43095630,9.81622696,0.52091432,0.13848437,0.03408846
1704703686346010,0.30166942,-0.47884035,9.89284134,0.49215218,0.13422331,0.03834952
1704703686348005,0.30645782,-0.50278234,9.91678333,0.45593318,0.10439591,0.03834952
1704703686350080,0.31124622,-0.55545479,10.01733971,0.39947417,0.07882957,0.03195793
1704703686351999,0.30645782,-0.59855044,10.11789608,0.34514567,0.06711166,0.02663161
1704703686354005,0.29688102,-0.63685763,10.16578007,0.32810146,0.03834952,0.02769688
1704703686356016,0.29209262,-0.67037648,10.24239445,0.32703617,0.00745685,0.03941479
1704703686358023,0.28251579,-0.69431847,10.31422138,0.28229508,-0.00639159,0.03834952
1704703686360052,0.27772740,-0.70389527,10.29506683,0.27590349,-0.02343582,0.02982740
1704703686362099,0.25857377,-0.70389527,10.28070164,0.28655612,-0.06498113,0.01917476
1704703686364058,0.23463176,-0.70389527,10.28070164,0.26312032,-0.09161274,0.01704423
1704703686366018,0.22026655,-0.68953007,10.23281765,0.21305288,-0.11185277,0.01491370
1704703686368033,0.18195933,-0.66558808,10.21845245,0.18642128,-0.13635385,0.01278317
1704703686370015,0.13886370,-0.65601128,10.22802925,0.16085494,-0.13422331,0.01065264
1704703686371988,0.11013328,-0.62728083,10.19929886,0.12357067,-0.13741912,0.01171791
1704703686374009,0.06224924,-0.58897364,10.20887566,0.08735169,-0.17150757,0.02343582
1704703686376077,0.00957681,-0.56503159,10.22802925,0.03515373,-0.17789917,0.01384844
1704703686378056,-0.01915361,-0.52193600,10.19451046,0.00319579,-0.18961707,0.00532632
1704703686380044,-0.04788403,-0.48841715,10.17535686,-0.03408846,-0.24181503,0.00958738
1704703686382074,-0.06703765,-0.45010993,10.13704967,-0.07669904,-0.25885925,0.00106526
1704703686384025,-0.08619126,-0.40222588,10.07958889,-0.10652644,-0.25779399,-0.00532632
1704703686386075,-0.11971009,-0.36870706,10.07480049,-0.13102752,-0.23435818,0.00106526
1704703686388135,-0.14844051,-0.32082301,10.07480049,-0.16085494,-0.20666130,-0.00852212
1704703686389998,-0.19153613,-0.23942018,10.10353088,-0.19387813,-0.13102752,-0.02876214
1704703686391999,-0.20590134,-0.21547815,10.13226128,-0.19813919,-0.10546118,-0.03941479
1704703686394111,-0.22984336,-0.15322891,10.16578007,-0.22157501,-0.09480853,-0.04154531
1704703686396010,-0.25378537,-0.11492168,10.18014526,-0.26098979,-0.09161274,-0.04687164
1704703686398052,-0.25857377,-0.08140286,10.18972206,-0.31744879,-0.12250541,-0.05113269
1704703686400080,-0.25857377,-0.04309563,10.15620327,-0.36432043,-0.16085494,-0.03515373
1704703686402010,-0.26336220,-0.03830723,10.10353088,-0.39947417,-0.18216021,-0.03515373
1704703686404025,-0.24899697,-0.01436521,10.07480049,-0.45380265,-0.17789917,-0.05219796
1704703686406049,-0.23942018,0.00957681,10.05085850,-0.49854377,-0.17896442,-0.05326322
1704703686408033,-0.23942018,0.01915361,10.01733971,-0.50919640,-0.15339808,-0.06711166
1704703686410061,-0.22505496,0.05267244,10.02212811,-0.50280482,-0.11930962,-0.07989483
1704703686412091,-0.22505496,0.09576806,10.06043530,-0.52730590,-0.07563377,-0.08628642
1704703686413983,-0.21068975,0.12449849,10.06043530,-0.54648066,-0.06924219,-0.09587380
1704703686416130,-0.20590134,0.14844051,10.06522369,-0.55713332,-0.06711166,-0.07350325
1704703686418033,-0.20590134,0.17717093,10.08437729,-0.55926383,-0.05219796,-0.06178534
1704703686420094,-0.18195933,0.20111294,10.03170490,-0.57098174,-0.06924219,-0.03941479
1704703686422008,-0.17717093,0.21068975,9.98860931,-0.59761333,-0.06604639,-0.02024002
1704703686423997,-0.17238252,0.22505496,9.95987892,-0.57950383,-0.05432849,-0.02237055
1704703686426015,-0.14365210,0.24420857,9.88326454,-0.55393749,-0.03408846,-0.01491370
1704703686428034,-0.13886370,0.25857377,9.84495735,-0.54221958,0.00213053,-0.02343582
1704703686430021,-0.13886370,0.28251579,9.84016895,-0.51558799,0.02343582,-0.01810949
1704703686432042,-0.11971009,0.31124622,9.81143856,-0.46445531,0.05752428,-0.03089267
1704703686433991,-0.10055647,0.34955344,9.81143856,-0.44421527,0.10972223,-0.03302320
1704703686436095,-0.09097967,0.36391866,9.81143856,-0.43782368,0.12357067,-0.02663161
1704703686438164,-0.07182605,0.38307226,9.78749657,-0.40053943,0.12676647,-0.00958738
1704703686440010,-0.05267244,0.39743748,9.77313137,-0.35792884,0.13528858,-0.00532632
1704703686442121,-0.03351882,0.41180268,9.75876617,-0.34301513,0.15552860,0.00958738
1704703686444038,-0.00957681,0.42137951,9.72045898,-0.30040458,0.12250541,0.02450108
1704703686446027,0.03351882,0.43574470,9.75397778,-0.21518342,0.10333065,0.01384844
1704703686448041,0.08619126,0.44532153,9.80665016,-0.13102752,0.09800433,0.00639159
1704703686450014,0.13886370,0.45010993,9.84495735,-0.08522116,0.05219796,0.01810949
1704703686452027,0.19632454,0.45489833,9.91678333,-0.01810949,0.03941479,0.00958738
1704703686454048,0.24420857,0.46447513,9.95987892,0.04261058,0.04793690,0.01704423
1704703686456087,0.28730419,0.45010993,9.95987892,0.04367584,0.06498113,0.02450108
1704703686457986,0.31124622,0.43574470,9.95509052,0.04580637,0.07776430,0.05006743
1704703686460046,0.33039984,0.42616791,9.92157173,0.07882957,0.09587380,0.05858954
1704703686462023,0.33997664,0.40701428,9.86411095,0.11717909,0.14274544,0.04367584
1704703686464044,0.33997664,0.37349546,9.81143856,0.13102752,0.16192019,0.03834952
1704703686466027,0.35434186,0.33518824,9.75397778,0.17257284,0.15233281,0.04474111
1704703686468087,0.35913026,0.31603462,9.75876617,0.22796659,0.14700650,0.05326322
1704703686470114,0.35913026,0.26336220,9.77791977,0.29401299,0.14594123,0.04261058
1704703686471970,0.36870706,0.21547815,9.79228497,0.32490566,0.14700650,0.04687164
1704703686474103,0.37349546,0.16759412,9.82101536,0.35579833,0.12783173,0.04367584
1704703686476041,0.37349546,0.11013328,9.84974575,0.39414784,0.12463594,0.05006743
1704703686478132,0.37828386,0.05746084,9.84016895,0.43569314,0.14274544,0.03089267
1704703686480047,0.36870706,0.02394202,9.83538055,0.49854377,0.14381070,0.03941479
1704703686482106,0.35913026,-0.00957681,9.81622696,0.53795856,0.13102752,0.04474111
1704703686484041,0.34955344,-0.04788403,9.77791977,0.56245965,0.14168017,0.03089267
1704703686486064,0.33039984,-0.07661445,9.75397778,0.59548283,0.15233281,0.01704423
1704703686488024,0.31603462,-0.10534488,9.73482418,0.62211442,0.12996227,0.01065264
1704703686490026,0.30166942,-0.13886370,9.71567059,0.61785334,0.10333065,-0.00106526
1704703686492132,0.28251579,-0.17717093,9.73482418,0.61572284,0.08522116,-0.01597897
1704703686494056,0.26336220,-0.22505496,9.75876617,0.62211442,0.05965481,-0.01810949
1704703686496119,0.24899697,-0.26815060,9.78270817,0.60720074,0.05219796,-0.01917476
1704703686498025,0.24420857,-0.31124622,9.83538055,0.58056909,0.02237055,0.00639159
1704703686500027,0.22984336,-0.36391866,9.88805294,0.57311225,-0.01704423,0.02556635
1704703686502003,0.21068975,-0.41180268,9.94072533,0.54435015,-0.01065264,0.02130529
1704703686504025,0.20111294,-0.45489833,10.01733971,0.47510794,0.00745685,0.03728426
1704703686506061,0.18195933,-0.51235914,10.09395409,0.41758364,-0.01491370,0.05219796
1704703686507990,0.16280572,-0.56024319,10.16578007,0.38136467,-0.03302320,0.05006743
1704703686510070,0.12449849,-0.62249243,10.27591324,0.31957933,-0.02663161,0.04474111
1704703686512028,0.11492168,-0.64164603,10.29506683,0.28016454,-0.04474111,0.05858954
1704703686514018,0.09576806,-0.66079968,10.32379818,0.24820662,-0.10226539,0.06072007
1704703686516025,0.08140286,-0.67995328,10.34774017,0.23329291,-0.12037488,0.05326322
1704703686518058,0.06224924,-0.69431847,10.32858658,0.21411815,-0.12463594,0.04367584
1704703686520071,0.05267244,-0.67995328,10.30464458,0.18855180,-0.17470337,0.05113269
1704703686521988,0.02873042,-0.67516488,10.29506683,0.16724652,-0.19281286,0.04900216
1704703686523992,0.00478840,-0.66558808,10.29027843,0.15446334,-0.18216021,0.04154531
1704703686526048,-0.01915361,-0.63206923,10.29506683,0.13741912,-0.15659387,0.04048005
1704703686528025,-0.05746084,-0.61770403,10.30943298,0.10439591,-0.16085494,0.04261058
1704703686530065,-0.08140286,-0.58897364,10.32379818,0.08522116,-0.15872440,0.03941479
