timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z
1704703685932119,0.00201799,-0.00374781,0.05514414,-0.00046234,0.00275076,-0.00701529,0.99997151,0.00211634,0.00053482,-0.00029043,-0.00062650,-0.00053208,-0.00191636
1704703685935756,0.00202575,-0.00374958,0.05513854,-0.00046599,0.00274928,-0.00701741,0.99997151,0.00213089,-0.00038278,-0.00141331,-0.00201549,-0.00079791,-0.00115748
1704703685939392,0.00201171,-0.00375098,0.05514856,-0.00047060,0.00275361,-0.00690616,0.99997222,-0.00325153,-0.00038395,0.00233246,-0.00235128,0.00242355,0.06120126
1704703685943028,0.00200686,-0.00374717,0.05515122,-0.00046872,0.00275529,-0.00689737,0.99997228,-0.00152893,0.00090059,0.00089270,0.00105289,0.00092119,0.00483011
1704703685946665,0.00200366,-0.00374181,0.05515400,-0.00046345,0.00275569,-0.00689695,0.99997228,-0.00094607,0.00141726,0.00077903,0.00290230,0.00019700,0.00022541
1704703685950301,0.00200056,-0.00373902,0.05515700,-0.00045893,0.00275905,-0.00689310,0.99997234,-0.00086179,0.00083304,0.00082011,0.00250116,0.00183189,0.00211063
1704703685953937,0.00202091,-0.00373131,0.05515026,-0.00045029,0.00273796,-0.00690955,0.99997228,0.00493963,0.00198937,-0.00158121,0.00464775,-0.01163345,-0.00905573
1704703685957574,0.00203007,-0.00372864,0.05514717,-0.00045725,0.00273674,-0.00693377,0.99997211,0.00276486,0.00086193,-0.00092546,-0.00386665,-0.00065368,-0.01330964
1704703685961210,0.00203791,-0.00372820,0.05514529,-0.00046038,0.00273653,-0.00694051,0.99997205,0.00221747,0.00019589,-0.00055711,-0.00173290,-0.00010407,-0.00370183
1704703685964847,0.00204711,-0.00372976,0.05513941,-0.00046193,0.00273471,-0.00694357,0.99997205,0.00249960,-0.00036597,-0.00150853,-0.00086531,-0.00099596,-0.00168103
1704703685968483,0.00200713,-0.00374219,0.05515534,-0.00045347,0.00275639,-0.00689393,0.99997234,-0.00962351,-0.00310643,0.00377950,0.00481129,0.01190453,0.02728450
1704703685972119,0.00200671,-0.00374214,0.05515747,-0.00044933,0.00275673,-0.00687702,0.99997246,-0.00108269,-0.00030393,0.00091120,0.00230292,0.00017499,0.00929799
1704703685975756,0.00200331,-0.00373855,0.05516031,-0.00044516,0.00275841,-0.00687687,0.99997246,-0.00094856,0.00085560,0.00079564,0.00229894,0.00090807,0.00007305
1704703685979392,0.00200544,-0.00373603,0.05516125,-0.00044247,0.00275579,-0.00688781,0.99997234,0.00042801,0.00070879,0.00031199,0.00145375,-0.00144983,-0.00601693
1704703685983028,0.00201778,-0.00373147,0.05515712,-0.00044092,0.00273757,-0.00690848,0.99997228,0.00309222,0.00119912,-0.00098694,0.00075204,-0.01003686,-0.01137115
1704703685986665,0.00202236,-0.00372900,0.05515639,-0.00043095,0.00273158,-0.00691372,0.99997228,0.00144516,0.00073316,-0.00028260,0.00545042,-0.00333046,-0.00289365
1704703685990301,0.00202428,-0.00372890,0.05515578,-0.00044229,0.00273527,-0.00693022,0.99997211,0.00062199,0.00009817,-0.00017969,-0.00624360,0.00207022,-0.00906034
1704703685993937,0.00201412,-0.00373473,0.05515037,-0.00044944,0.00273405,-0.00691342,0.99997222,-0.00244639,-0.00143001,-0.00135356,-0.00391238,-0.00064276,0.00925250
1704703685997574,0.00200553,-0.00373751,0.05515542,-0.00044584,0.00273776,-0.00690992,0.99997228,-0.00236942,-0.00083325,0.00110802,0.00199639,0.00202998,0.00191730
1704703686001210,0.00200509,-0.00373741,0.05515623,-0.00044361,0.00273743,-0.00689950,0.99997234,-0.00035053,-0.00005804,0.00031527,0.00124129,-0.00019160,0.00572985
1704703686004847,0.00200060,-0.00373320,0.05515800,-0.00044101,0.00274010,-0.00690074,0.99997234,-0.00114450,0.00103197,0.00046910,0.00143820,0.00146274,-0.00068872
1704703686008483,0.00200611,-0.00372901,0.05515674,-0.00044223,0.00273476,-0.00691758,0.99997222,0.00124306,0.00114103,-0.00026420,-0.00071499,-0.00293669,-0.00925838
1704703686012119,0.00201755,-0.00372398,0.05515312,-0.00044450,0.00272362,-0.00693942,0.99997211,0.00295250,0.00135839,-0.00092137,-0.00132715,-0.00612386,-0.01200699
1704703686015756,0.00203024,-0.00371970,0.05515033,-0.00042641,0.00271041,-0.00694406,0.99997211,0.00343458,0.00119502,-0.00078195,0.00988874,-0.00733596,-0.00257491
1704703686019392,0.00203487,-0.00371976,0.05514849,-0.00043516,0.00271259,-0.00695623,0.99997199,0.00149465,0.00010615,-0.00053514,-0.00481753,0.00123092,-0.00668192
1704703686023028,0.00202523,-0.00372950,0.05514558,-0.00045154,0.00271975,-0.00694270,0.99997211,-0.00223026,-0.00239521,-0.00077411,-0.00896359,0.00400038,0.00746762
1704703686026665,0.00201962,-0.00372984,0.05514777,-0.00044880,0.00272145,-0.00694314,0.99997211,-0.00161052,-0.00032664,0.00046406,0.00151267,0.00092929,-0.00024765
1704703686030301,0.00201847,-0.00372891,0.05514949,-0.00044523,0.00272474,-0.00693732,0.99997211,-0.00044822,0.00019536,0.00047056,0.00198276,0.00179190,0.00319650
1704703686033937,0.00202617,-0.00372810,0.05515104,-0.00044365,0.00272236,-0.00693541,0.99997211,0.00185500,0.00022165,0.00043165,0.00086616,-0.00131323,0.00104406
1704703686037574,0.00202845,-0.00372621,0.05515044,-0.00044286,0.00271354,-0.00695729,0.99997199,0.00075263,0.00048850,-0.00010513,0.00036779,-0.00485489,-0.01202803
1704703686041210,0.00202970,-0.00372571,0.05515023,-0.00044204,0.00271244,-0.00696585,0.99997193,0.00038514,0.00017294,-0.00006132,0.00043344,-0.00061269,-0.00471200
1704703686044847,0.00203770,-0.00372402,0.05514843,-0.00043390,0.00270525,-0.00697224,0.99997193,0.00201557,0.00043519,-0.00045154,0.00443750,-0.00398380,-0.00352364
1704703686048483,0.00204173,-0.00372477,0.05514754,-0.00043711,0.00270440,-0.00698062,0.99997187,0.00120127,-0.00013962,-0.00026683,-0.00178004,-0.00045678,-0.00460320
1704703686052119,0.00201623,-0.00374108,0.05514491,-0.00046536,0.00272891,-0.00696049,0.99997193,-0.00617713,-0.00404411,-0.00067502,-0.01541682,0.01359071,0.01110684
1704703686055756,0.00200940,-0.00374206,0.05514704,-0.00046406,0.00273122,-0.00696081,0.99997193,-0.00231546,-0.00065463,0.00045666,0.00072374,0.00126428,-0.00017858
1704703686059392,0.00200568,-0.00373963,0.05514953,-0.00045869,0.00273460,-0.00695489,0.99997199,-0.00115588,0.00053501,0.00066030,0.00297400,0.00184429,0.00325093
