timestamp,thrust[0],thrust[1],thrust[2],thrust[3]
1691753491369088,0.23800001,0.25700000,0.23700000,0.22400001
1691753491379137,0.23000000,0.24800000,0.24200000,0.23300000
1691753491389111,0.23700000,0.25299999,0.23700000,0.23199999
1691753491399154,0.23400000,0.24400000,0.24699999,0.22900000
1691753491409201,0.22600000,0.24699999,0.24400000,0.23600000
1691753491419226,0.23999999,0.25400001,0.23899999,0.22600000
1691753491429362,0.23700000,0.24600001,0.24500000,0.22700000
1691753491439264,0.22700000,0.24600001,0.24500000,0.23800001
1691753491449328,0.23600000,0.25400001,0.23600000,0.22700000
1691753491459407,0.22499999,0.23899999,0.25099999,0.23700000
1691753491469503,0.22800000,0.24500000,0.25099999,0.23199999
1691753491479378,0.22000000,0.24600001,0.24699999,0.24400000
1691753491489378,0.23100001,0.25000000,0.24300000,0.23100001
1691753491499363,0.23400000,0.25200000,0.24200000,0.22800000
1691753491509470,0.22700000,0.24900000,0.24500000,0.23500000
1691753491519739,0.23700000,0.25299999,0.23999999,0.22800000
1691753491529466,0.23700000,0.24200000,0.24600001,0.22700000
1691753491540013,0.22800000,0.23899999,0.25400001,0.23100001
1691753491549478,0.22600000,0.25099999,0.23800001,0.23300000
1691753491560298,0.22700000,0.23999999,0.24800000,0.23300000
1691753491569061,0.23600000,0.25299999,0.23899999,0.22400001
1691753491579095,0.22600000,0.24500000,0.24600001,0.23600000
1691753491589082,0.22800000,0.24600001,0.24500000,0.23300000
1691753491599088,0.22900000,0.24300000,0.24699999,0.23300000
1691753491609698,0.23800001,0.24100000,0.24600001,0.22400001
1691753491619400,0.22100000,0.25500000,0.24200000,0.23999999
1691753491629345,0.22900000,0.24600001,0.25000000,0.23000000
1691753491639304,0.23199999,0.23899999,0.25500000,0.23300000
1691753491649796,0.22600000,0.25600001,0.23700000,0.23700000
1691753491659439,0.23500000,0.23700000,0.25700000,0.22600000
1691753491669404,0.23700000,0.24900000,0.23999999,0.22600000
1691753491679352,0.24200000,0.25700000,0.23600000,0.21699999
1691753491689335,0.22800000,0.25200000,0.24200000,0.23199999
1691753491699352,0.22499999,0.24600001,0.24800000,0.23400000
1691753491709418,0.24300000,0.25500000,0.23700000,0.22100000
1691753491719457,0.22400001,0.25500000,0.23800001,0.23600000
1691753491729486,0.23999999,0.25299999,0.23999999,0.22100000
1691753491739451,0.23800001,0.24699999,0.24699999,0.22100000
1691753491749461,0.22800000,0.25299999,0.24100000,0.23100001
1691753491759065,0.22000000,0.24699999,0.24900000,0.23899999
1691753491769074,0.23300000,0.24600001,0.24699999,0.22499999
1691753491779098,0.22200000,0.23700000,0.25200000,0.23600000
1691753491789583,0.22800000,0.25400001,0.23999999,0.23199999
1691753491799682,0.23300000,0.24500000,0.24699999,0.22800000
1691753491809156,0.24100000,0.24500000,0.24400000,0.21900000
1691753491819191,0.22400001,0.25299999,0.23800001,0.23400000
1691753491829217,0.22800000,0.23899999,0.25200000,0.23300000
1691753491839228,0.23500000,0.25299999,0.24300000,0.22800000
1691753491849231,0.23700000,0.25099999,0.23899999,0.22600000
1691753491859283,0.23300000,0.24100000,0.25299999,0.22900000
1691753491869284,0.22700000,0.25099999,0.24300000,0.23100001
1691753491879335,0.22400001,0.24400000,0.24500000,0.23500000
1691753491889799,0.23400000,0.24200000,0.24900000,0.22800000
1691753491899311,0.22400001,0.24500000,0.24800000,0.23400000
1691753491909320,0.23300000,0.25799999,0.23800001,0.23199999
1691753491919414,0.23100001,0.24400000,0.25099999,0.23400000
1691753491929440,0.22499999,0.24300000,0.25400001,0.23600000
1691753491939444,0.23600000,0.26100001,0.23600000,0.22400001
1691753491949408,0.22499999,0.24100000,0.25500000,0.23000000
1691753491959442,0.22499999,0.24600001,0.24900000,0.23500000
1691753491969645,0.22700000,0.24100000,0.25299999,0.23000000
1691753491979522,0.23300000,0.25600001,0.23600000,0.22900000
1691753491989515,0.22700000,0.25999999,0.23600000,0.23500000
1691753491999567,0.23899999,0.24400000,0.25000000,0.22300000
1691753492009038,0.22900000,0.25099999,0.24600001,0.23800001
1691753492019160,0.22700000,0.24400000,0.25200000,0.23100001
1691753492029149,0.23800001,0.25799999,0.23999999,0.22700000
1691753492039137,0.22700000,0.24500000,0.25500000,0.23600000
1691753492049144,0.23000000,0.24300000,0.25099999,0.23300000
1691753492059171,0.23500000,0.25200000,0.23999999,0.23199999
1691753492069262,0.22800000,0.25299999,0.24800000,0.23899999
1691753492079762,0.23300000,0.24400000,0.25700000,0.23400000
1691753492089262,0.23199999,0.25700000,0.24400000,0.23600000
1691753492099273,0.23300000,0.24200000,0.25700000,0.23500000
1691753492109941,0.23600000,0.23999999,0.25400001,0.22499999
1691753492119405,0.23100001,0.25900000,0.23600000,0.23300000
1691753492129963,0.23300000,0.24500000,0.24800000,0.22700000
1691753492139472,0.22300000,0.24900000,0.24900000,0.23600000
1691753492149492,0.22700000,0.24200000,0.24900000,0.23300000
1691753492159480,0.23300000,0.24699999,0.24900000,0.22600000
1691753492169563,0.23400000,0.24500000,0.24600001,0.22700000
1691753492179532,0.21600001,0.24200000,0.25299999,0.24100000
1691753492189504,0.22200000,0.24900000,0.24500000,0.23400000
1691753492200015,0.23899999,0.24900000,0.24100000,0.21900000
1691753492209544,0.23400000,0.24500000,0.24400000,0.22499999
1691753492219182,0.21699999,0.23800001,0.25600001,0.23999999
1691753492229195,0.22700000,0.25200000,0.23999999,0.23300000
1691753492239661,0.22700000,0.24400000,0.25200000,0.23000000
1691753492249169,0.23300000,0.24699999,0.24800000,0.22800000
1691753492259236,0.22499999,0.25700000,0.23800001,0.23400000
1691753492269253,0.22800000,0.24900000,0.25000000,0.22900000
1691753492279280,0.23800001,0.25600001,0.23999999,0.22200000
1691753492289286,0.22200000,0.23999999,0.25400001,0.23999999
1691753492299277,0.23400000,0.26300001,0.23400000,0.22400001
1691753492309428,0.23100001,0.25000000,0.24400000,0.22700000
1691753492320875,0.22700000,0.24500000,0.25099999,0.23400000
1691753492329547,0.22400001,0.25000000,0.24400000,0.23700000
1691753492339389,0.21699999,0.25000000,0.24600001,0.23999999
1691753492349544,0.23500000,0.26199999,0.23199999,0.22100000
1691753492359464,0.22700000,0.24600001,0.24500000,0.23000000
1691753492370014,0.22499999,0.24699999,0.24500000,0.23300000
1691753492379516,0.23300000,0.25900000,0.23500000,0.22499999
1691753492389603,0.22200000,0.23500000,0.25700000,0.23600000
1691753492399129,0.23899999,0.26100001,0.23600000,0.21799999
1691753492409637,0.21799999,0.24400000,0.25000000,0.23500000
1691753492419132,0.22499999,0.24500000,0.25099999,0.23000000
1691753492429205,0.22600000,0.24900000,0.24400000,0.23199999
1691753492439222,0.22000000,0.23899999,0.25500000,0.23700000
1691753492449224,0.23500000,0.25400001,0.24200000,0.22300000
1691753492459881,0.22900000,0.24800000,0.25200000,0.22700000
1691753492469256,0.22499999,0.25000000,0.24800000,0.23199999
1691753492479419,0.23000000,0.25700000,0.23600000,0.23000000
1691753492489322,0.22300000,0.23500000,0.26400000,0.23500000
1691753492499442,0.22499999,0.25700000,0.23999999,0.23199999
1691753492509340,0.22300000,0.24800000,0.25000000,0.23100001
1691753492519971,0.23300000,0.24900000,0.24699999,0.22499999
1691753492529391,0.22800000,0.25000000,0.24600001,0.23000000
1691753492539386,0.23500000,0.25600001,0.23999999,0.22300000
1691753492549455,0.22700000,0.24699999,0.24800000,0.23000000
1691753492559434,0.22900000,0.24600001,0.25200000,0.22600000
1691753492569496,0.23100001,0.25299999,0.24400000,0.22499999
1691753492579493,0.22499999,0.24500000,0.24800000,0.23400000
1691753492589480,0.22400001,0.25000000,0.24300000,0.23500000
1691753492599475,0.23199999,0.25000000,0.24400000,0.22400001
