timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z
1704712213124905,0.00330401,-0.00115001,0.05501622,0.00042620,0.00338004,-0.00485685,0.99998236,0.00105261,-0.00016085,0.00010032,0.00010888,-0.00039403,-0.00006859
1704712213128541,0.00330785,-0.00114988,0.05501255,0.00042667,0.00337846,-0.00485662,0.99998242,0.00105772,0.00001462,-0.00089806,0.00025935,-0.00087273,0.00012196
1704712213132177,0.00327824,-0.00113674,0.05502094,0.00042851,0.00338496,-0.00485356,0.99998236,-0.00720671,0.00324904,0.00198094,0.00103255,0.00357268,0.00168391
1704712213135814,0.00327766,-0.00113325,0.05502154,0.00042481,0.00337929,-0.00486169,0.99998236,-0.00087880,0.00119134,0.00035062,-0.00206528,-0.00310920,-0.00446823
1704712213139450,0.00328335,-0.00112832,0.05501879,0.00041950,0.00336333,-0.00487577,0.99998236,0.00131774,0.00133998,-0.00064344,-0.00298986,-0.00875855,-0.00773615
1704712213143087,0.00328286,-0.00112704,0.05501912,0.00042081,0.00336191,-0.00487403,0.99998236,0.00001235,0.00045325,0.00001641,0.00072210,-0.00078700,0.00095682
1704712213146723,0.00328367,-0.00112633,0.05501904,0.00042058,0.00335924,-0.00487202,0.99998236,0.00020181,0.00022016,-0.00001949,-0.00013022,-0.00146942,0.00110548
1704712213150359,0.00328519,-0.00112567,0.05501786,0.00041674,0.00335394,-0.00488074,0.99998236,0.00039693,0.00018530,-0.00029186,-0.00214120,-0.00290075,-0.00479605
1704712213153996,0.00327857,-0.00113252,0.05501606,0.00041184,0.00336060,-0.00485971,0.99998242,-0.00159540,-0.00167338,-0.00047500,-0.00264275,0.00367122,0.01157728
1704712213157632,0.00327402,-0.00113390,0.05502031,0.00042392,0.00335728,-0.00485440,0.99998248,-0.00128611,-0.00051064,0.00100071,0.00664697,-0.00186224,0.00289775
1704712213161268,0.00325065,-0.00113657,0.05503658,0.00043874,0.00338024,-0.00487126,0.99998230,-0.00590476,-0.00071114,0.00412149,0.00818236,0.01259778,-0.00929777
1704712213164905,0.00325043,-0.00113514,0.05504085,0.00044836,0.00338239,-0.00487010,0.99998230,-0.00065500,0.00028042,0.00147560,0.00529702,0.00115533,0.00062227
1704712213168541,0.00325076,-0.00113395,0.05504187,0.00045041,0.00338138,-0.00487133,0.99998230,0.00001510,0.00032194,0.00040147,0.00112593,-0.00056060,-0.00068175
1704712213172177,0.00328305,-0.00113727,0.05503672,0.00044422,0.00337390,-0.00488035,0.99998230,0.00797840,-0.00078713,-0.00123273,-0.00344296,-0.00409712,-0.00494855
1704712213175814,0.00330436,-0.00113929,0.05503356,0.00043572,0.00336543,-0.00490951,0.99998218,0.00607464,-0.00057962,-0.00090472,-0.00475019,-0.00462427,-0.01602384
1704712213179450,0.00330690,-0.00114006,0.05503210,0.00043088,0.00336752,-0.00491684,0.99998212,0.00124640,-0.00024876,-0.00045193,-0.00267207,0.00116408,-0.00402181
1704712213183086,0.00330285,-0.00114181,0.05503471,0.00043267,0.00336562,-0.00491959,0.99998212,-0.00087552,-0.00045675,0.00059815,0.00097675,-0.00105362,-0.00151740
1704712213186723,0.00323674,-0.00115541,0.05505081,0.00043746,0.00337877,-0.00491395,0.99998212,-0.01641459,-0.00340478,0.00403549,0.00267953,0.00722143,0.00309553
1704712213190359,0.00323510,-0.00115578,0.05505381,0.00044137,0.00338218,-0.00491444,0.99998212,-0.00207673,-0.00043956,0.00115260,0.00215809,0.00186077,-0.00027277
1704712213193996,0.00323405,-0.00115602,0.05505533,0.00044940,0.00338267,-0.00491179,0.99998212,-0.00047232,-0.00010335,0.00049358,0.00442125,0.00024894,0.00143981
1704712213197632,0.00323320,-0.00115622,0.05505576,0.00045036,0.00338305,-0.00491151,0.99998212,-0.00025607,-0.00006068,0.00015516,0.00053218,0.00020452,0.00015111
1704712213201268,0.00325514,-0.00116256,0.05505525,0.00045107,0.00338347,-0.00491152,0.99998212,0.00539385,-0.00157070,-0.00010843,0.00038911,0.00023012,-0.00000494
1704712213204905,0.00326841,-0.00116221,0.05504263,0.00042519,0.00337058,-0.00495053,0.99998194,0.00382492,-0.00007334,-0.00312909,-0.01433880,-0.00700548,-0.02140638
1704712213208541,0.00327766,-0.00117116,0.05503331,0.00036569,0.00335907,-0.00500403,0.99998176,0.00267463,-0.00221961,-0.00261919,-0.03285636,-0.00616057,-0.02932089
1704712213212177,0.00326923,-0.00117073,0.05504435,0.00041835,0.00336920,-0.00501584,0.99998164,-0.00180983,-0.00011896,0.00245999,0.02896779,0.00543292,-0.00659485
1704712213215814,0.00326538,-0.00116457,0.05504772,0.00044707,0.00336192,-0.00500377,0.99998170,-0.00113641,0.00150980,0.00108296,0.01579512,-0.00408759,0.00658321
1704712213219450,0.00326190,-0.00115969,0.05504956,0.00046262,0.00335569,-0.00499730,0.99998176,-0.00097337,0.00135792,0.00056302,0.00855008,-0.00346922,0.00353037
1704712213223087,0.00325679,-0.00115635,0.05505396,0.00046270,0.00334811,-0.00501170,0.99998170,-0.00136285,0.00096470,0.00114571,-0.00000366,-0.00416836,-0.00792258
1704712213226723,0.00325799,-0.00115519,0.05505385,0.00046479,0.00334654,-0.00501398,0.99998170,0.00015888,0.00038295,0.00008905,0.00114281,-0.00086678,-0.00125901
1704712213230359,0.00325428,-0.00115161,0.05505551,0.00047388,0.00333865,-0.00500701,0.99998176,-0.00089975,0.00092348,0.00041857,0.00498754,-0.00436678,0.00381518
1704712213233996,0.00325835,-0.00114951,0.05505453,0.00046660,0.00332145,-0.00501116,0.99998182,0.00091291,0.00061377,-0.00019846,-0.00405421,-0.00943539,-0.00227320
1704712213237632,0.00325877,-0.00114758,0.05505914,0.00046825,0.00331813,-0.00500910,0.99998182,0.00019596,0.00053834,0.00111721,0.00090245,-0.00183567,0.00112910
1704712213241268,0.00323922,-0.00114863,0.05506603,0.00044641,0.00329554,-0.00493175,0.99998230,-0.00480831,-0.00020449,0.00181711,-0.01193682,-0.01238104,0.04258161
1704712213244905,0.00325275,-0.00114949,0.05507285,0.00042104,0.00323677,-0.00490279,0.99998266,0.00285138,-0.00023184,0.00186859,-0.01405550,-0.03225737,0.01595738
1704712213248541,0.00324396,-0.00114147,0.05508019,0.00040730,0.00314296,-0.00481939,0.99998337,-0.00188058,0.00195620,0.00200313,-0.00765619,-0.05158428,0.04587698
1704712213252177,0.00321499,-0.00113411,0.05510750,0.00038909,0.00308010,-0.00476325,0.99998385,-0.00734760,0.00201843,0.00695114,-0.01008469,-0.03454181,0.03089729
1704712213255814,0.00322006,-0.00113556,0.05511852,0.00030722,0.00291446,-0.00467306,0.99998480,0.00050391,-0.00015283,0.00342882,-0.04529249,-0.09088261,0.04969469
1704712213259450,0.00321990,-0.00112819,0.05513948,0.00026264,0.00267069,-0.00461410,0.99998575,0.00001128,0.00180519,0.00552546,-0.02504925,-0.13398504,0.03245647
1704712213263087,0.00322959,-0.00111785,0.05518145,0.00015557,0.00226834,-0.00453562,0.99998713,0.00239541,0.00273588,0.01092846,-0.05976604,-0.22098456,0.04323469
1704712213266723,0.00322489,-0.00110813,0.05520145,0.00002051,0.00177289,-0.00447150,0.99998844,-0.00091819,0.00268093,0.00605256,-0.07542854,-0.27218410,0.03536014
1704712213270359,0.00323069,-0.00110262,0.05522585,-0.00018427,0.00120215,-0.00440021,0.99998957,0.00134053,0.00163253,0.00664290,-0.11394663,-0.31342703,0.03934672
1704712213273996,0.00322985,-0.00110516,0.05524619,-0.00049680,0.00059777,-0.00440240,0.99998999,-0.00007262,-0.00046004,0.00569942,-0.17332637,-0.33159193,-0.00104147
1704712213277632,0.00322017,-0.00107711,0.05531874,-0.00069114,-0.00020896,-0.00427409,0.99999058,-0.00239691,0.00688052,0.01850287,-0.10874959,-0.44322312,0.07077801
1704712213281268,0.00318170,-0.00104689,0.05539687,-0.00080194,-0.00076786,-0.00413642,0.99999082,-0.00974833,0.00816767,0.02118410,-0.06223550,-0.30710256,0.07589041
1704712213284905,0.00314811,-0.00102528,0.05542354,-0.00094294,-0.00131215,-0.00403487,0.99999052,-0.00928666,0.00616840,0.00874314,-0.07878212,-0.29892880,0.05598032
1704712213288541,0.00309686,-0.00098411,0.05551089,-0.00094453,-0.00192914,-0.00376879,0.99999058,-0.01360528,0.01079687,0.02246797,-0.00234891,-0.33923191,0.14667107
1704712213292177,0.00307580,-0.00095719,0.05554757,-0.00097093,-0.00238501,-0.00363192,0.99999011,-0.00658921,0.00775044,0.01134832,-0.01557782,-0.25062254,0.07548758
1704712213295814,0.00302849,-0.00092336,0.05559902,-0.00102330,-0.00273901,-0.00350333,0.99998957,-0.01235306,0.00914347,0.01386157,-0.02964916,-0.19449154,0.07082249
1704712213299450,0.00296098,-0.00088392,0.05564773,-0.00104080,-0.00298587,-0.00339344,0.99998921,-0.01793594,0.01067204,0.01344256,-0.01025292,-0.13568552,0.06055190
1704712213303087,0.00289382,-0.00085097,0.05564858,-0.00107587,-0.00313772,-0.00332832,0.99998897,-0.01841013,0.00922391,0.00157945,-0.01966650,-0.08340061,0.03583750
1704712213306723,0.00283809,-0.00081905,0.05567271,-0.00106076,-0.00328029,-0.00320319,0.99998891,-0.01564206,0.00882463,0.00611936,0.00784232,-0.07837531,0.06893486
1704712213310359,0.00273118,-0.00076835,0.05565576,-0.00106353,-0.00335055,-0.00315991,0.99998879,-0.02800160,0.01342313,-0.00356402,-0.00172268,-0.03861849,0.02384446
1704712213313996,0.00250338,-0.00069319,0.05566696,-0.00096366,-0.00332493,-0.00286952,0.99998987,-0.05911013,0.01992860,0.00240578,0.05442325,0.01407363,0.15985282
