timestamp,thrust[0],thrust[1],thrust[2],thrust[3]
1704716169391939,0.06200000,0.08200000,0.05600000,0.08000000
1704716169401494,0.06700000,0.06500000,0.05600000,0.05600000
1704716169412052,0.07300000,0.06400000,0.06600000,0.05600000
1704716169421751,0.06100000,0.05600000,0.06700000,0.05800000
1704716169431637,0.05600000,0.07100000,0.06900000,0.08100000
1704716169442130,0.05600000,0.08200000,0.06500000,0.09000000
1704716169451615,0.05600000,0.07600000,0.05700000,0.07700000
1704716169461645,0.06200000,0.05900000,0.05800000,0.05600000
1704716169471817,0.07400000,0.06100000,0.06900000,0.05600000
1704716169481857,0.06300000,0.05600000,0.06300000,0.05800000
1704716169491908,0.27599999,0.05600000,0.27200001,0.16800000
1704716169501767,0.19100000,0.48800001,0.05600000,0.41299999
1704716169511806,0.21400000,0.50099999,0.05600000,0.31999999
1704716169521836,0.16500001,0.33500001,0.15300000,0.25400001
1704716169531855,0.23000000,0.28299999,0.13500001,0.23000000
1704716169541832,0.25000000,0.10200000,0.26800001,0.18900000
1704716169551872,0.22300000,0.05700000,0.30599999,0.19200000
1704716169561931,0.33600000,0.05600000,0.41600001,0.19800000
1704716169571457,0.15800001,0.11400000,0.22000000,0.19700000
1704716169581508,0.12800001,0.17900001,0.14900000,0.20800000
1704716169592003,0.13699999,0.23300000,0.09300000,0.20299999
1704716169601527,0.14600000,0.20200001,0.12800001,0.18799999
1704716169611490,0.14600000,0.22000000,0.11800000,0.18300000
1704716169621512,0.13400000,0.26800001,0.07500000,0.20700000
1704716169631503,0.16700000,0.23400000,0.11700000,0.18900000
1704716169641556,0.19000000,0.22700000,0.15300000,0.17500000
1704716169651493,0.35800001,0.05600000,0.41700000,0.12300000
1704716169661508,0.21699999,0.30599999,0.13200000,0.16200000
1704716169671580,0.23899999,0.27399999,0.15300000,0.16900000
1704716169681561,0.26600000,0.14800000,0.24800000,0.10500000
1704716169692045,0.18099999,0.18200000,0.20700000,0.18099999
1704716169701545,0.19900000,0.19300000,0.18099999,0.15400000
1704716169711630,0.22200000,0.17000000,0.20700000,0.12800001
1704716169722075,0.25000000,0.11600000,0.24800000,0.10000000
1704716169731707,0.18300000,0.18099999,0.19300000,0.16800000
1704716169741726,0.15300000,0.19100000,0.18200000,0.19900000
1704716169751731,0.17200001,0.20200001,0.16800000,0.18300000
1704716169761710,0.12899999,0.20999999,0.16300000,0.22000000
1704716169771982,0.15200000,0.22300000,0.15099999,0.20299999
1704716169781862,0.16100000,0.25400001,0.11900000,0.19400001
1704716169791874,0.14900000,0.21900000,0.15899999,0.20800000
1704716169801442,0.21300000,0.19599999,0.19700000,0.14600000
1704716169812011,0.19700000,0.18900000,0.20800000,0.16300000
1704716169821640,0.15800001,0.23600000,0.15600000,0.21900000
1704716169831520,0.23300000,0.12000000,0.27500001,0.14100000
1704716169841604,0.16300000,0.20100001,0.18700001,0.21900000
1704716169851532,0.20999999,0.14300001,0.24500000,0.16500001
1704716169862023,0.17700000,0.17500000,0.20999999,0.19000000
1704716169872160,0.18500000,0.22300000,0.16400000,0.18000001
1704716169881681,0.17900001,0.21500000,0.17500000,0.19599999
1704716169891681,0.20400000,0.16500001,0.22600000,0.17800000
1704716169901695,0.16100000,0.21600001,0.17299999,0.22499999
1704716169911698,0.14000000,0.25400001,0.14000000,0.23700000
1704716169921785,0.18099999,0.26400000,0.12700000,0.19800000
1704716169931760,0.16900000,0.25200000,0.14200000,0.20900001
1704716169941699,0.18900000,0.21300000,0.18700001,0.19000000
1704716169951703,0.22600000,0.17100000,0.22800000,0.15500000
1704716169961741,0.13100000,0.28600001,0.11100000,0.25500000
1704716169971730,0.19700000,0.18300000,0.22100000,0.19900000
1704716169981748,0.24300000,0.10700000,0.28700000,0.15400000
1704716169991749,0.17000000,0.21500000,0.17500000,0.22900000
1704716170001744,0.20600000,0.16599999,0.22900000,0.18000001
1704716170011833,0.19000000,0.18000001,0.21799999,0.19000000
1704716170021801,0.17200001,0.19900000,0.20299999,0.20900001
1704716170031831,0.18300000,0.22800000,0.18799999,0.20400000
1704716170041810,0.21100000,0.24900000,0.18099999,0.20100001
1704716170051890,0.16500001,0.26499999,0.17100000,0.24500000
1704716170061883,0.18300000,0.27300000,0.16000000,0.23000000
1704716170071953,0.18900000,0.22900000,0.19800000,0.23000000
1704716170082278,0.19800000,0.25099999,0.17299999,0.21600001
1704716170094821,0.22000000,0.22700000,0.20200001,0.19499999
1704716170102044,0.21300000,0.21300000,0.22200000,0.19100000
1704716170111558,0.15899999,0.28200001,0.14500000,0.25500000
1704716170121623,0.25500000,0.17700000,0.25999999,0.16599999
1704716170131624,0.25299999,0.17500000,0.25999999,0.16900000
1704716170141762,0.20800000,0.17000000,0.26100001,0.21699999
1704716170152191,0.20299999,0.20500000,0.23000000,0.21600001
1704716170161727,0.20100001,0.23100001,0.20800000,0.21699999
1704716170171786,0.20100001,0.24200000,0.19599999,0.22100000
1704716170182093,0.20400000,0.25700000,0.18600000,0.22499999
1704716170191754,0.19599999,0.25600001,0.18900000,0.23700000
1704716170201757,0.20100001,0.25200000,0.19900000,0.24300000
