timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1704701147099656,-0.00957681,-0.01436521,9.94072533,0.01278317,-0.02663161,-0.02130529
1704701147101541,-0.01436521,-0.00957681,9.94072533,0.01597897,-0.03302320,-0.02130529
1704701147103598,-0.01436521,-0.01436521,9.93593693,0.02130529,-0.03089267,-0.00639159
1704701147105628,-0.01436521,-0.02394202,9.92636013,0.01917476,-0.02237055,0.00426106
1704701147107520,-0.00957681,-0.02873042,9.92636013,0.01810949,-0.01491370,0.00852212
1704701147109579,-0.01436521,-0.02873042,9.93114853,0.01810949,-0.01597897,0.00000000
1704701147111554,-0.01436521,-0.02394202,9.93593693,0.01384844,-0.02130529,-0.01704423
1704701147113601,-0.00957681,-0.02394202,9.94072533,0.01491370,-0.02450108,-0.02769688
1704701147115601,-0.00957681,-0.02873042,9.93593693,0.01810949,-0.02556635,-0.02237055
1704701147117563,-0.00957681,-0.03351882,9.92636013,0.02130529,-0.01917476,-0.00426106
1704701147119547,-0.00957681,-0.03351882,9.92157173,0.02876214,-0.01597897,0.01065264
1704701147121621,-0.00957681,-0.03351882,9.93114853,0.02024002,-0.01384844,0.00426106
1704701147123612,-0.00957681,-0.02873042,9.93114853,0.01597897,-0.01384844,-0.00532632
1704701147125553,-0.00478840,-0.02873042,9.93114853,0.01491370,-0.01597897,-0.02450108
1704701147127540,-0.00478840,-0.03351882,9.93114853,0.02130529,-0.01704423,-0.01171791
1704701147129603,-0.00478840,-0.03351882,9.92636013,0.02237055,-0.02130529,0.00106526
1704701147131611,-0.00478840,-0.02873042,9.92636013,0.02450108,-0.02024002,0.00745685
1704701147133640,-0.00478840,-0.02873042,9.92636013,0.01810949,-0.01491370,0.00319579
1704701147135549,0.00000000,-0.02873042,9.92636013,0.01171791,-0.01065264,-0.01171791
1704701147137534,0.00478840,-0.02873042,9.93114853,0.01278317,-0.00852212,-0.02450108
1704701147139683,0.00478840,-0.02394202,9.93114853,0.02237055,-0.02343582,-0.01917476
1704701147141569,0.00000000,-0.02394202,9.93114853,0.02876214,-0.02556635,-0.01171791
1704701147143546,0.00000000,-0.01915361,9.93114853,0.02876214,-0.02556635,0.00000000
1704701147145552,0.00478840,-0.02873042,9.92636013,0.01384844,-0.01597897,0.00745685
1704701147147586,0.00957681,-0.02394202,9.92636013,0.00958738,-0.00958738,-0.00426106
1704701147149583,0.00478840,-0.02394202,9.93114853,0.00958738,-0.00958738,-0.01597897
1704701147151593,0.00000000,-0.01436521,9.93593693,0.01704423,-0.01810949,-0.01597897
1704701147153547,-0.00478840,-0.01436521,9.93593693,0.02450108,-0.02769688,-0.00745685
1704701147155597,-0.00478840,-0.01915361,9.92636013,0.02130529,-0.03302320,0.00426106
1704701147157573,0.00000000,-0.01915361,9.92157173,0.01917476,-0.02237055,-0.00426106
1704701147159583,0.00000000,-0.01915361,9.92157173,0.01065264,-0.01597897,-0.00426106
1704701147161538,-0.00478840,-0.00957681,9.92636013,0.01171791,-0.01704423,-0.01384844
1704701147163635,-0.00957681,-0.00478840,9.93114853,0.01917476,-0.02663161,-0.01597897
1704701147165613,-0.00957681,-0.00478840,9.92636013,0.02343582,-0.03089267,-0.00852212
1704701147167579,-0.00957681,-0.01436521,9.91678333,0.02769688,-0.03621899,-0.00426106
1704701147169558,-0.00957681,-0.00957681,9.91199493,0.01917476,-0.03089267,-0.00213053
1704701147171611,-0.00957681,-0.00478840,9.91678333,0.01278317,-0.02450108,0.00000000
1704701147173555,-0.00957681,-0.00478840,9.91678333,0.00639159,-0.01704423,-0.00426106
1704701147175627,-0.00957681,0.00000000,9.92157173,0.00532632,-0.01597897,-0.00852212
1704701147177538,-0.00957681,-0.00478840,9.91678333,0.01065264,-0.02024002,-0.01065264
1704701147179552,-0.00957681,-0.00957681,9.91199493,0.02024002,-0.02556635,-0.01704423
1704701147181646,-0.00957681,-0.00957681,9.90720654,0.01597897,-0.02556635,0.00213053
1704701147183618,-0.00957681,0.00000000,9.90720654,0.01065264,-0.02343582,0.00319579
1704701147185543,-0.00478840,0.00000000,9.90720654,0.00532632,-0.01171791,-0.00213053
1704701147187567,0.00000000,-0.00478840,9.90720654,0.00000000,-0.00745685,-0.00745685
1704701147189625,0.00000000,-0.00957681,9.90720654,0.01278317,-0.01171791,-0.01491370
1704701147191545,0.00000000,-0.00957681,9.90720654,0.02343582,-0.02556635,-0.01597897
1704701147193608,0.00000000,-0.00957681,9.90241814,0.02982740,-0.02663161,-0.01278317
1704701147195558,0.00000000,-0.00478840,9.90241814,0.01917476,-0.02024002,-0.00532632
1704701147197566,0.00957681,-0.01436521,9.90241814,0.00532632,-0.00426106,0.00426106
1704701147199630,0.01436521,-0.01915361,9.89762974,-0.00106526,0.00000000,-0.00106526
1704701147201562,0.00478840,-0.01915361,9.90241814,0.00639159,-0.01065264,-0.00745685
1704701147203637,0.00000000,-0.01436521,9.90241814,0.01917476,-0.02663161,-0.01171791
1704701147205635,0.00000000,-0.01436521,9.89762974,0.02450108,-0.03089267,-0.01491370
1704701147207558,0.00000000,-0.01436521,9.89284134,0.02024002,-0.01917476,-0.00319579
1704701147209545,0.00478840,-0.02394202,9.88805294,0.00958738,-0.00745685,0.00639159
1704701147211580,0.00478840,-0.02394202,9.89284134,0.00958738,-0.00639159,-0.00319579
1704701147213648,0.00000000,-0.02394202,9.89284134,0.01171791,-0.01491370,-0.00639159
1704701147215645,-0.00957681,-0.02394202,9.89762974,0.02556635,-0.02876214,-0.01384844
1704701147217584,-0.00957681,-0.02873042,9.89284134,0.02982740,-0.03089267,-0.01810949
1704701147219598,-0.00478840,-0.02873042,9.88805294,0.02450108,-0.02343582,-0.01491370
1704701147221629,-0.00957681,-0.03351882,9.88805294,0.01278317,-0.01278317,-0.00213053
1704701147223618,-0.00957681,-0.03351882,9.89284134,0.00958738,-0.01065264,0.00319579
1704701147225598,-0.01915361,-0.02873042,9.89762974,0.01491370,-0.01810949,0.00745685
1704701147227533,-0.01915361,-0.03351882,9.89284134,0.02450108,-0.02769688,-0.01065264
1704701147229589,-0.01915361,-0.03351882,9.89284134,0.03621899,-0.03195793,-0.02982740
1704701147231629,-0.01915361,-0.03830723,9.88805294,0.03621899,-0.02982740,-0.01810949
1704701147233583,-0.01436521,-0.02873042,9.89284134,0.03089267,-0.02130529,0.00000000
1704701147235581,-0.01915361,-0.02873042,9.89284134,0.01278317,-0.01810949,0.01491370
1704701147237562,-0.01436521,-0.02873042,9.89284134,0.01065264,-0.01810949,0.00852212
1704701147239622,-0.01436521,-0.03351882,9.89284134,0.02130529,-0.02556635,-0.01171791
1704701147241615,-0.01436521,-0.02873042,9.89284134,0.03621899,-0.02982740,-0.02663161
1704701147243550,-0.01436521,-0.02394202,9.89762974,0.03834952,-0.02769688,-0.02130529
1704701147245578,-0.01436521,-0.01436521,9.89762974,0.02556635,-0.02450108,-0.00426106
1704701147247592,-0.00957681,-0.01436521,9.90241814,0.00852212,-0.01491370,0.00852212
1704701147249581,-0.00478840,-0.01915361,9.90241814,0.00106526,-0.01597897,0.01491370
1704701147251573,0.00000000,-0.01436521,9.90241814,0.00852212,-0.01917476,-0.00745685
1704701147253606,-0.00478840,-0.00957681,9.90241814,0.02343582,-0.02876214,-0.02237055
1704701147255673,-0.00478840,0.00000000,9.90720654,0.03302320,-0.03089267,-0.02237055
1704701147257619,0.00000000,-0.00478840,9.90241814,0.02343582,-0.02130529,-0.00639159
1704701147259653,0.00957681,-0.00478840,9.89762974,0.00426106,-0.00958738,0.01491370
1704701147261690,0.00957681,-0.01436521,9.89284134,-0.00319579,-0.00852212,0.01384844
1704701147263610,0.00957681,-0.00957681,9.89284134,0.00426106,-0.01810949,-0.00319579
1704701147265603,0.00478840,-0.00957681,9.89762974,0.01917476,-0.02769688,-0.02663161
1704701147267557,0.00957681,0.00000000,9.89284134,0.02343582,-0.02663161,-0.02982740
1704701147269549,0.01436521,-0.00478840,9.89284134,0.02343582,-0.01384844,-0.01278317
1704701147271642,0.01915361,-0.00957681,9.88326454,0.00745685,-0.00639159,0.00958738
1704701147273598,0.01915361,-0.01436521,9.88326454,0.00106526,-0.00852212,0.01384844
1704701147275566,0.00957681,-0.00957681,9.88326454,0.00000000,-0.01810949,0.00426106
1704701147277561,0.00957681,-0.00478840,9.88805294,0.01704423,-0.02663161,-0.02130529
1704701147279609,0.00957681,-0.00478840,9.88326454,0.02663161,-0.02450108,-0.03089267
1704701147281615,0.01436521,-0.00478840,9.87847614,0.02450108,-0.01491370,-0.02237055
1704701147283625,0.00957681,-0.00957681,9.87847614,0.00852212,-0.01065264,0.01384844
1704701147285581,0.00478840,-0.00957681,9.88326454,0.00000000,-0.01491370,0.02130529
1704701147287599,0.00000000,-0.00478840,9.88805294,-0.00426106,-0.02450108,0.01171791
1704701147289620,0.00000000,-0.00478840,9.88805294,0.00319579,-0.02663161,-0.01704423
1704701147291583,-0.00478840,-0.00957681,9.88805294,0.01917476,-0.02343582,-0.03302320
1704701147293607,0.00000000,-0.00957681,9.88805294,0.02450108,-0.01810949,-0.02237055
1704701147295565,-0.00478840,-0.00957681,9.89284134,0.01810949,-0.02024002,0.00106526
1704701147297611,-0.00957681,-0.00957681,9.89284134,0.00958738,-0.02237055,0.01704423
1704701147299593,-0.00957681,-0.00957681,9.88805294,-0.00106526,-0.02556635,0.01065264
1704701147301572,-0.00957681,-0.01436521,9.88805294,0.00106526,-0.02876214,-0.00745685
1704701147303589,-0.00957681,-0.01436521,9.88805294,0.01704423,-0.02663161,-0.02343582
1704701147305675,-0.00957681,-0.00957681,9.88805294,0.03195793,-0.02450108,-0.02663161
1704701147307582,-0.01436521,-0.00957681,9.88805294,0.03195793,-0.02024002,-0.00213053
1704701147309592,-0.00957681,-0.01436521,9.88326454,0.01491370,-0.01917476,0.01491370
1704701147311602,-0.00478840,-0.02394202,9.87847614,0.00106526,-0.02130529,0.01171791
1704701147313683,-0.00478840,-0.02394202,9.87368774,0.00426106,-0.02343582,-0.00958738
1704701147315619,-0.00478840,-0.01915361,9.87847614,0.01597897,-0.02769688,-0.02663161
1704701147317559,-0.00478840,-0.01436521,9.87847614,0.03195793,-0.02237055,-0.02450108
1704701147319599,0.00000000,-0.01915361,9.87847614,0.03089267,-0.01491370,-0.00852212
1704701147321618,0.00478840,-0.03351882,9.86889935,0.02343582,-0.01171791,0.00319579
1704701147323625,0.00478840,-0.03830723,9.86889935,0.00745685,-0.01491370,0.00639159
1704701147325614,0.00000000,-0.03351882,9.87368774,0.00319579,-0.02343582,0.00000000
1704701147327553,0.00000000,-0.02873042,9.87847614,0.01278317,-0.02450108,-0.01278317
1704701147329690,0.00000000,-0.02873042,9.87847614,0.02982740,-0.01917476,-0.02024002
1704701147331692,0.00478840,-0.02873042,9.87368774,0.03515373,-0.01384844,-0.01810949
1704701147333592,0.00478840,-0.03830723,9.86889935,0.02130529,-0.01171791,-0.00319579
1704701147335561,0.00478840,-0.03830723,9.86889935,0.00639159,-0.01597897,0.01171791
1704701147337563,0.00000000,-0.02873042,9.87368774,0.00000000,-0.02343582,0.00639159
1704701147339671,0.00000000,-0.02394202,9.87368774,0.01171791,-0.02343582,-0.01278317
1704701147341626,0.00478840,-0.02394202,9.87368774,0.02556635,-0.01384844,-0.02130529
1704701147343632,0.00478840,-0.02873042,9.86889935,0.03195793,-0.00639159,-0.01704423
1704701147345561,0.00000000,-0.02873042,9.87368774,0.02982740,-0.01278317,-0.00745685
1704701147347568,0.00000000,-0.02873042,9.87368774,0.01491370,-0.02343582,0.00426106
1704701147349608,-0.00478840,-0.02394202,9.87847614,0.00426106,-0.02982740,0.00213053
1704701147351585,-0.00478840,-0.02394202,9.88326454,0.00319579,-0.02450108,-0.00319579
1704701147353549,-0.00478840,-0.02394202,9.88326454,0.02130529,-0.01917476,-0.01597897
1704701147355620,-0.00957681,-0.02873042,9.88805294,0.03408846,-0.01810949,-0.02237055
1704701147357579,-0.01436521,-0.02873042,9.89284134,0.02663161,-0.01917476,-0.00958738
1704701147359567,-0.01436521,-0.02394202,9.89284134,0.01491370,-0.02556635,0.00426106
1704701147361587,-0.01436521,-0.02394202,9.89284134,-0.00106526,-0.02556635,0.00639159
1704701147363605,-0.01436521,-0.02394202,9.89762974,0.00319579,-0.02343582,-0.00213053
1704701147365620,-0.01436521,-0.02394202,9.89762974,0.02024002,-0.02130529,-0.01171791
1704701147367561,-0.01915361,-0.02394202,9.90241814,0.03302320,-0.02237055,-0.00958738
1704701147369557,-0.01915361,-0.02394202,9.90720654,0.03089267,-0.02450108,-0.01278317
1704701147371569,-0.01436521,-0.01915361,9.90241814,0.01704423,-0.02130529,-0.00958738
1704701147373622,-0.00957681,-0.02394202,9.90241814,0.00319579,-0.01810949,0.00106526
1704701147375582,-0.00478840,-0.01915361,9.90720654,0.00106526,-0.02024002,0.00426106
1704701147377532,-0.00478840,-0.01436521,9.91678333,0.01597897,-0.02130529,-0.00213053
1704701147379584,-0.00478840,-0.00957681,9.92157173,0.03089267,-0.02024002,-0.01491370
1704701147381598,0.00000000,-0.01436521,9.92157173,0.03089267,-0.01597897,-0.02343582
1704701147383757,0.00478840,-0.01436521,9.91678333,0.01597897,-0.01384844,-0.01597897
1704701147385574,0.00957681,-0.01436521,9.91678333,-0.00213053,-0.01704423,-0.00213053
1704701147387567,0.00957681,-0.00957681,9.92636013,0.00000000,-0.01704423,0.01065264
1704701147389588,0.00478840,-0.00478840,9.93114853,0.00745685,-0.02237055,0.01278317
1704701147391619,0.00478840,-0.00478840,9.93114853,0.01810949,-0.01917476,-0.00213053
1704701147393570,0.00957681,-0.00957681,9.93114853,0.02130529,-0.00958738,-0.02450108
1704701147395553,0.01436521,-0.01436521,9.93114853,0.01384844,-0.01065264,-0.02876214
1704701147397594,0.01436521,-0.00957681,9.93114853,0.00639159,-0.01597897,-0.00958738
1704701147399575,0.00957681,-0.00478840,9.93593693,0.00000000,-0.01917476,0.01384844
1704701147401506,0.00957681,0.00000000,9.93593693,0.00532632,-0.02237055,0.01597897
1704701147403584,0.00957681,-0.00957681,9.93114853,0.02024002,-0.02024002,-0.01597897
1704701147405663,0.00957681,-0.01436521,9.92636013,0.02556635,-0.01810949,-0.02982740
1704701147407561,0.00957681,-0.01436521,9.93114853,0.02450108,-0.01597897,-0.03195793
1704701147409593,0.00478840,-0.00478840,9.93114853,0.01278317,-0.01491370,-0.00639159
1704701147411558,0.00478840,-0.00478840,9.93593693,0.00426106,-0.02024002,0.01491370
1704701147413613,0.00478840,-0.00957681,9.93593693,0.00745685,-0.02343582,0.01597897
1704701147415605,0.00478840,-0.01436521,9.93114853,0.01810949,-0.02237055,-0.00639159
1704701147417570,0.00000000,-0.01436521,9.92636013,0.02769688,-0.02130529,-0.02024002
1704701147419606,-0.00478840,-0.00957681,9.93114853,0.02876214,-0.02024002,-0.03408846
1704701147421621,-0.00478840,-0.00957681,9.92636013,0.01278317,-0.01810949,-0.00639159
1704701147423629,-0.00478840,-0.00957681,9.92636013,0.00852212,-0.01704423,0.01065264
1704701147425610,-0.00478840,-0.01915361,9.92157173,0.00745685,-0.01917476,0.02450108
1704701147427536,-0.01436521,-0.01915361,9.92636013,0.01917476,-0.02663161,0.00745685
1704701147429599,-0.01915361,-0.01436521,9.92636013,0.03089267,-0.02769688,-0.02982740
1704701147431570,-0.01915361,-0.00957681,9.92636013,0.02876214,-0.02130529,-0.04048005
1704701147433635,-0.01436521,-0.00957681,9.92636013,0.01491370,-0.01384844,-0.02130529
1704701147435581,-0.01436521,-0.01436521,9.92636013,0.00532632,-0.01704423,0.00639159
1704701147437560,-0.01915361,-0.01915361,9.92636013,0.00319579,-0.02663161,0.02237055
1704701147439589,-0.02394202,-0.00957681,9.93114853,0.01278317,-0.03302320,0.00958738
1704701147441614,-0.02873042,-0.01436521,9.93593693,0.02130529,-0.03195793,-0.01491370
1704701147443564,-0.02394202,-0.00957681,9.93114853,0.02450108,-0.02130529,-0.03195793
1704701147445582,-0.01915361,-0.01436521,9.93114853,0.01810949,-0.01384844,-0.02450108
1704701147447609,-0.01915361,-0.01436521,9.92636013,0.01171791,-0.01704423,0.00319579
1704701147449528,-0.02394202,-0.01436521,9.93114853,0.00852212,-0.02876214,0.02876214
1704701147451610,-0.02394202,-0.00957681,9.93114853,0.01171791,-0.03515373,0.02556635
1704701147453593,-0.02394202,-0.01436521,9.93114853,0.01810949,-0.03089267,-0.01278317
1704701147455640,-0.01436521,-0.01436521,9.92636013,0.02237055,-0.01704423,-0.03834952
1704701147457595,-0.00957681,-0.01436521,9.92636013,0.02237055,-0.00958738,-0.03195793
1704701147459652,-0.00957681,-0.00957681,9.92636013,0.01917476,-0.01065264,0.00426106
1704701147461560,-0.00957681,-0.00957681,9.92636013,0.01491370,-0.02343582,0.02556635
1704701147463621,-0.00957681,-0.01436521,9.92636013,0.01171791,-0.03089267,0.01278317
1704701147465561,-0.00478840,-0.01915361,9.92157173,0.01704423,-0.02130529,-0.01384844
1704701147467543,0.00000000,-0.01915361,9.91678333,0.02237055,-0.01597897,-0.03941479
1704701147469585,0.00478840,-0.01436521,9.91678333,0.02769688,-0.00745685,-0.02876214
1704701147471608,0.00478840,-0.00957681,9.91199493,0.02450108,-0.01171791,-0.00213053
1704701147473578,0.00478840,-0.00957681,9.91199493,0.01491370,-0.01917476,0.01810949
1704701147475622,0.00478840,-0.01436521,9.91199493,0.00639159,-0.02237055,0.01491370
1704701147477536,0.00478840,-0.01915361,9.91199493,0.00958738,-0.02769688,-0.01065264
1704701147479564,0.00957681,-0.01436521,9.91199493,0.01704423,-0.01810949,-0.02556635
1704701147481627,0.00957681,-0.00478840,9.91199493,0.02556635,-0.00745685,-0.02556635
1704701147483619,0.00957681,0.00000000,9.91199493,0.01917476,-0.00532632,-0.00106526
1704701147485555,0.00478840,-0.00478840,9.91199493,0.00958738,-0.01491370,0.01278317
1704701147487574,0.00478840,-0.00478840,9.91199493,0.00745685,-0.02663161,0.00745685
1704701147489638,0.00000000,-0.00478840,9.91199493,0.00852212,-0.03089267,-0.00745685
1704701147491569,0.00000000,0.00957681,9.91678333,0.01384844,-0.02556635,-0.02450108
1704701147493596,0.00000000,0.00957681,9.91678333,0.01704423,-0.01278317,-0.02556635
1704701147495600,0.00000000,0.00957681,9.90720654,0.01597897,-0.00745685,-0.00958738
1704701147497531,-0.00478840,0.00478840,9.90720654,0.01278317,-0.01917476,0.00532632
1704701147499688,-0.00957681,0.00478840,9.90720654,0.00532632,-0.02982740,0.00958738
1704701147501587,-0.01436521,0.00478840,9.91199493,0.00532632,-0.03302320,-0.00213053
1704701147503585,-0.01436521,0.00957681,9.91199493,0.00745685,-0.03089267,-0.01384844
1704701147505623,-0.00957681,0.00957681,9.90720654,0.01810949,-0.01384844,-0.02663161
1704701147507685,-0.00478840,0.00478840,9.90241814,0.01810949,-0.00852212,-0.01278317
1704701147509558,-0.00478840,0.00478840,9.90241814,0.01491370,-0.01171791,-0.00106526
1704701147511615,-0.00957681,0.00478840,9.89762974,0.00958738,-0.02663161,0.01065264
1704701147513638,-0.00957681,0.00478840,9.90241814,0.01171791,-0.03089267,0.00000000
1704701147515590,-0.00478840,0.00957681,9.90241814,0.01278317,-0.02130529,-0.01384844
1704701147517569,0.00000000,0.00000000,9.90241814,0.01597897,-0.00745685,-0.02024002
1704701147519585,0.00000000,0.00000000,9.89762974,0.01810949,-0.00319579,-0.01597897
1704701147521669,0.00000000,0.00000000,9.89762974,0.01810949,-0.01278317,-0.00213053
1704701147523666,-0.00957681,0.00000000,9.89762974,0.01384844,-0.02343582,0.00532632
1704701147525591,-0.00478840,-0.00478840,9.89762974,0.00532632,-0.02876214,0.00000000
1704701147527547,-0.00478840,-0.00957681,9.89762974,0.00852212,-0.02237055,-0.00745685
1704701147529597,-0.00478840,-0.01436521,9.89762974,0.01704423,-0.01597897,-0.01597897
1704701147531640,-0.00478840,-0.01436521,9.89284134,0.02663161,-0.01384844,-0.01810949
1704701147533596,-0.00957681,-0.01436521,9.89284134,0.02450108,-0.01810949,-0.00532632
1704701147535608,-0.00957681,-0.01915361,9.88805294,0.01704423,-0.02450108,0.00106526
1704701147537550,-0.00957681,-0.01915361,9.88805294,0.01278317,-0.02663161,0.00319579
1704701147539609,-0.00478840,-0.02394202,9.88326454,0.01384844,-0.02556635,-0.00319579
1704701147541621,-0.00957681,-0.02873042,9.88326454,0.02237055,-0.02343582,-0.00958738
1704701147543560,-0.00957681,-0.02873042,9.88326454,0.02663161,-0.02130529,-0.01597897
1704701147545581,-0.00478840,-0.02873042,9.87368774,0.02237055,-0.01810949,-0.01491370
1704701147547596,-0.00478840,-0.03351882,9.86889935,0.01597897,-0.02130529,-0.00745685
1704701147549595,0.00000000,-0.03830723,9.86889935,0.01491370,-0.02343582,-0.00319579
1704701147551557,0.00000000,-0.03830723,9.86889935,0.01917476,-0.02769688,-0.00106526
1704701147553611,-0.00478840,-0.03830723,9.87368774,0.02024002,-0.02663161,0.00106526
1704701147555630,-0.00478840,-0.03830723,9.86889935,0.02343582,-0.02130529,-0.00745685
1704701147557561,0.00000000,-0.04309563,9.86411095,0.02343582,-0.01810949,-0.01597897
1704701147559642,0.00478840,-0.04788403,9.85932255,0.01491370,-0.01491370,-0.00958738
1704701147561559,0.00478840,-0.04309563,9.85932255,0.01597897,-0.01704423,0.00106526
1704701147563628,0.00478840,-0.03830723,9.86889935,0.01597897,-0.02556635,0.01065264
1704701147565619,0.00478840,-0.04309563,9.86889935,0.02130529,-0.02769688,-0.00106526
1704701147567556,0.00478840,-0.03830723,9.86889935,0.01917476,-0.02556635,-0.01278317
1704701147569585,0.00957681,-0.04788403,9.85932255,0.01597897,-0.01384844,-0.03089267
1704701147571639,0.00957681,-0.03830723,9.85932255,0.01384844,-0.01278317,-0.01278317
1704701147573636,0.00957681,-0.03351882,9.85932255,0.00958738,-0.01597897,0.00000000
1704701147575587,0.00957681,-0.02394202,9.86411095,0.01278317,-0.02343582,0.00426106
1704701147577565,0.00478840,-0.02873042,9.86889935,0.00852212,-0.02663161,0.00426106
1704701147579581,0.00478840,-0.02873042,9.86411095,0.00852212,-0.02237055,-0.01065264
1704701147581595,0.00478840,-0.02873042,9.85932255,0.01278317,-0.01810949,-0.02343582
1704701147583603,0.00478840,-0.01915361,9.86411095,0.00852212,-0.01597897,-0.01917476
1704701147585605,0.00478840,-0.01436521,9.86411095,0.01171791,-0.01491370,-0.00745685
1704701147587560,0.00478840,-0.00957681,9.86889935,0.00958738,-0.01917476,0.00639159
1704701147589624,0.00478840,-0.01915361,9.87368774,0.01065264,-0.02343582,0.00106526
1704701147591621,0.00478840,-0.01915361,9.87368774,0.01171791,-0.02343582,-0.00852212
1704701147593611,0.00478840,-0.01915361,9.87368774,0.01278317,-0.02450108,-0.02450108
1704701147595599,0.00478840,-0.00957681,9.87368774,0.01278317,-0.01597897,-0.02024002
1704701147597595,0.00957681,-0.00957681,9.87368774,0.01278317,-0.00852212,-0.00639159
1704701147599609,0.00957681,-0.01436521,9.87847614,0.01278317,-0.00852212,0.01384844
1704701147601611,0.00957681,-0.02394202,9.88326454,0.01810949,-0.01597897,0.00852212
1704701147603588,0.00478840,-0.01915361,9.88326454,0.01810949,-0.02556635,-0.00532632
1704701147605593,0.00478840,-0.02394202,9.88326454,0.01597897,-0.02663161,-0.01704423
1704701147607582,0.00957681,-0.01915361,9.88326454,0.01491370,-0.01384844,-0.02024002
1704701147609587,0.00957681,-0.02394202,9.88326454,0.01384844,-0.00852212,-0.00852212
1704701147611601,0.00957681,-0.02394202,9.88805294,0.01704423,-0.00958738,0.00532632
1704701147613636,0.00478840,-0.02873042,9.89284134,0.01810949,-0.02024002,0.00639159
1704701147615638,0.00000000,-0.02394202,9.89762974,0.01597897,-0.02982740,-0.00213053
1704701147617622,-0.00478840,-0.02873042,9.90241814,0.01278317,-0.02769688,-0.01597897
1704701147619600,0.00000000,-0.02873042,9.89284134,0.01597897,-0.01384844,-0.02343582
1704701147621631,0.00000000,-0.02873042,9.89284134,0.01917476,-0.00958738,-0.01065264
1704701147623617,0.00000000,-0.02873042,9.89762974,0.02130529,-0.00852212,0.01278317
