timestamp,trajectory_timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z,acceleration_linear_x,acceleration_linear_y,acceleration_linear_z,acceleration_angular_x,acceleration_angular_y,acceleration_angular_z,jerk_linear_x,jerk_linear_y,jerk_linear_z,jerk_angular_x,jerk_angular_y,jerk_angular_z,heading,heading_rate
1704701147623617,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,nan,nan,nan,0.00000000,0.00000000,0.00000000,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147627586,3968,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000463,nan,nan,nan,0.00000000,0.00000000,0.00138929,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147629615,5998,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000700,nan,nan,nan,0.00000000,0.00000000,0.00209951,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147633611,9994,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00001943,nan,nan,nan,0.00000000,0.00000000,0.00349808,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147635710,12093,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00002677,nan,nan,nan,0.00000000,0.00000000,0.00423269,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147639648,16031,0.00000000,0.00000000,0.00000027,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00004685,nan,nan,nan,0.00000000,0.00000000,0.00561092,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147641629,18012,0.00000000,0.00000000,0.00000037,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00005840,nan,nan,nan,0.00000000,0.00000000,0.00630423,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147645608,21991,0.00000000,0.00000000,0.00000066,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00008626,nan,nan,nan,0.00000000,0.00000000,0.00769692,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147647620,24003,0.00000000,0.00000000,0.00000085,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00010269,nan,nan,nan,0.00000000,0.00000000,0.00840119,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147651607,27990,0.00000000,0.00000000,0.00000132,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00013835,nan,nan,nan,0.00000000,0.00000000,0.00979671,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147653608,29991,0.00000000,0.00000000,0.00000163,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00015936,nan,nan,nan,0.00000000,0.00000000,0.01049703,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147657608,33991,0.00000000,0.00000000,0.00000232,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00020289,nan,nan,nan,0.00000000,0.00000000,0.01189695,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147659609,35992,0.00000000,0.00000000,0.00000279,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00022857,nan,nan,nan,0.00000000,0.00000000,0.01259727,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147663641,40024,0.00000000,0.00000000,0.00000374,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00028036,nan,nan,nan,0.00000000,0.00000000,0.01400840,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147665634,42017,0.00000000,0.00000000,0.00000440,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00031059,nan,nan,nan,0.00000000,0.00000000,0.01470602,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147669605,45988,0.00000000,0.00000000,0.00000571,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00037083,nan,nan,nan,0.00000000,0.00000000,0.01609601,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147671634,48017,0.00000000,0.00000000,0.00000652,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00040475,nan,nan,nan,0.00000000,0.00000000,0.01680616,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147675659,52042,0.00000000,0.00000000,0.00000828,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00047519,nan,nan,nan,0.00000000,0.00000000,0.01821484,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147677587,53970,0.00000000,0.00000000,0.00000921,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00051041,nan,nan,nan,0.00000000,0.00000000,0.01888960,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147681729,58112,0.00000000,0.00000000,0.00001154,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00059256,nan,nan,nan,0.00000000,0.00000000,0.02033923,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147683643,60026,0.00000000,0.00000000,0.00001262,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00063058,nan,nan,nan,0.00000000,0.00000000,0.02100910,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147687563,63946,0.00000000,0.00000000,0.00001537,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00071748,nan,nan,nan,0.00000000,0.00000000,0.02238124,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147689631,66014,0.00000000,0.00000000,0.00001683,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00076332,nan,nan,nan,0.00000000,0.00000000,0.02310511,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147693631,70014,0.00000000,0.00000000,0.00002016,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00085980,nan,nan,nan,0.00000000,0.00000000,0.02450508,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
1704701147695633,72016,0.00000000,0.00000000,0.00002187,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00090885,nan,nan,nan,0.00000000,0.00000000,0.02520574,nan,nan,nan,0.00000000,0.00000000,0.34999999,nan,nan,nan,nan,nan
